player_name,player_url,player_id,full_name,position,current_club,status
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,5896,David Pizarro,Midfield - Central Midfield,N/A,Success
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,122153,Paul Pogba,Midfield - Central Midfield,Monaco,Success
Pavel Pogrebnyak,https://www.transfermarkt.com/pavel-pogrebnyak/profil/spieler/15074,15074,Pavel Pogrebnyak,Attack - Centre-Forward,N/A,Success
Darren Pratley,https://www.transfermarkt.com/darren-pratley/profil/spieler/28957,28957,Darren Pratley,Midfield - Central Midfield,N/A,Success
Àngel Rangel,https://www.transfermarkt.com/ngel-rangel/profil/spieler/66550,66550,Ángel Rangel,Defender - Right-Back,N/A,Success
Tim Ream,https://www.transfermarkt.com/tim-ream/profil/spieler/145466,145466,Tim Ream,Defender - Centre-Back,Charlotte,Success
Jazz Richards,https://www.transfermarkt.com/jazz-richards/profil/spieler/120241,120241,Jazz Richards,Defender - Right-Back,N/A,Success
Joe Riley,https://www.transfermarkt.com/joe-riley/profil/spieler/125117,125117,Joe Riley,Defender - Right-Back,N/A,Success
Oriol Romeu,https://www.transfermarkt.com/oriol-romeu/profil/spieler/66100,66100,Oriol Romeu,Midfield - Defensive Midfield,Southampton,Success
Declan Rudd,https://www.transfermarkt.com/declan-rudd/profil/spieler/74088,74088,Declan Rudd,Goalkeeper,N/A,Success
John Ruddy,https://www.transfermarkt.com/john-ruddy/profil/spieler/29712,29712,John Ruddy,Goalkeeper,Newcastle,Success
Bryan Ruiz,https://www.transfermarkt.com/bryan-ruiz/profil/spieler/39642,39642,Bryan Ruiz,Midfield - Attacking Midfield,N/A,Success
Orlando Sá,https://www.transfermarkt.com/orlando-s/profil/spieler/64535,64535,Orlando Sá,Attack - Centre-Forward,N/A,Success
Davide Santon,https://www.transfermarkt.com/davide-santon/profil/spieler/84344,84344,Davide Santon,Defender - Left-Back,N/A,Success
André Santos,https://www.transfermarkt.com/andr-santos/profil/spieler/54275,54275,André Santos,Defender - Left-Back,N/A,Success
Stefan Savić,https://www.transfermarkt.com/stefan-savi/profil/spieler/107010,107010,Stefan Savic,Defender - Centre-Back,Trabzonspor,Success
Gylfi Sigurðsson,https://www.transfermarkt.com/gylfi-sigursson/profil/spieler/90466,90466,Gylfi Sigurdsson,Midfield - Attacking Midfield,Víkingur,Success
Scott Sinclair,https://www.transfermarkt.com/scott-sinclair/profil/spieler/31552,31552,Scott Sinclair,Attack - Left Winger,Without Club,Success
Jordan Slew,https://www.transfermarkt.com/jordan-slew/profil/spieler/164785,164785,Jordan Slew,Attack - Centre-Forward,Southport,Success
Adam Smith,https://www.transfermarkt.com/adam-smith/profil/spieler/61841,61841,Adam Smith,Defender - Right-Back,Bournemouth,Success
Marvin Sordell,https://www.transfermarkt.com/marvin-sordell/profil/spieler/120599,120599,Marvin Sordell,Attack - Centre-Forward,Uxbridge FC,Success
Raheem Sterling,https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425,134425,Raheem Sterling,Attack - Right Winger,Feyenoord,Success
Denis Stracqualursi,https://www.transfermarkt.com/denis-stracqualursi/profil/spieler/92544,92544,Denis Stracqualursi,Attack - Centre-Forward,N/A,Success
Andrew Surman,https://www.transfermarkt.com/andrew-surman/profil/spieler/29975,29975,Andrew Surman,Midfield - Central Midfield,N/A,Success
Adel Taarabt,https://www.transfermarkt.com/adel-taarabt/profil/spieler/45287,45287,Adel Taarabt,Midfield - Central Midfield,Sharjah FC,Success
Taye Taiwo,https://www.transfermarkt.com/taye-taiwo/profil/spieler/28922,28922,Taye Taiwo,Defender - Left-Back,N/A,Success
Alan Tate,https://www.transfermarkt.com/alan-tate/profil/spieler/7337,7337,Alan Tate,Defender - Centre-Back,N/A,Success
Neil Taylor,https://www.transfermarkt.com/neil-taylor/profil/spieler/67416,67416,Neil Taylor,Defender - Left-Back,N/A,Success
Marc Tierney,https://www.transfermarkt.com/marc-tierney/profil/spieler/67346,67346,Marc Tierney,Defender - Left-Back,N/A,Success
Armand Traoré,https://www.transfermarkt.com/armand-traor/profil/spieler/33783,33783,Armand Traoré,Defender - Left-Back,N/A,Success
Gerhard Tremmel,https://www.transfermarkt.com/gerhard-tremmel/profil/spieler/488,488,Gerhard Tremmel,Goalkeeper,N/A,Success
Marcello Trotta,https://www.transfermarkt.com/marcello-trotta/profil/spieler/129505,129505,Marcello Trotta,Attack - Centre-Forward,Sora,Success
Ross Turnbull,https://www.transfermarkt.com/ross-turnbull/profil/spieler/29159,29159,Ross Turnbull,Goalkeeper,N/A,Success
Josh Vela,https://www.transfermarkt.com/josh-vela/profil/spieler/173804,173804,Josh Vela,Midfield - Central Midfield,Warrington,Success
Michel Vorm,https://www.transfermarkt.com/michel-vorm/profil/spieler/26276,26276,Michel Vorm,Goalkeeper,N/A,Success
Dorus de Vries,https://www.transfermarkt.com/dorus-de-vries/profil/spieler/6404,6404,Dorus de Vries,Goalkeeper,N/A,Success
Haris Vučkić,https://www.transfermarkt.com/haris-vuki/profil/spieler/76560,76560,Haris Vuckic,Attack - Second Striker,Al-Hamriyah,Success
Simon Vukčević,https://www.transfermarkt.com/simon-vukevi/profil/spieler/27239,27239,Simon Vukcevic,Attack - Right Winger,N/A,Success
Elliott Ward,https://www.transfermarkt.com/elliott-ward/profil/spieler/15838,15838,Elliott Ward,Defender - Centre-Back,N/A,Success
Keiren Westwood,https://www.transfermarkt.com/keiren-westwood/profil/spieler/15164,15164,Keiren Westwood,Goalkeeper,N/A,Success
Zak Whitbread,https://www.transfermarkt.com/zak-whitbread/profil/spieler/22230,22230,Zak Whitbread,Defender - Centre-Back,N/A,Success
Connor Wickham,https://www.transfermarkt.com/connor-wickham/profil/spieler/95435,95435,Connor Wickham,Attack - Centre-Forward,Dubai City FC,Success
Aaron Wilbraham,https://www.transfermarkt.com/aaron-wilbraham/profil/spieler/67202,67202,Aaron Wilbraham,Attack - Centre-Forward,N/A,Success
Ashley Williams,https://www.transfermarkt.com/ashley-williams/profil/spieler/67355,67355,Ashley Williams,Defender - Centre-Back,N/A,Success
Jonathan Woodgate,https://www.transfermarkt.com/jonathan-woodgate/profil/spieler/3224,3224,Jonathan Woodgate,Defender - Centre-Back,N/A,Success
Nico Yennaris,https://www.transfermarkt.com/nico-yennaris/profil/spieler/122721,122721,Nico Yennaris,Midfield - Defensive Midfield,SH Shenhua,Success
Karim El Ahmadi,https://www.transfermarkt.com/karim-el-ahmadi/profil/spieler/25523,25523,Karim El Ahmadi,Midfield - Defensive Midfield,N/A,Success
Nathan Aké,https://www.transfermarkt.com/nathan-ak/profil/spieler/177476,177476,Nathan Aké,Defender - Centre-Back,Man City,Success
Hope Akpan,https://www.transfermarkt.com/hope-akpan/profil/spieler/61559,61559,Hope Akpan,Midfield - Central Midfield,N/A,Success
Vurnon Anita,https://www.transfermarkt.com/vurnon-anita/profil/spieler/30670,30670,Vurnon Anita,Midfield - Defensive Midfield,Ajax Amateurs,Success
Oussama Assaidi,https://www.transfermarkt.com/oussama-assaidi/profil/spieler/57275,57275,Oussama Assaidi,Attack - Left Winger,N/A,Success
César Azpilicueta,https://www.transfermarkt.com/csar-azpilicueta/profil/spieler/57500,57500,César Azpilicueta,Defender - Centre-Back,Sevilla FC,Success
Kyle Bartley,https://www.transfermarkt.com/kyle-bartley/profil/spieler/67421,67421,Kyle Bartley,Defender - Centre-Back,N/A,Success
Luciano Becchio,https://www.transfermarkt.com/luciano-becchio/profil/spieler/71020,71020,Luciano Becchio,Attack - Centre-Forward,N/A,Success
Joe Bennett,https://www.transfermarkt.com/joe-bennett/profil/spieler/90964,90964,Joe Bennett,Defender - Left-Back,Walton & Hersh.,Success
Christian Benteke,https://www.transfermarkt.com/christian-benteke/profil/spieler/50201,50201,Christian Benteke,Attack - Centre-Forward,Al-Wahda,Success
Gaël Bigirimana,https://www.transfermarkt.com/gal-bigirimana/profil/spieler/158697,158697,Gaël Bigirimana,Midfield - Defensive Midfield,Dungannon,Success
Fabio Borini,https://www.transfermarkt.com/fabio-borini/profil/spieler/96754,96754,Fabio Borini,Attack - Centre-Forward,Salford,Success
Artur Boruc,https://www.transfermarkt.com/artur-boruc/profil/spieler/15220,15220,Artur Boruc,Goalkeeper,N/A,Success
Jordan Bowery,https://www.transfermarkt.com/jordan-bowery/profil/spieler/94655,94655,Jordan Bowery,Defender - Centre-Back,Mansfield Town,Success
Izzy Brown,https://www.transfermarkt.com/izzy-brown/profil/spieler/245805,245805,Izzy Brown,Attack - Left Winger,N/A,Success
Alexander Büttner,https://www.transfermarkt.com/alexander-bttner/profil/spieler/38003,38003,Alexander Büttner,Defender - Left-Back,Vitesse,Success
Geoff Cameron,https://www.transfermarkt.com/geoff-cameron/profil/spieler/31642,31642,Geoff Cameron,Defender - Centre-Back,N/A,Success
Eduard Campabadal,https://www.transfermarkt.com/eduard-campabadal/profil/spieler/126722,126722,Edu Campabadal,Defender - Right-Back,Real Avilés,Success
Adam Campbell,https://www.transfermarkt.com/adam-campbell/profil/spieler/204354,204354,Adam Campbell,Attack - Left Winger,Hartlepool,Success
Daniel Carriço,https://www.transfermarkt.com/daniel-carrio/profil/spieler/37712,37712,Daniel Carriço,Defender - Centre-Back,N/A,Success
Tom Carroll,https://www.transfermarkt.com/tom-carroll/profil/spieler/121279,121279,Tom Carroll,Midfield - Central Midfield,Without Club,Success
Santi Cazorla,https://www.transfermarkt.com/santi-cazorla/profil/spieler/15799,15799,Santi Cazorla,Midfield - Central Midfield,Real Oviedo,Success
Júlio César,https://www.transfermarkt.com/jlio-csar/profil/spieler/22412,22412,Júlio César,Goalkeeper,N/A,Success
Richard Chaplow,https://www.transfermarkt.com/richard-chaplow/profil/spieler/9975,9975,Richard Chaplow,Midfield - Central Midfield,N/A,Success
Nathaniel Clyne,https://www.transfermarkt.com/nathaniel-clyne/profil/spieler/85177,85177,Nathaniel Clyne,Defender - Right-Back,Crystal Palace,Success
Conor Coady,https://www.transfermarkt.com/conor-coady/profil/spieler/128901,128901,Conor Coady,Defender - Centre-Back,Charlton,Success
Jack Cork,https://www.transfermarkt.com/jack-cork/profil/spieler/40613,40613,Jack Cork,Midfield - Defensive Midfield,Burnley U21,Success
Philippe Coutinho,https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444,80444,Philippe Coutinho,Midfield - Attacking Midfield,Vasco da Gama,Success
Shaun Cummings,https://www.transfermarkt.com/shaun-cummings/profil/spieler/40614,40614,Shaun Cummings,Defender - Right-Back,N/A,Success
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,192765,Ben Davies,Defender - Centre-Back,Tottenham,Success
Kelvin Davis,https://www.transfermarkt.com/kelvin-davis/profil/spieler/13640,13640,Kelvin Davis,Goalkeeper,N/A,Success
Steven Davis,https://www.transfermarkt.com/steven-davis/profil/spieler/28973,28973,Steven Davis,Midfield - Central Midfield,N/A,Success
Simon Dawkins,https://www.transfermarkt.com/simon-dawkins/profil/spieler/57488,57488,Simon Dawkins,Attack - Left Winger,N/A,Success
Steve De Ridder,https://www.transfermarkt.com/steve-de-ridder/profil/spieler/41818,41818,Steve De Ridder,Midfield - Central Midfield,N/A,Success
Mathieu Debuchy,https://www.transfermarkt.com/mathieu-debuchy/profil/spieler/27306,27306,Mathieu Debuchy,Defender - Right-Back,N/A,Success
Ashkan Dejagah,https://www.transfermarkt.com/ashkan-dejagah/profil/spieler/13979,13979,Ashkan Dejagah,Attack - Right Winger,N/A,Success
Guy Demel,https://www.transfermarkt.com/guy-demel/profil/spieler/1368,1368,Guy Demel,Defender - Right-Back,N/A,Success
Alou Diarra,https://www.transfermarkt.com/alou-diarra/profil/spieler/1327,1327,Alou Diarra,Midfield - Defensive Midfield,N/A,Success
Maurice Edu,https://www.transfermarkt.com/maurice-edu/profil/spieler/50987,50987,Maurice Edu,Midfield - Defensive Midfield,N/A,Success
Rob Elliot,https://www.transfermarkt.com/rob-elliot/profil/spieler/39037,39037,Rob Elliot,Goalkeeper,N/A,Success
Urby Emanuelson,https://www.transfermarkt.com/urby-emanuelson/profil/spieler/20586,20586,Urby Emanuelson,Midfield - Central Midfield,N/A,Success
Eyong Enoh,https://www.transfermarkt.com/eyong-enoh/profil/spieler/47344,47344,Eyong Enoh,Midfield - Defensive Midfield,N/A,Success
Roger Espinoza,https://www.transfermarkt.com/roger-espinoza/profil/spieler/71096,71096,Róger Espinoza,Midfield - Central Midfield,N/A,Success
Iago Falque,https://www.transfermarkt.com/iago-falque/profil/spieler/59340,59340,Iago Falque,Attack - Right Winger,N/A,Success
Adam Federici,https://www.transfermarkt.com/adam-federici/profil/spieler/4233,4233,Adam Federici,Goalkeeper,N/A,Success
Chico Flores,https://www.transfermarkt.com/chico-flores/profil/spieler/51681,51681,Chico Flores,Defender - Centre-Back,N/A,Success
José Fonte,https://www.transfermarkt.com/jos-fonte/profil/spieler/33829,33829,José Fonte,Defender - Centre-Back,Casa Pia,Success
Danny Fox,https://www.transfermarkt.com/danny-fox/profil/spieler/31553,31553,Danny Fox,Defender - Left-Back,Winsford,Success
Fraser Fyvie,https://www.transfermarkt.com/fraser-fyvie/profil/spieler/107350,107350,Fraser Fyvie,Midfield - Central Midfield,N/A,Success
Javi García,https://www.transfermarkt.com/javi-garca/profil/spieler/36350,36350,Javi García,Midfield - Defensive Midfield,N/A,Success
Paulo Gazzaniga,https://www.transfermarkt.com/paulo-gazzaniga/profil/spieler/195488,195488,Paulo Gazzaniga,Goalkeeper,Girona,Success
Olivier Giroud,https://www.transfermarkt.com/olivier-giroud/profil/spieler/82442,82442,Olivier Giroud,Attack - Centre-Forward,Lille,Success
Serge Gnabry,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,159471,Serge Gnabry,Attack - Second Striker,Bayern Munich,Success
Román Golobart,https://www.transfermarkt.com/romn-golobart/profil/spieler/90273,90273,Román Golobart,Defender - Centre-Back,N/A,Success
Kaspars Gorkšs,https://www.transfermarkt.com/kaspars-gorks/profil/spieler/30379,30379,Kaspars Gorkss,Defender - Centre-Back,N/A,Success
Yoan Gouffran,https://www.transfermarkt.com/yoan-gouffran/profil/spieler/23825,23825,Yoan Gouffran,Attack - Left Winger,N/A,Success
Esteban Granero,https://www.transfermarkt.com/esteban-granero/profil/spieler/44065,44065,Esteban Granero,Midfield - Central Midfield,N/A,Success
Chris Gunter,https://www.transfermarkt.com/chris-gunter/profil/spieler/43853,43853,Chris Gunter,Defender - Right-Back,N/A,Success
Jonathan de Guzmán,https://www.transfermarkt.com/jonathan-de-guzmn/profil/spieler/31067,31067,Jonathan de Guzmán,Midfield - Central Midfield,Sparta R.,Success
Massadio Haïdara,https://www.transfermarkt.com/massadio-hadara/profil/spieler/170929,170929,Massadio Haïdara,Defender - Left-Back,Kocaelispor,Success
Robert Hall,https://www.transfermarkt.com/robert-hall/profil/spieler/121236,121236,Rob Hall,Attack - Right Winger,N/A,Success
Ian Harte,https://www.transfermarkt.com/ian-harte/profil/spieler/3634,3634,Ian Harte,Defender - Left-Back,N/A,Success
Eden Hazard,https://www.transfermarkt.com/eden-hazard/profil/spieler/50202,50202,Eden Hazard,Attack - Left Winger,N/A,Success
Ángelo Henríquez,https://www.transfermarkt.com/ngelo-henrquez/profil/spieler/189740,189740,Ángelo Henríquez,Attack - Centre-Forward,La Serena,Success
Pablo Hernández,https://www.transfermarkt.com/pablo-hernndez/profil/spieler/46220,46220,Pablo Hernández,Attack - Right Winger,N/A,Success
Brett Holman,https://www.transfermarkt.com/brett-holman/profil/spieler/21496,21496,Brett Holman,Midfield - Attacking Midfield,N/A,Success
Lewis Holtby,https://www.transfermarkt.com/lewis-holtby/profil/spieler/55508,55508,Lewis Holtby,Midfield - Central Midfield,NAC Breda,Success
Jos Hooiveld,https://www.transfermarkt.com/jos-hooiveld/profil/spieler/4624,4624,Jos Hooiveld,Defender - Centre-Back,N/A,Success
Noel Hunt,https://www.transfermarkt.com/noel-hunt/profil/spieler/12628,12628,Noel Hunt,Attack - Centre-Forward,N/A,Success
Jordon Ibe,https://www.transfermarkt.com/jordon-ibe/profil/spieler/195652,195652,Jordon Ibe,Attack - Right Winger,Loko Sofia,Success
Shinji Kagawa,https://www.transfermarkt.com/shinji-kagawa/profil/spieler/81785,81785,Shinji Kagawa,Midfield - Attacking Midfield,Cerezo Osaka,Success
Kei Kamara,https://www.transfermarkt.com/kei-kamara/profil/spieler/39049,39049,Kei Kamara,Attack - Centre-Forward,Without Club,Success
Harry Kane,https://www.transfermarkt.com/harry-kane/profil/spieler/132098,132098,Harry Kane,Attack - Centre-Forward,Bayern Munich,Success
Jem Karacan,https://www.transfermarkt.com/jem-karacan/profil/spieler/61447,61447,Jem Karacan,Midfield - Central Midfield,N/A,Success
Jimmy Kébé,https://www.transfermarkt.com/jimmy-kb/profil/spieler/33822,33822,Jimmy Kébé,Attack - Right Winger,N/A,Success
Billy Knott,https://www.transfermarkt.com/billy-knott/profil/spieler/133392,133392,Billy Knott,Midfield - Central Midfield,Hullbridge,Success
Arouna Koné,https://www.transfermarkt.com/arouna-kon/profil/spieler/8552,8552,Arouna Koné,Attack - Centre-Forward,N/A,Success
Adam Lallana,https://www.transfermarkt.com/adam-lallana/profil/spieler/43530,43530,Adam Lallana,Midfield - Attacking Midfield,N/A,Success
Roland Lamah,https://www.transfermarkt.com/roland-lamah/profil/spieler/35035,35035,Roland Lamah,Attack - Left Winger,N/A,Success
Rickie Lambert,https://www.transfermarkt.com/rickie-lambert/profil/spieler/49655,49655,Rickie Lambert,Attack - Centre-Forward,N/A,Success
Adam le Fondre,https://www.transfermarkt.com/adam-le-fondre/profil/spieler/46106,46106,Adam Le Fondre,Attack - Centre-Forward,FC United,Success
Mikele Leigertwood,https://www.transfermarkt.com/mikele-leigertwood/profil/spieler/14041,14041,Mikele Leigertwood,Midfield - Defensive Midfield,N/A,Success
Hugo Lloris,https://www.transfermarkt.com/hugo-lloris/profil/spieler/17965,17965,Hugo Lloris,Goalkeeper,LAFC,Success
Matthew Lowton,https://www.transfermarkt.com/matthew-lowton/profil/spieler/102258,102258,Matthew Lowton,Defender - Right-Back,Precision FC,Success
Modibo Maïga,https://www.transfermarkt.com/modibo-maga/profil/spieler/46831,46831,Modibo Maïga,Attack - Centre-Forward,N/A,Success
Mikael Mandron,https://www.transfermarkt.com/mikael-mandron/profil/spieler/218144,218144,Mikael Mandron,Attack - Centre-Forward,St. Mirren,Success
Kader Mangane,https://www.transfermarkt.com/kader-mangane/profil/spieler/4796,4796,Kader Mangane,Defender - Centre-Back,N/A,Success
Vito Mannone,https://www.transfermarkt.com/vito-mannone/profil/spieler/33781,33781,Vito Mannone,Goalkeeper,N/A,Success
Stanislav Manolev,https://www.transfermarkt.com/stanislav-manolev/profil/spieler/36233,36233,Stanislav Manolev,Defender - Right-Back,N/A,Success
Adrian Mariappa,https://www.transfermarkt.com/adrian-mariappa/profil/spieler/38145,38145,Adrian Mariappa,Defender - Centre-Back,St Albans City,Success
Marko Marin,https://www.transfermarkt.com/marko-marin/profil/spieler/35251,35251,Marko Marin,Midfield - Attacking Midfield,N/A,Success
Emmanuel Mayuka,https://www.transfermarkt.com/emmanuel-mayuka/profil/spieler/55709,55709,Emmanuel Mayuka,Attack - Centre-Forward,N/A,Success
Stéphane Mbia,https://www.transfermarkt.com/stphane-mbia/profil/spieler/27470,27470,Stéphane Mbia,Midfield - Defensive Midfield,N/A,Success
Jobi McAnuff,https://www.transfermarkt.com/jobi-mcanuff/profil/spieler/14047,14047,Jobi McAnuff,Attack - Left Winger,N/A,Success
Alex McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,95976,Alex McCarthy,Goalkeeper,Southampton,Success
George McCartney,https://www.transfermarkt.com/george-mccartney/profil/spieler/3775,3775,George McCartney,Defender - Left-Back,N/A,Success
Garath McCleary,https://www.transfermarkt.com/garath-mccleary/profil/spieler/69653,69653,Garath McCleary,Attack - Right Winger,Gillingham,Success
Michu,https://www.transfermarkt.com/michu/profil/spieler/70789,70789,Michu,Attack - Second Striker,N/A,Success
Kevin Mirallas,https://www.transfermarkt.com/kevin-mirallas/profil/spieler/33639,33639,Kevin Mirallas,Attack - Right Winger,N/A,Success
Nacho Monreal,https://www.transfermarkt.com/nacho-monreal/profil/spieler/43003,43003,Nacho Monreal,Defender - Left-Back,N/A,Success
Sean Morrison,https://www.transfermarkt.com/sean-morrison/profil/spieler/79723,79723,Sean Morrison,Defender - Centre-Back,N/A,Success
Ján Mucha,https://www.transfermarkt.com/jn-mucha/profil/spieler/33195,33195,Jan Mucha,Goalkeeper,N/A,Success
Alfred N'Diaye,https://www.transfermarkt.com/alfred-ndiaye/profil/spieler/77737,77737,Alfred N'Diaye,Midfield - Defensive Midfield,Without Club,Success
Steven Naismith,https://www.transfermarkt.com/steven-naismith/profil/spieler/12763,12763,Steven Naismith,Attack - Second Striker,N/A,Success
Matija Nastasić,https://www.transfermarkt.com/matija-nastasi/profil/spieler/143559,143559,Matija Nastasić,Defender - Centre-Back,Al-Ula,Success
Joey O'Brien,https://www.transfermarkt.com/joey-obrien/profil/spieler/34672,34672,Joey O'Brien,Defender - Right-Back,N/A,Success
Oscar,https://www.transfermarkt.com/oscar/profil/spieler/85314,85314,Oscar,Midfield - Attacking Midfield,São Paulo,Success
Bryan Oviedo,https://www.transfermarkt.com/bryan-oviedo/profil/spieler/124983,124983,Bryan Oviedo,Defender - Left-Back,Without Club,Success
Alex Pearce,https://www.transfermarkt.com/alex-pearce/profil/spieler/47768,47768,Alex Pearce,Defender - Centre-Back,Without Club,Success
Mladen Petrić,https://www.transfermarkt.com/mladen-petri/profil/spieler/2874,2874,Mladen Petric,Attack - Centre-Forward,N/A,Success
Lucas Piazon,https://www.transfermarkt.com/lucas-piazon/profil/spieler/176485,176485,Lucas Piazón,Midfield - Defensive Midfield,Wieczysta,Success
Lukas Podolski,https://www.transfermarkt.com/lukas-podolski/profil/spieler/15185,15185,Lukas Podolski,Attack - Centre-Forward,Górnik Zabrze,Success
Emanuel Pogatetz,https://www.transfermarkt.com/emanuel-pogatetz/profil/spieler/1094,1094,Emanuel Pogatetz,Defender - Centre-Back,N/A,Success
Goran Popov,https://www.transfermarkt.com/goran-popov/profil/spieler/19721,19721,Goran Popov,Defender - Left-Back,N/A,Success
Dan Potts,https://www.transfermarkt.com/dan-potts/profil/spieler/207037,207037,Dan Potts,Defender - Centre-Back,Without Club,Success
Nick Powell,https://www.transfermarkt.com/nick-powell/profil/spieler/134424,134424,Nick Powell,Midfield - Attacking Midfield,Bradford,Success
Guly do Prado,https://www.transfermarkt.com/guly-do-prado/profil/spieler/22801,22801,Guly,Midfield - Attacking Midfield,N/A,Success
Gastón Ramírez,https://www.transfermarkt.com/gastn-ramrez/profil/spieler/123742,123742,Gastón Ramírez,Midfield - Central Midfield,Boston River,Success
Iván Ramis,https://www.transfermarkt.com/ivn-ramis/profil/spieler/26066,26066,Iván Ramis,Defender - Centre-Back,N/A,Success
Ben Reeves,https://www.transfermarkt.com/ben-reeves/profil/spieler/171234,171234,Ben Reeves,Midfield - Attacking Midfield,Southampton U21,Success
Karim Rekik,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579,182579,Karim Rekik,Defender - Centre-Back,Al-Jazira,Success
Loïc Rémy,https://www.transfermarkt.com/loc-rmy/profil/spieler/45121,45121,Loïc Rémy,Attack - Centre-Forward,N/A,Success
Frazer Richardson,https://www.transfermarkt.com/frazer-richardson/profil/spieler/4094,4094,Frazer Richardson,Defender - Right-Back,N/A,Success
Sascha Riether,https://www.transfermarkt.com/sascha-riether/profil/spieler/1662,1662,Sascha Riether,Defender - Right-Back,N/A,Success
Joel Robles,https://www.transfermarkt.com/joel-robles/profil/spieler/101118,101118,Joel Robles,Goalkeeper,Estoril,Success
Hal Robson-Kanu,https://www.transfermarkt.com/hal-robson-kanu/profil/spieler/65976,65976,Hal Robson-Kanu,Attack - Centre-Forward,N/A,Success
Jay Rodriguez,https://www.transfermarkt.com/jay-rodriguez/profil/spieler/53360,53360,Jay Rodríguez,Attack - Centre-Forward,Wrexham,Success
Markus Rosenberg,https://www.transfermarkt.com/markus-rosenberg/profil/spieler/27505,27505,Markus Rosenberg,Attack - Centre-Forward,N/A,Success
Nuri Şahin,https://www.transfermarkt.com/nuri-ahin/profil/spieler/31095,31095,Nuri Şahin,Midfield - Defensive Midfield,N/A,Success
Dominic Samuel,https://www.transfermarkt.com/dominic-samuel/profil/spieler/203784,203784,Dominic Samuel,Attack - Centre-Forward,Ebbsfleet,Success
Morgan Schneiderlin,https://www.transfermarkt.com/morgan-schneiderlin/profil/spieler/56818,56818,Morgan Schneiderlin,Midfield - Defensive Midfield,N/A,Success
Billy Sharp,https://www.transfermarkt.com/billy-sharp/profil/spieler/49542,49542,Billy Sharp,Attack - Centre-Forward,Doncaster,Success
Luke Shaw,https://www.transfermarkt.com/luke-shaw/profil/spieler/183288,183288,Luke Shaw,Defender - Left-Back,Man Utd,Success
Brek Shea,https://www.transfermarkt.com/brek-shea/profil/spieler/71107,71107,Brek Shea,Midfield - Left Midfield,N/A,Success
Itay Shechter,https://www.transfermarkt.com/itay-shechter/profil/spieler/44760,44760,Itay Shechter,Attack - Centre-Forward,N/A,Success
Moussa Sissoko,https://www.transfermarkt.com/moussa-sissoko/profil/spieler/46001,46001,Moussa Sissoko,Midfield - Central Midfield,Panathinaikos,Success
Robert Snodgrass,https://www.transfermarkt.com/robert-snodgrass/profil/spieler/22614,22614,Robert Snodgrass,Attack - Right Winger,N/A,Success
Enda Stevens,https://www.transfermarkt.com/enda-stevens/profil/spieler/85706,85706,Enda Stevens,Defender - Left-Back,Shamrock Rovers,Success
Suso,https://www.transfermarkt.com/suso/profil/spieler/111961,111961,Suso,Midfield - Attacking Midfield,Cádiz CF,Success
Yacouba Sylla,https://www.transfermarkt.com/yacouba-sylla/profil/spieler/160080,160080,Yacouba Sylla,Midfield - Defensive Midfield,Without Club,Success
Jay Tabb,https://www.transfermarkt.com/jay-tabb/profil/spieler/42284,42284,Jay Tabb,Midfield - Left Midfield,N/A,Success
James Tavernier,https://www.transfermarkt.com/james-tavernier/profil/spieler/62094,62094,James Tavernier,Defender - Right-Back,Rangers,Success
Stuart Taylor,https://www.transfermarkt.com/stuart-taylor/profil/spieler/3190,3190,Stuart Taylor,Goalkeeper,N/A,Success
Alexander Tettey,https://www.transfermarkt.com/alexander-tettey/profil/spieler/12384,12384,Alexander Tettey,Midfield - Defensive Midfield,N/A,Success
Dwight Tiendalli,https://www.transfermarkt.com/dwight-tiendalli/profil/spieler/29356,29356,Dwight Tiendalli,Defender - Right-Back,N/A,Success
Andros Townsend,https://www.transfermarkt.com/andros-townsend/profil/spieler/61842,61842,Andros Townsend,Attack - Right Winger,Kanchanaburi FC,Success
Ricardo Vaz Tê,https://www.transfermarkt.com/ricardo-vaz-t/profil/spieler/9413,9413,Ricardo Vaz Tê,Attack - Right Winger,N/A,Success
Jan Vertonghen,https://www.transfermarkt.com/jan-vertonghen/profil/spieler/43250,43250,Jan Vertonghen,Defender - Centre-Back,N/A,Success
Ron Vlaar,https://www.transfermarkt.com/ron-vlaar/profil/spieler/30697,30697,Ron Vlaar,Defender - Centre-Back,N/A,Success
James Ward-Prowse,https://www.transfermarkt.com/james-ward-prowse/profil/spieler/181579,181579,James Ward-Prowse,Midfield - Central Midfield,Burnley,Success
Ashley Westwood,https://www.transfermarkt.com/ashley-westwood/profil/spieler/91317,91317,Ashley Westwood,Midfield - Defensive Midfield,Charlotte,Success
Steven Whittaker,https://www.transfermarkt.com/steven-whittaker/profil/spieler/12704,12704,Steven Whittaker,Defender - Right-Back,N/A,Success
