player_name,transfermarkt_url
Marc Wilson,https://www.transfermarkt.com/marc-wilson/profil/spieler/30456
Chris Wood,https://www.transfermarkt.com/chris-wood/profil/spieler/108725
Shaun Wright-Phillips,https://www.transfermarkt.com/shaun-wright-phillips/profil/spieler/3467
Xisco,https://www.transfermarkt.com/xisco/profil/spieler/34564
Ashley Young,https://www.transfermarkt.com/ashley-young/profil/spieler/14086
Luke Young,https://www.transfermarkt.com/luke-young/profil/spieler/3271
Pablo Zabaleta,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007
Bobby Zamora,https://www.transfermarkt.com/bobby-zamora/profil/spieler/4205
Boudewijn Zenden,https://www.transfermarkt.com/boudewijn-zenden/profil/spieler/3173
Yuri Zhirkov,https://www.transfermarkt.com/yuriy-zhirkov/profil/spieler/16760
Nikola Žigić,https://www.transfermarkt.com/nikola-igi/profil/spieler/19729
Ronald Zubar,https://www.transfermarkt.com/ronald-zubar/profil/spieler/22645
Gianni Zuiverloon,https://www.transfermarkt.com/gianni-zuiverloon/profil/spieler/27304
Manuel Almunia,https://www.transfermarkt.com/manuel-almunia/profil/spieler/16621
Asmir Begović,https://www.transfermarkt.com/asmir-begovi/profil/spieler/33873
Ruud Boffin,https://www.transfermarkt.com/ruud-boffin/profil/spieler/31336
Ádám Bogdán,https://www.transfermarkt.com/dm-bogdn/profil/spieler/55247
Mark Bunn,https://www.transfermarkt.com/mark-bunn/profil/spieler/49319
Scott Carson,https://www.transfermarkt.com/scott-carson/profil/spieler/14555
Petr Čech,https://www.transfermarkt.com/petr-ech/profil/spieler/5658
Carlo Cudicini,https://www.transfermarkt.com/carlo-cudicini/profil/spieler/3151
Edwin van der Sar,https://www.transfermarkt.com/edwin-van-der-sar/profil/spieler/3516
Colin Doyle,https://www.transfermarkt.com/colin-doyle/profil/spieler/28728
Łukasz Fabiański,https://www.transfermarkt.com/ukasz-fabiaski/profil/spieler/29692
Ben Foster,https://www.transfermarkt.com/ben-foster/profil/spieler/13572
Brad Friedel,https://www.transfermarkt.com/brad-friedel/profil/spieler/3476
Matt Gilks,https://www.transfermarkt.com/matt-gilks/profil/spieler/48254
Heurelho Gomes,https://www.transfermarkt.com/heurelho-gomes/profil/spieler/19059
Craig Gordon,https://www.transfermarkt.com/craig-gordon/profil/spieler/12589
Robert Green,https://www.transfermarkt.com/robert-green/profil/spieler/11680
Ali Al-Habsi,https://www.transfermarkt.com/ali-al-habsi/profil/spieler/26633
Marcus Hahnemann,https://www.transfermarkt.com/marcus-hahnemann/profil/spieler/4140
Mark Halstead,https://www.transfermarkt.com/mark-halstead/profil/spieler/99972
Steve Harper,https://www.transfermarkt.com/steve-harper/profil/spieler/3562
Joe Hart,https://www.transfermarkt.com/joe-hart/profil/spieler/40204
Wayne Hennessey,https://www.transfermarkt.com/wayne-hennessey/profil/spieler/45494
Tim Howard,https://www.transfermarkt.com/tim-howard/profil/spieler/4267
Jussi Jääskeläinen,https://www.transfermarkt.com/jussi-jskelinen/profil/spieler/3692
Richard Kingson,https://www.transfermarkt.com/richard-kingson/profil/spieler/7125
Chris Kirkland,https://www.transfermarkt.com/chris-kirkland/profil/spieler/3219
Tim Krul,https://www.transfermarkt.com/tim-krul/profil/spieler/33027
Tomasz Kuszczak,https://www.transfermarkt.com/tomasz-kuszczak/profil/spieler/1320
Jens Lehmann,https://www.transfermarkt.com/jens-lehmann/profil/spieler/122
Simon Mignolet,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219
Boaz Myhill,https://www.transfermarkt.com/boaz-myhill/profil/spieler/3838
Mike Pollitt,https://www.transfermarkt.com/mike-pollitt/profil/spieler/32217
Paul Rachubka,https://www.transfermarkt.com/paul-rachubka/profil/spieler/4098
Pepe Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825
Paul Robinson,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630
Mark Schwarzer,https://www.transfermarkt.com/mark-schwarzer/profil/spieler/3357
David Stockdale,https://www.transfermarkt.com/david-stockdale/profil/spieler/67339
Wojciech Szczęsny,https://www.transfermarkt.com/wojciech-szczsny/profil/spieler/44058
Thomas Sørensen,https://www.transfermarkt.com/thomas-srensen/profil/spieler/3473
Patrick van Aanholt,https://www.transfermarkt.com/patrick-van-aanholt/profil/spieler/52119
Charlie Adam,https://www.transfermarkt.com/charlie-adam/profil/spieler/28990
Emmanuel Adebayor,https://www.transfermarkt.com/emmanuel-adebayor/profil/spieler/8883
Gabriel Agbonlahor,https://www.transfermarkt.com/gabriel-agbonlahor/profil/spieler/37148
Daniel Agger,https://www.transfermarkt.com/daniel-agger/profil/spieler/22832
Sergio Agüero,https://www.transfermarkt.com/sergio-agero/profil/spieler/26399
Kemy Agustien,https://www.transfermarkt.com/kemy-agustien/profil/spieler/24862
Patrick Agyemang,https://www.transfermarkt.com/patrick-agyemang/profil/spieler/13982
Yakubu Aiyegbeni,https://www.transfermarkt.com/yakubu-aiyegbeni/profil/spieler/8559
Marc Albrighton,https://www.transfermarkt.com/marc-albrighton/profil/spieler/61560
Antolín Alcaraz,https://www.transfermarkt.com/antoln-alcaraz/profil/spieler/14259
Alex,https://www.transfermarkt.com/alex/profil/spieler/15420
Joe Allen,https://www.transfermarkt.com/joe-allen/profil/spieler/51452
Marcos Alonso,https://www.transfermarkt.com/marcos-alonso/profil/spieler/112515
Sammy Ameobi,https://www.transfermarkt.com/sammy-ameobi/profil/spieler/92381
Shola Ameobi,https://www.transfermarkt.com/shola-ameobi/profil/spieler/3276
Ben Amos,https://www.transfermarkt.com/ben-amos/profil/spieler/73472
Anderson,https://www.transfermarkt.com/anderson/profil/spieler/31645
Bruno Andrade,https://www.transfermarkt.com/bruno-andrade/profil/spieler/169633
Keith Andrews,https://www.transfermarkt.com/keith-andrews/profil/spieler/8035
Nicolas Anelka,https://www.transfermarkt.com/nicolas-anelka/profil/spieler/3226
Victor Anichebe,https://www.transfermarkt.com/victor-anichebe/profil/spieler/39532
John Arne Riise,https://www.transfermarkt.com/john-arne-riise/profil/spieler/3220
Andrey Arshavin,https://www.transfermarkt.com/andrey-arshavin/profil/spieler/15378
Mikel Arteta,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451
Mikel Arteta,https://www.transfermarkt.com/mikel-arteta/profil/spieler/7451
Benoît Assou-Ekotto,https://www.transfermarkt.com/benot-assou-ekotto/profil/spieler/18310
Fábio Aurélio,https://www.transfermarkt.com/fbio-aurlio/profil/spieler/7570
Daniel Ayala,https://www.transfermarkt.com/daniel-ayala/profil/spieler/78966
Demba Ba,https://www.transfermarkt.com/demba-ba/profil/spieler/40205
Leighton Baines,https://www.transfermarkt.com/leighton-baines/profil/spieler/13507
Chris Baird,https://www.transfermarkt.com/chris-baird/profil/spieler/4115
Nathan Baker,https://www.transfermarkt.com/nathan-baker/profil/spieler/62638
Gareth Bale,https://www.transfermarkt.com/gareth-bale/profil/spieler/39381
Mario Balotelli,https://www.transfermarkt.com/mario-balotelli/profil/spieler/45146
Barry Bannan,https://www.transfermarkt.com/barry-bannan/profil/spieler/61561
Phil Bardsley,https://www.transfermarkt.com/phil-bardsley/profil/spieler/15773
Ross Barkley,https://www.transfermarkt.com/ross-barkley/profil/spieler/131978
Leon Barnett,https://www.transfermarkt.com/leon-barnett/profil/spieler/33484
Gareth Barry,https://www.transfermarkt.com/gareth-barry/profil/spieler/3291
Joey Barton,https://www.transfermarkt.com/joey-barton/profil/spieler/3292
Joey Barton,https://www.transfermarkt.com/joey-barton/profil/spieler/3292
Sébastien Bassong,https://www.transfermarkt.com/sbastien-bassong/profil/spieler/33951
Sébastien Bassong,https://www.transfermarkt.com/sbastien-bassong/profil/spieler/33951
Jose Baxter,https://www.transfermarkt.com/jose-baxter/profil/spieler/82734
Jean Beausejour,https://www.transfermarkt.com/jean-beausejour/profil/spieler/18871
Jermaine Beckford,https://www.transfermarkt.com/jermaine-beckford/profil/spieler/38874
Asmir Begović,https://www.transfermarkt.com/asmir-begovi/profil/spieler/33873
Craig Bellamy,https://www.transfermarkt.com/craig-bellamy/profil/spieler/3297
Hatem Ben Arfa,https://www.transfermarkt.com/hatem-ben-arfa/profil/spieler/18900
Yossi Benayoun,https://www.transfermarkt.com/yossi-benayoun/profil/spieler/7858
Yossi Benayoun,https://www.transfermarkt.com/yossi-benayoun/profil/spieler/7858
Nicklas Bendtner,https://www.transfermarkt.com/nicklas-bendtner/profil/spieler/34557
Nicklas Bendtner,https://www.transfermarkt.com/nicklas-bendtner/profil/spieler/34557
Elliott Bennett,https://www.transfermarkt.com/elliott-bennett/profil/spieler/43193
Ryan Bennett,https://www.transfermarkt.com/ryan-bennett/profil/spieler/67252
Darren Bent,https://www.transfermarkt.com/darren-bent/profil/spieler/13239
Dimitar Berbatov,https://www.transfermarkt.com/dimitar-berbatov/profil/spieler/65
Christophe Berra,https://www.transfermarkt.com/christophe-berra/profil/spieler/36602
Ryan Bertrand,https://www.transfermarkt.com/ryan-bertrand/profil/spieler/40611
Federico Bessone,https://www.transfermarkt.com/federico-bessone/profil/spieler/57973
Leon Best,https://www.transfermarkt.com/leon-best/profil/spieler/28244
Diniyar Bilyaletdinov,https://www.transfermarkt.com/diniyar-bilyaletdinov/profil/spieler/16690
Nick Blackman,https://www.transfermarkt.com/nick-blackman/profil/spieler/67369
Robbie Blake,https://www.transfermarkt.com/robbie-blake/profil/spieler/3490
Ádám Bogdán,https://www.transfermarkt.com/dm-bogdn/profil/spieler/55247
José Bosingwa,https://www.transfermarkt.com/jos-bosingwa/profil/spieler/9813
Jay Bothroyd,https://www.transfermarkt.com/jay-bothroyd/profil/spieler/8188
Dedryck Boyata,https://www.transfermarkt.com/dedryck-boyata/profil/spieler/88262
Emmerson Boyce,https://www.transfermarkt.com/emmerson-boyce/profil/spieler/19641
Titus Bramble,https://www.transfermarkt.com/titus-bramble/profil/spieler/3130
Wayne Bridge,https://www.transfermarkt.com/wayne-bridge/profil/spieler/3682
Matthew Briggs,https://www.transfermarkt.com/matthew-briggs/profil/spieler/51318
Leon Britton,https://www.transfermarkt.com/leon-britton/profil/spieler/40043
Wes Brown,https://www.transfermarkt.com/wes-brown/profil/spieler/3405
Chris Brunt,https://www.transfermarkt.com/chris-brunt/profil/spieler/36814
Mark Bunn,https://www.transfermarkt.com/mark-bunn/profil/spieler/49319
Ákos Buzsáky,https://www.transfermarkt.com/kos-buzsky/profil/spieler/13878
Yohan Cabaye,https://www.transfermarkt.com/yohan-cabaye/profil/spieler/29434
Gary Cahill,https://www.transfermarkt.com/gary-cahill/profil/spieler/27511
Gary Cahill,https://www.transfermarkt.com/gary-cahill/profil/spieler/27511
Tim Cahill,https://www.transfermarkt.com/tim-cahill/profil/spieler/13556
Gary Caldwell,https://www.transfermarkt.com/gary-caldwell/profil/spieler/3791
DJ Campbell,https://www.transfermarkt.com/dj-campbell/profil/spieler/37896
Fraizer Campbell,https://www.transfermarkt.com/fraizer-campbell/profil/spieler/42411
Fraizer Campbell,https://www.transfermarkt.com/fraizer-campbell/profil/spieler/42411
Fraizer Campbell,https://www.transfermarkt.com/fraizer-campbell/profil/spieler/42411
Fraizer Campbell,https://www.transfermarkt.com/fraizer-campbell/profil/spieler/42411
Fraizer Campbell,https://www.transfermarkt.com/fraizer-campbell/profil/spieler/42411
Fraizer Campbell,https://www.transfermarkt.com/fraizer-campbell/profil/spieler/42411
Fraizer Campbell,https://www.transfermarkt.com/fraizer-campbell/profil/spieler/42411
Fraizer Campbell,https://www.transfermarkt.com/fraizer-campbell/profil/spieler/42411
Jamie Carragher,https://www.transfermarkt.com/jamie-carragher/profil/spieler/3597
Michael Carrick,https://www.transfermarkt.com/michael-carrick/profil/spieler/3878
Andy Carroll,https://www.transfermarkt.com/andy-carroll/profil/spieler/48066
Samir Carruthers,https://www.transfermarkt.com/samir-carruthers/profil/spieler/146488
Lee Cattermole,https://www.transfermarkt.com/lee-cattermole/profil/spieler/37363
Steven Caulker,https://www.transfermarkt.com/steven-caulker/profil/spieler/121280
Petr Čech,https://www.transfermarkt.com/petr-ech/profil/spieler/5658
Radek Černý,https://www.transfermarkt.com/radek-ern/profil/spieler/21010
Marouane Chamakh,https://www.transfermarkt.com/marouane-chamakh/profil/spieler/19085
Park Chu-young,https://www.transfermarkt.com/chu-young-park/profil/spieler/30982
Lee Chung-yong,https://www.transfermarkt.com/chung-yong-lee/profil/spieler/81801
Djibril Cissé,https://www.transfermarkt.com/djibril-ciss/profil/spieler/3966
Papiss Cissé,https://www.transfermarkt.com/papiss-ciss/profil/spieler/33952
Ciaran Clark,https://www.transfermarkt.com/ciaran-clark/profil/spieler/98240
Tom Cleverley,https://www.transfermarkt.com/tom-cleverley/profil/spieler/73484
Gaël Clichy,https://www.transfermarkt.com/gal-clichy/profil/spieler/7449
Sebastián Coates,https://www.transfermarkt.com/sebastin-coates/profil/spieler/102427
Jack Colback,https://www.transfermarkt.com/jack-colback/profil/spieler/61644
Ashley Cole,https://www.transfermarkt.com/ashley-cole/profil/spieler/3182
Séamus Coleman,https://www.transfermarkt.com/samus-coleman/profil/spieler/68390
James Collins,https://www.transfermarkt.com/james-collins/profil/spieler/12691
Fabricio Coloccini,https://www.transfermarkt.com/fabricio-coloccini/profil/spieler/6150
Matthew Connolly,https://www.transfermarkt.com/matthew-connolly/profil/spieler/34559
Francis Coquelin,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869
Vedran Ćorluka,https://www.transfermarkt.com/vedran-orluka/profil/spieler/34393
Simon Cox,https://www.transfermarkt.com/simon-cox/profil/spieler/37150
Jody Craddock,https://www.transfermarkt.com/jody-craddock/profil/spieler/4129
Andrew Crofts,https://www.transfermarkt.com/andrew-crofts/profil/spieler/14003
Peter Crouch,https://www.transfermarkt.com/peter-crouch/profil/spieler/4072
Peter Crouch,https://www.transfermarkt.com/peter-crouch/profil/spieler/4072
Albert Crusat,https://www.transfermarkt.com/albert-crusat/profil/spieler/51536
Carlos Cuéllar,https://www.transfermarkt.com/carlos-cullar/profil/spieler/16576
Scott Dann,https://www.transfermarkt.com/scott-dann/profil/spieler/62688
Kevin Davies,https://www.transfermarkt.com/kevin-davies/profil/spieler/4114
Mark Davies,https://www.transfermarkt.com/mark-davies/profil/spieler/36917
Simon Davies,https://www.transfermarkt.com/simon-davies/profil/spieler/4056
David Davis,https://www.transfermarkt.com/david-davis/profil/spieler/129054
Craig Dawson,https://www.transfermarkt.com/craig-dawson/profil/spieler/121477
Michael Dawson,https://www.transfermarkt.com/michael-dawson/profil/spieler/9988
Ritchie De Laet,https://www.transfermarkt.com/ritchie-de-laet/profil/spieler/55687
Jermain Defoe,https://www.transfermarkt.com/jermain-defoe/profil/spieler/3875
Rory Delap,https://www.transfermarkt.com/rory-delap/profil/spieler/4112
Nathan Delfouneso,https://www.transfermarkt.com/nathan-delfouneso/profil/spieler/62642
Fabian Delph,https://www.transfermarkt.com/fabian-delph/profil/spieler/50362
Mousa Dembélé,https://www.transfermarkt.com/mousa-dembl/profil/spieler/19368
Clint Dempsey,https://www.transfermarkt.com/clint-dempsey/profil/spieler/27577
Rafael van der Vaart,https://www.transfermarkt.com/rafael-van-der-vaart/profil/spieler/4192
Shaun Derry,https://www.transfermarkt.com/shaun-derry/profil/spieler/14007
Franco Di Santo,https://www.transfermarkt.com/franco-di-santo/profil/spieler/59783
Abou Diaby,https://www.transfermarkt.com/abou-diaby/profil/spieler/26763
Samba Diakité,https://www.transfermarkt.com/samba-diakit/profil/spieler/136589
Mohamed Diamé,https://www.transfermarkt.com/mohamed-diam/profil/spieler/70950
Salif Diao,https://www.transfermarkt.com/salif-diao/profil/spieler/3600
Mahamadou Diarra,https://www.transfermarkt.com/mahamadou-diarra/profil/spieler/5352
Sylvain Distin,https://www.transfermarkt.com/sylvain-distin/profil/spieler/3356
Johan Djourou,https://www.transfermarkt.com/johan-djourou/profil/spieler/34561
Stephen Dobbie,https://www.transfermarkt.com/stephen-dobbie/profil/spieler/12693
Matt Doherty,https://www.transfermarkt.com/matt-doherty/profil/spieler/171679
Ji Dong-won,https://www.transfermarkt.com/dong-won-ji/profil/spieler/164265
Doni,https://www.transfermarkt.com/doni/profil/spieler/20392
Landon Donovan,https://www.transfermarkt.com/landon-donovan/profil/spieler/68
Graham Dorrans,https://www.transfermarkt.com/graham-dorrans/profil/spieler/36608
Giovani dos Santos,https://www.transfermarkt.com/giovani-dos-santos/profil/spieler/44674
Stewart Downing,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063
Kevin Doyle,https://www.transfermarkt.com/kevin-doyle/profil/spieler/35193
Royston Drenthe,https://www.transfermarkt.com/royston-drenthe/profil/spieler/35631
Didier Drogba,https://www.transfermarkt.com/didier-drogba/profil/spieler/3924
Adam Drury,https://www.transfermarkt.com/adam-drury/profil/spieler/11663
Damien Duff,https://www.transfermarkt.com/damien-duff/profil/spieler/3259
Shane Duffy,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
Shane Duffy,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
Shane Duffy,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
Shane Duffy,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
Shane Duffy,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
Shane Duffy,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
Shane Duffy,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
Shane Duffy,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
David Dunn,https://www.transfermarkt.com/david-dunn/profil/spieler/4243
Richard Dunne,https://www.transfermarkt.com/richard-dunne/profil/spieler/3807
Kieron Dyer,https://www.transfermarkt.com/kieron-dyer/profil/spieler/3118
Nathan Dyer,https://www.transfermarkt.com/nathan-dyer/profil/spieler/37011
Edin Džeko,https://www.transfermarkt.com/edin-deko/profil/spieler/28396
Chris Eagles,https://www.transfermarkt.com/chris-eagles/profil/spieler/24635
Sylvan Ebanks-Blake,https://www.transfermarkt.com/sylvan-ebanks-blake/profil/spieler/27621
David Edwards,https://www.transfermarkt.com/david-edwards/profil/spieler/54949
Ahmed Elmohamady,https://www.transfermarkt.com/ahmed-elmohamady/profil/spieler/66333
George Elokobi,https://www.transfermarkt.com/george-elokobi/profil/spieler/42048
Brett Emerton,https://www.transfermarkt.com/brett-emerton/profil/spieler/4367
José Enrique,https://www.transfermarkt.com/jos-enrique/profil/spieler/35571
Hogan Ephraim,https://www.transfermarkt.com/hogan-ephraim/profil/spieler/31883
Michael Essien,https://www.transfermarkt.com/michael-essien/profil/spieler/5588
Matthew Etherington,https://www.transfermarkt.com/matthew-etherington/profil/spieler/3788
Dickson Etuhu,https://www.transfermarkt.com/dickson-etuhu/profil/spieler/14011
Jonny Evans,https://www.transfermarkt.com/jonny-evans/profil/spieler/42412
Patrice Evra,https://www.transfermarkt.com/patrice-evra/profil/spieler/5285
Fábio,https://www.transfermarkt.com/fabio/profil/spieler/61891
Alejandro Faurlín,https://www.transfermarkt.com/alejandro-faurln/profil/spieler/88067
Marouane Fellaini,https://www.transfermarkt.com/marouane-fellaini/profil/spieler/39679
Anton Ferdinand,https://www.transfermarkt.com/anton-ferdinand/profil/spieler/3698
Anton Ferdinand,https://www.transfermarkt.com/anton-ferdinand/profil/spieler/3698
Rio Ferdinand,https://www.transfermarkt.com/rio-ferdinand/profil/spieler/3235
Shane Ferguson,https://www.transfermarkt.com/shane-ferguson/profil/spieler/62052
Paulo Ferreira,https://www.transfermarkt.com/paulo-ferreira/profil/spieler/9832
Maynor Figueroa,https://www.transfermarkt.com/maynor-figueroa/profil/spieler/62240
Jon Flanagan,https://www.transfermarkt.com/jon-flanagan/profil/spieler/145922
Darren Fletcher,https://www.transfermarkt.com/darren-fletcher/profil/spieler/3547
Steven Fletcher,https://www.transfermarkt.com/steven-fletcher/profil/spieler/35099
Kevin Foley,https://www.transfermarkt.com/kevin-foley/profil/spieler/33491
Anthony Forde,https://www.transfermarkt.com/anthony-forde/profil/spieler/146494
Mauro Formica,https://www.transfermarkt.com/mauro-formica/profil/spieler/55870
Marc-Antoine Fortuné,https://www.transfermarkt.com/marc-antoine-fortun/profil/spieler/5652
Ben Foster,https://www.transfermarkt.com/ben-foster/profil/spieler/13572
David Fox,https://www.transfermarkt.com/david-fox/profil/spieler/4219
Kerim Frei,https://www.transfermarkt.com/kerim-frei/profil/spieler/146844
Brad Friedel,https://www.transfermarkt.com/brad-friedel/profil/spieler/3476
Emmanuel Frimpong,https://www.transfermarkt.com/emmanuel-frimpong/profil/spieler/93056
Emmanuel Frimpong,https://www.transfermarkt.com/emmanuel-frimpong/profil/spieler/93056
Zeki Fryers,https://www.transfermarkt.com/zeki-fryers/profil/spieler/141655
Ricardo Fuller,https://www.transfermarkt.com/ricardo-fuller/profil/spieler/14014
Márton Fülöp,https://www.transfermarkt.com/mrton-flp/profil/spieler/17879
Danny Gabbidon,https://www.transfermarkt.com/danny-gabbidon/profil/spieler/12709
William Gallas,https://www.transfermarkt.com/william-gallas/profil/spieler/3156
Morten Gamst Pedersen,https://www.transfermarkt.com/morten-gamst-pedersen/profil/spieler/22741
Craig Gardner,https://www.transfermarkt.com/craig-gardner/profil/spieler/37171
Gary Gardner,https://www.transfermarkt.com/gary-gardner/profil/spieler/110861
Ricardo Gardner,https://www.transfermarkt.com/ricardo-gardner/profil/spieler/6264
David de Gea,https://www.transfermarkt.com/david-de-gea/profil/spieler/59377
Marcel Gecov,https://www.transfermarkt.com/marcel-gecov/profil/spieler/34534
Zoltán Gera,https://www.transfermarkt.com/zoltn-gera/profil/spieler/18324
Steven Gerrard,https://www.transfermarkt.com/steven-gerrard/profil/spieler/3109
Gervinho,https://www.transfermarkt.com/gervinho/profil/spieler/33481
Kieran Gibbs,https://www.transfermarkt.com/kieran-gibbs/profil/spieler/44792
Darron Gibson,https://www.transfermarkt.com/darron-gibson/profil/spieler/42413
Darron Gibson,https://www.transfermarkt.com/darron-gibson/profil/spieler/42413
Ryan Giggs,https://www.transfermarkt.com/ryan-giggs/profil/spieler/3406
Shay Given,https://www.transfermarkt.com/shay-given/profil/spieler/3146
Gaël Givet,https://www.transfermarkt.com/gal-givet/profil/spieler/5286
Steve Gohouri,https://www.transfermarkt.com/steve-gohouri/profil/spieler/19857
Jordi Gómez,https://www.transfermarkt.com/jordi-gmez/profil/spieler/39010
David Goodwillie,https://www.transfermarkt.com/david-goodwillie/profil/spieler/37677
Craig Gordon,https://www.transfermarkt.com/craig-gordon/profil/spieler/12589
Johnny Gorman,https://www.transfermarkt.com/johnny-gorman/profil/spieler/145488
Dan Gosling,https://www.transfermarkt.com/dan-gosling/profil/spieler/44983
Mark Gower,https://www.transfermarkt.com/mark-gower/profil/spieler/39700
Danny Graham,https://www.transfermarkt.com/danny-graham/profil/spieler/29152
Vince Grella,https://www.transfermarkt.com/vincenzo-grella/profil/spieler/6021
Zdeněk Grygera,https://www.transfermarkt.com/zdenk-grygera/profil/spieler/6833
Adlène Guedioura,https://www.transfermarkt.com/adlne-guedioura/profil/spieler/74768
Magaye Gueye,https://www.transfermarkt.com/magaye-gueye/profil/spieler/91956
Danny Guthrie,https://www.transfermarkt.com/danny-guthrie/profil/spieler/16716
Jonás Gutiérrez,https://www.transfermarkt.com/jons-gutirrez/profil/spieler/26443
Brad Guzan,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471
Asamoah Gyan,https://www.transfermarkt.com/asamoah-gyan/profil/spieler/26802
Ali Al-Habsi,https://www.transfermarkt.com/ali-al-habsi/profil/spieler/26633
Fitz Hall,https://www.transfermarkt.com/fitz-hall/profil/spieler/6580
Adam Hammill,https://www.transfermarkt.com/adam-hammill/profil/spieler/38091
Brede Hangeland,https://www.transfermarkt.com/brede-hangeland/profil/spieler/25553
Grant Hanley,https://www.transfermarkt.com/grant-hanley/profil/spieler/121385
Owen Hargreaves,https://www.transfermarkt.com/owen-hargreaves/profil/spieler/201
Michael Harriman,https://www.transfermarkt.com/michael-harriman/profil/spieler/155233
Joe Hart,https://www.transfermarkt.com/joe-hart/profil/spieler/40204
John Heitinga,https://www.transfermarkt.com/john-heitinga/profil/spieler/4315
Heiðar Helguson,https://www.transfermarkt.com/heiar-helguson/profil/spieler/9886
Jordan Henderson,https://www.transfermarkt.com/jordan-henderson/profil/spieler/61651
Adam Henley,https://www.transfermarkt.com/adam-henley/profil/spieler/173585
Wayne Hennessey,https://www.transfermarkt.com/wayne-hennessey/profil/spieler/45494
Karl Henry,https://www.transfermarkt.com/karl-henry/profil/spieler/13582
Thierry Henry,https://www.transfermarkt.com/thierry-henry/profil/spieler/3207
Chris Herd,https://www.transfermarkt.com/chris-herd/profil/spieler/61572
Javier Hernández,https://www.transfermarkt.com/javier-hernndez/profil/spieler/50935
Emile Heskey,https://www.transfermarkt.com/emile-heskey/profil/spieler/3142
Tony Hibbert,https://www.transfermarkt.com/tony-hibbert/profil/spieler/3614
Danny Higginbotham,https://www.transfermarkt.com/danny-higginbotham/profil/spieler/3686
Henrique Hilário,https://www.transfermarkt.com/henrique-hilrio/profil/spieler/13886
Clint Hill,https://www.transfermarkt.com/clint-hill/profil/spieler/13583
Junior Hoilett,https://www.transfermarkt.com/junior-hoilett/profil/spieler/58993
Grant Holt,https://www.transfermarkt.com/grant-holt/profil/spieler/13412
Wes Hoolahan,https://www.transfermarkt.com/wes-hoolahan/profil/spieler/24589
Tim Howard,https://www.transfermarkt.com/tim-howard/profil/spieler/4267
Jonny Howson,https://www.transfermarkt.com/jonny-howson/profil/spieler/45395
Tom Huddlestone,https://www.transfermarkt.com/tom-huddlestone/profil/spieler/13465
Aaron Hughes,https://www.transfermarkt.com/aaron-hughes/profil/spieler/3580
Robert Hulse,https://www.transfermarkt.com/rob-hulse/profil/spieler/9980
Stephen Hunt,https://www.transfermarkt.com/stephen-hunt/profil/spieler/36799
Sam Hutchinson,https://www.transfermarkt.com/sam-hutchinson/profil/spieler/40617
Robert Huth,https://www.transfermarkt.com/robert-huth/profil/spieler/2998
Alan Hutton,https://www.transfermarkt.com/alan-hutton/profil/spieler/9619
Carl Ikeme,https://www.transfermarkt.com/carl-ikeme/profil/spieler/26412
Stephen Ireland,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838
Branislav Ivanović,https://www.transfermarkt.com/branislav-ivanovi/profil/spieler/36827
Jussi Jääskeläinen,https://www.transfermarkt.com/jussi-jskelinen/profil/spieler/3692
Simeon Jackson,https://www.transfermarkt.com/simeon-jackson/profil/spieler/44913
Phil Jagielka,https://www.transfermarkt.com/phil-jagielka/profil/spieler/13520
Gonzalo Jara,https://www.transfermarkt.com/gonzalo-jara/profil/spieler/40429
Matthew Jarvis,https://www.transfermarkt.com/matthew-jarvis/profil/spieler/15921
Nikica Jelavić,https://www.transfermarkt.com/nikica-jelavi/profil/spieler/25742
Jermaine Jenas,https://www.transfermarkt.com/jermaine-jenas/profil/spieler/3461
Carl Jenkinson,https://www.transfermarkt.com/carl-jenkinson/profil/spieler/126321
Cameron Jerome,https://www.transfermarkt.com/cameron-jerome/profil/spieler/35855
Park Ji-sung,https://www.transfermarkt.com/ji-sung-park/profil/spieler/4592
Adam Johnson,https://www.transfermarkt.com/adam-johnson/profil/spieler/31579
Andrew Johnson,https://www.transfermarkt.com/andrew-johnson/profil/spieler/14031
Bradley Johnson,https://www.transfermarkt.com/bradley-johnson/profil/spieler/49327
Glen Johnson,https://www.transfermarkt.com/glen-johnson/profil/spieler/3881
Roger Johnson,https://www.transfermarkt.com/roger-johnson/profil/spieler/42751
Billy Jones,https://www.transfermarkt.com/billy-jones/profil/spieler/36866
Brad Jones,https://www.transfermarkt.com/brad-jones/profil/spieler/4042
David Jones,https://www.transfermarkt.com/david-jones/profil/spieler/24634
