player_name,transfermarkt_url,deceased,death_date,death_age
Leon Britton,https://www.transfermarkt.com/leon-britton/profil/spieler/40043,No,Not found,Not found
Ákos Buzsáky,https://www.transfermarkt.com/kos-buzsky/profil/spieler/13878,No,Not found,Not found
Yohan Cabaye,https://www.transfermarkt.com/yohan-cabaye/profil/spieler/29434,No,Not found,Not found
Samir Carruthers,https://www.transfermarkt.com/samir-carruthers/profil/spieler/146488,No,Not found,Not found
Steven Caulker,https://www.transfermarkt.com/steven-caulker/profil/spieler/121280,No,Not found,Not found
Radek Černý,https://www.transfermarkt.com/radek-ern/profil/spieler/21010,No,Not found,Not found
Park Chu-young,https://www.transfermarkt.com/chu-young-park/profil/spieler/30982,No,Not found,Not found
Djibril Cissé,https://www.transfermarkt.com/djibril-ciss/profil/spieler/3966,No,Not found,Not found
Papiss Cissé,https://www.transfermarkt.com/papiss-ciss/profil/spieler/33952,No,Not found,Not found
Sebastián Coates,https://www.transfermarkt.com/sebastin-coates/profil/spieler/102427,No,Not found,Not found
Matthew Connolly,https://www.transfermarkt.com/matthew-connolly/profil/spieler/34559,No,Not found,Not found
Francis Coquelin,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,No,Not found,Not found
Andrew Crofts,https://www.transfermarkt.com/andrew-crofts/profil/spieler/14003,No,Not found,Not found
Albert Crusat,https://www.transfermarkt.com/albert-crusat/profil/spieler/51536,No,Not found,Not found
David Davis,https://www.transfermarkt.com/david-davis/profil/spieler/129054,No,Not found,Not found
Craig Dawson,https://www.transfermarkt.com/craig-dawson/profil/spieler/121477,No,Not found,Not found
Ritchie De Laet,https://www.transfermarkt.com/ritchie-de-laet/profil/spieler/55687,No,Not found,Not found
Shaun Derry,https://www.transfermarkt.com/shaun-derry/profil/spieler/14007,No,Not found,Not found
Samba Diakité,https://www.transfermarkt.com/samba-diakit/profil/spieler/136589,No,Not found,Not found
Mahamadou Diarra,https://www.transfermarkt.com/mahamadou-diarra/profil/spieler/5352,No,Not found,Not found
Stephen Dobbie,https://www.transfermarkt.com/stephen-dobbie/profil/spieler/12693,No,Not found,Not found
Matt Doherty,https://www.transfermarkt.com/matt-doherty/profil/spieler/171679,No,Not found,Not found
Ji Dong-won,https://www.transfermarkt.com/dong-won-ji/profil/spieler/164265,No,Not found,Not found
Doni,https://www.transfermarkt.com/doni/profil/spieler/20392,No,Not found,Not found
Landon Donovan,https://www.transfermarkt.com/landon-donovan/profil/spieler/68,No,Not found,Not found
Royston Drenthe,https://www.transfermarkt.com/royston-drenthe/profil/spieler/35631,No,Not found,Not found
Adam Drury,https://www.transfermarkt.com/adam-drury/profil/spieler/11663,No,Not found,Not found
Shane Duffy,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269,No,Not found,Not found
Nathan Dyer,https://www.transfermarkt.com/nathan-dyer/profil/spieler/37011,No,Not found,Not found
Chris Eagles,https://www.transfermarkt.com/chris-eagles/profil/spieler/24635,No,Not found,Not found
Hogan Ephraim,https://www.transfermarkt.com/hogan-ephraim/profil/spieler/31883,No,Not found,Not found
Alejandro Faurlín,https://www.transfermarkt.com/alejandro-faurln/profil/spieler/88067,No,Not found,Not found
Anthony Forde,https://www.transfermarkt.com/anthony-forde/profil/spieler/146494,No,Not found,Not found
Mauro Formica,https://www.transfermarkt.com/mauro-formica/profil/spieler/55870,No,Not found,Not found
David Fox,https://www.transfermarkt.com/david-fox/profil/spieler/4219,No,Not found,Not found
Kerim Frei,https://www.transfermarkt.com/kerim-frei/profil/spieler/146844,No,Not found,Not found
Emmanuel Frimpong,https://www.transfermarkt.com/emmanuel-frimpong/profil/spieler/93056,No,Not found,Not found
Zeki Fryers,https://www.transfermarkt.com/zeki-fryers/profil/spieler/141655,No,Not found,Not found
Márton Fülöp,https://www.transfermarkt.com/mrton-flp/profil/spieler/17879,Yes,12.11.2015,32
Gary Gardner,https://www.transfermarkt.com/gary-gardner/profil/spieler/110861,No,Not found,Not found
David de Gea,https://www.transfermarkt.com/david-de-gea/profil/spieler/59377,No,Not found,Not found
Marcel Gecov,https://www.transfermarkt.com/marcel-gecov/profil/spieler/34534,No,Not found,Not found
Gervinho,https://www.transfermarkt.com/gervinho/profil/spieler/33481,No,Not found,Not found
Shay Given,https://www.transfermarkt.com/shay-given/profil/spieler/3146,No,Not found,Not found
David Goodwillie,https://www.transfermarkt.com/david-goodwillie/profil/spieler/37677,No,Not found,Not found
Johnny Gorman,https://www.transfermarkt.com/johnny-gorman/profil/spieler/145488,No,Not found,Not found
Mark Gower,https://www.transfermarkt.com/mark-gower/profil/spieler/39700,No,Not found,Not found
Danny Graham,https://www.transfermarkt.com/danny-graham/profil/spieler/29152,No,Not found,Not found
Zdeněk Grygera,https://www.transfermarkt.com/zdenk-grygera/profil/spieler/6833,No,Not found,Not found
Brad Guzan,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471,No,Not found,Not found
Fitz Hall,https://www.transfermarkt.com/fitz-hall/profil/spieler/6580,No,Not found,Not found
Michael Harriman,https://www.transfermarkt.com/michael-harriman/profil/spieler/155233,No,Not found,Not found
Heiðar Helguson,https://www.transfermarkt.com/heiar-helguson/profil/spieler/9886,No,Not found,Not found
Adam Henley,https://www.transfermarkt.com/adam-henley/profil/spieler/173585,No,Not found,Not found
Thierry Henry,https://www.transfermarkt.com/thierry-henry/profil/spieler/3207,No,Not found,Not found
Henrique Hilário,https://www.transfermarkt.com/henrique-hilrio/profil/spieler/13886,No,Not found,Not found
Clint Hill,https://www.transfermarkt.com/clint-hill/profil/spieler/13583,No,Not found,Not found
Grant Holt,https://www.transfermarkt.com/grant-holt/profil/spieler/13412,No,Not found,Not found
Wes Hoolahan,https://www.transfermarkt.com/wes-hoolahan/profil/spieler/24589,No,Not found,Not found
Jonny Howson,https://www.transfermarkt.com/jonny-howson/profil/spieler/45395,No,Not found,Not found
Robert Hulse,https://www.transfermarkt.com/rob-hulse/profil/spieler/9980,No,Not found,Not found
Sam Hutchinson,https://www.transfermarkt.com/sam-hutchinson/profil/spieler/40617,No,Not found,Not found
Carl Ikeme,https://www.transfermarkt.com/carl-ikeme/profil/spieler/26412,No,Not found,Not found
Simeon Jackson,https://www.transfermarkt.com/simeon-jackson/profil/spieler/44913,No,Not found,Not found
Nikica Jelavić,https://www.transfermarkt.com/nikica-jelavi/profil/spieler/25742,No,Not found,Not found
Carl Jenkinson,https://www.transfermarkt.com/carl-jenkinson/profil/spieler/126321,No,Not found,Not found
Bradley Johnson,https://www.transfermarkt.com/bradley-johnson/profil/spieler/49327,No,Not found,Not found
Billy Jones,https://www.transfermarkt.com/billy-jones/profil/spieler/36866,No,Not found,Not found
Brad Jones,https://www.transfermarkt.com/brad-jones/profil/spieler/4042,No,Not found,Not found
Eggert Jónsson,https://www.transfermarkt.com/eggert-gunnthor-jonsson/profil/spieler/45298,No,Not found,Not found
Alexander Kačaniklić,https://www.transfermarkt.com/alexander-kaanikli/profil/spieler/51040,No,Not found,Not found
Pajtim Kasami,https://www.transfermarkt.com/pajtim-kasami/profil/spieler/130108,No,Not found,Not found
Jake Kean,https://www.transfermarkt.com/jake-kean/profil/spieler/121388,No,Not found,Not found
Will Keane,https://www.transfermarkt.com/will-keane/profil/spieler/118535,No,Not found,Not found
Paddy Kenny,https://www.transfermarkt.com/paddy-kenny/profil/spieler/13524,No,Not found,Not found
Matthew Kilgallon,https://www.transfermarkt.com/matthew-kilgallon/profil/spieler/4095,No,Not found,Not found
Cameron Lancaster,https://www.transfermarkt.com/cameron-lancaster/profil/spieler/182660,No,Not found,Not found
Henri Lansbury,https://www.transfermarkt.com/henri-lansbury/profil/spieler/44794,No,Not found,Not found
Simon Lappin,https://www.transfermarkt.com/simon-lappin/profil/spieler/14792,No,Not found,Not found
Anders Lindegaard,https://www.transfermarkt.com/anders-lindegaard/profil/spieler/22491,No,Not found,Not found
Leroy Lita,https://www.transfermarkt.com/leroy-lita/profil/spieler/20975,No,Not found,Not found
Jake Livermore,https://www.transfermarkt.com/jake-livermore/profil/spieler/61832,No,Not found,Not found
Shane Long,https://www.transfermarkt.com/shane-long/profil/spieler/37304,No,Not found,Not found
Romelu Lukaku,https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341,No,Not found,Not found
Jamie Mackie,https://www.transfermarkt.com/jamie-mackie/profil/spieler/15929,No,Not found,Not found
Stefan Maierhofer,https://www.transfermarkt.com/stefan-maierhofer/profil/spieler/32660,No,Not found,Not found
Shaun Maloney,https://www.transfermarkt.com/shaun-maloney/profil/spieler/9508,No,Not found,Not found
Chris Martin,https://www.transfermarkt.com/chris-martin/profil/spieler/46154,No,Not found,Not found
Russell Martin,https://www.transfermarkt.com/russell-martin/profil/spieler/67303,No,Not found,Not found
Sylvain Marveaux,https://www.transfermarkt.com/sylvain-marveaux/profil/spieler/39909,No,Not found,Not found
Juan Mata,https://www.transfermarkt.com/juan-mata/profil/spieler/44068,No,Not found,Not found
Conor McAleny,https://www.transfermarkt.com/conor-mcaleny/profil/spieler/121260,No,Not found,Not found
Gareth McAuley,https://www.transfermarkt.com/gareth-mcauley/profil/spieler/40567,No,Not found,Not found
James McClean,https://www.transfermarkt.com/james-mcclean/profil/spieler/85935,No,Not found,Not found
Tyrone Mears,https://www.transfermarkt.com/tyrone-mears/profil/spieler/14050,No,Not found,Not found
Per Mertesacker,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710,No,Not found,Not found
Ignasi Miquel,https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245,No,Not found,Not found
Ryo Miyaichi,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688,No,Not found,Not found
Anthony Modeste,https://www.transfermarkt.com/anthony-modeste/profil/spieler/50512,No,Not found,Not found
Garry Monk,https://www.transfermarkt.com/garry-monk/profil/spieler/4111,No,Not found,Not found
Luke Moore,https://www.transfermarkt.com/luke-moore/profil/spieler/4075,No,Not found,Not found
Vangelis Moras,https://www.transfermarkt.com/vangelis-moras/profil/spieler/9850,No,Not found,Not found
Steve Morison,https://www.transfermarkt.com/steve-morison/profil/spieler/104725,No,Not found,Not found
Kyle Naughton,https://www.transfermarkt.com/kyle-naughton/profil/spieler/66219,No,Not found,Not found
Marcus Olsson,https://www.transfermarkt.com/marcus-olsson/profil/spieler/72264,No,Not found,Not found
Andrea Orlandi,https://www.transfermarkt.com/andrea-orlandi/profil/spieler/29117,No,Not found,Not found
Bradley Orr,https://www.transfermarkt.com/bradley-orr/profil/spieler/16091,No,Not found,Not found
Alex Oxlade-Chamberlain,https://www.transfermarkt.com/alex-oxlade-chamberlain/profil/spieler/143424,No,Not found,Not found
Bruno Perone,https://www.transfermarkt.com/bruno-perone/profil/spieler/67996,No,Not found,Not found
Radosav Petrović,https://www.transfermarkt.com/radosav-petrovi/profil/spieler/75296,No,Not found,Not found
Anthony Pilkington,https://www.transfermarkt.com/anthony-pilkington/profil/spieler/67322,No,Not found,Not found
David Pizarro,https://www.transfermarkt.com/david-pizarro/profil/spieler/5896,No,Not found,Not found
Paul Pogba,https://www.transfermarkt.com/paul-pogba/profil/spieler/122153,No,Not found,Not found
Pavel Pogrebnyak,https://www.transfermarkt.com/pavel-pogrebnyak/profil/spieler/15074,No,Not found,Not found
Darren Pratley,https://www.transfermarkt.com/darren-pratley/profil/spieler/28957,No,Not found,Not found
Àngel Rangel,https://www.transfermarkt.com/ngel-rangel/profil/spieler/66550,No,Not found,Not found
Tim Ream,https://www.transfermarkt.com/tim-ream/profil/spieler/145466,No,Not found,Not found
Jazz Richards,https://www.transfermarkt.com/jazz-richards/profil/spieler/120241,No,Not found,Not found
Joe Riley,https://www.transfermarkt.com/joe-riley/profil/spieler/125117,No,Not found,Not found
Oriol Romeu,https://www.transfermarkt.com/oriol-romeu/profil/spieler/66100,No,Not found,Not found
Declan Rudd,https://www.transfermarkt.com/declan-rudd/profil/spieler/74088,No,Not found,Not found
John Ruddy,https://www.transfermarkt.com/john-ruddy/profil/spieler/29712,No,Not found,Not found
Bryan Ruiz,https://www.transfermarkt.com/bryan-ruiz/profil/spieler/39642,No,Not found,Not found
Orlando Sá,https://www.transfermarkt.com/orlando-s/profil/spieler/64535,No,Not found,Not found
Davide Santon,https://www.transfermarkt.com/davide-santon/profil/spieler/84344,No,Not found,Not found
André Santos,https://www.transfermarkt.com/andr-santos/profil/spieler/54275,No,Not found,Not found
Stefan Savić,https://www.transfermarkt.com/stefan-savi/profil/spieler/107010,No,Not found,Not found
Gylfi Sigurðsson,https://www.transfermarkt.com/gylfi-sigursson/profil/spieler/90466,No,Not found,Not found
Scott Sinclair,https://www.transfermarkt.com/scott-sinclair/profil/spieler/31552,No,Not found,Not found
Jordan Slew,https://www.transfermarkt.com/jordan-slew/profil/spieler/164785,No,Not found,Not found
Adam Smith,https://www.transfermarkt.com/adam-smith/profil/spieler/61841,No,Not found,Not found
Tommy Smith,https://www.transfermarkt.com/tommy-smith/profil/spieler/12401,No,Not found,Not found
Marvin Sordell,https://www.transfermarkt.com/marvin-sordell/profil/spieler/120599,No,Not found,Not found
Raheem Sterling,https://www.transfermarkt.com/raheem-sterling/profil/spieler/134425,No,Not found,Not found
Denis Stracqualursi,https://www.transfermarkt.com/denis-stracqualursi/profil/spieler/92544,No,Not found,Not found
Andrew Surman,https://www.transfermarkt.com/andrew-surman/profil/spieler/29975,No,Not found,Not found
Adel Taarabt,https://www.transfermarkt.com/adel-taarabt/profil/spieler/45287,No,Not found,Not found
Taye Taiwo,https://www.transfermarkt.com/taye-taiwo/profil/spieler/28922,No,Not found,Not found
Alan Tate,https://www.transfermarkt.com/alan-tate/profil/spieler/7337,No,Not found,Not found
Neil Taylor,https://www.transfermarkt.com/neil-taylor/profil/spieler/67416,No,Not found,Not found
Marc Tierney,https://www.transfermarkt.com/marc-tierney/profil/spieler/67346,No,Not found,Not found
Armand Traoré,https://www.transfermarkt.com/armand-traor/profil/spieler/33783,No,Not found,Not found
Gerhard Tremmel,https://www.transfermarkt.com/gerhard-tremmel/profil/spieler/488,No,Not found,Not found
Marcello Trotta,https://www.transfermarkt.com/marcello-trotta/profil/spieler/129505,No,Not found,Not found
Ross Turnbull,https://www.transfermarkt.com/ross-turnbull/profil/spieler/29159,No,Not found,Not found
Josh Vela,https://www.transfermarkt.com/josh-vela/profil/spieler/173804,No,Not found,Not found
Michel Vorm,https://www.transfermarkt.com/michel-vorm/profil/spieler/26276,No,Not found,Not found
Dorus de Vries,https://www.transfermarkt.com/dorus-de-vries/profil/spieler/6404,No,Not found,Not found
Haris Vučkić,https://www.transfermarkt.com/haris-vuki/profil/spieler/76560,No,Not found,Not found
Simon Vukčević,https://www.transfermarkt.com/simon-vukevi/profil/spieler/27239,No,Not found,Not found
Elliott Ward,https://www.transfermarkt.com/elliott-ward/profil/spieler/15838,No,Not found,Not found
Keiren Westwood,https://www.transfermarkt.com/keiren-westwood/profil/spieler/15164,No,Not found,Not found
Zak Whitbread,https://www.transfermarkt.com/zak-whitbread/profil/spieler/22230,No,Not found,Not found
Connor Wickham,https://www.transfermarkt.com/connor-wickham/profil/spieler/95435,No,Not found,Not found
Aaron Wilbraham,https://www.transfermarkt.com/aaron-wilbraham/profil/spieler/67202,No,Not found,Not found
Ashley Williams,https://www.transfermarkt.com/ashley-williams/profil/spieler/67355,No,Not found,Not found
Jonathan Woodgate,https://www.transfermarkt.com/jonathan-woodgate/profil/spieler/3224,No,Not found,Not found
Nico Yennaris,https://www.transfermarkt.com/nico-yennaris/profil/spieler/122721,No,Not found,Not found
Karim El Ahmadi,https://www.transfermarkt.com/karim-el-ahmadi/profil/spieler/25523,No,Not found,Not found
Nathan Aké,https://www.transfermarkt.com/nathan-ak/profil/spieler/177476,No,Not found,Not found
Hope Akpan,https://www.transfermarkt.com/hope-akpan/profil/spieler/61559,No,Not found,Not found
Vurnon Anita,https://www.transfermarkt.com/vurnon-anita/profil/spieler/30670,No,Not found,Not found
Oussama Assaidi,https://www.transfermarkt.com/oussama-assaidi/profil/spieler/57275,No,Not found,Not found
César Azpilicueta,https://www.transfermarkt.com/csar-azpilicueta/profil/spieler/57500,No,Not found,Not found
Kyle Bartley,https://www.transfermarkt.com/kyle-bartley/profil/spieler/67421,No,Not found,Not found
Luciano Becchio,https://www.transfermarkt.com/luciano-becchio/profil/spieler/71020,No,Not found,Not found
Joe Bennett,https://www.transfermarkt.com/joe-bennett/profil/spieler/90964,No,Not found,Not found
Christian Benteke,https://www.transfermarkt.com/christian-benteke/profil/spieler/50201,No,Not found,Not found
Gaël Bigirimana,https://www.transfermarkt.com/gal-bigirimana/profil/spieler/158697,No,Not found,Not found
Fabio Borini,https://www.transfermarkt.com/fabio-borini/profil/spieler/96754,No,Not found,Not found
Artur Boruc,https://www.transfermarkt.com/artur-boruc/profil/spieler/15220,No,Not found,Not found
Jordan Bowery,https://www.transfermarkt.com/jordan-bowery/profil/spieler/94655,No,Not found,Not found
Izzy Brown,https://www.transfermarkt.com/izzy-brown/profil/spieler/245805,No,Not found,Not found
Alexander Büttner,https://www.transfermarkt.com/alexander-bttner/profil/spieler/38003,No,Not found,Not found
Geoff Cameron,https://www.transfermarkt.com/geoff-cameron/profil/spieler/31642,No,Not found,Not found
Lee Camp,https://www.transfermarkt.com/lee-camp/profil/spieler/13443,No,Not found,Not found
Eduard Campabadal,https://www.transfermarkt.com/eduard-campabadal/profil/spieler/126722,No,Not found,Not found
Adam Campbell,https://www.transfermarkt.com/adam-campbell/profil/spieler/204354,No,Not found,Not found
Daniel Carriço,https://www.transfermarkt.com/daniel-carrio/profil/spieler/37712,No,Not found,Not found
Tom Carroll,https://www.transfermarkt.com/tom-carroll/profil/spieler/121279,No,Not found,Not found
Santi Cazorla,https://www.transfermarkt.com/santi-cazorla/profil/spieler/15799,No,Not found,Not found
Júlio César,https://www.transfermarkt.com/jlio-csar/profil/spieler/22412,No,Not found,Not found
Richard Chaplow,https://www.transfermarkt.com/richard-chaplow/profil/spieler/9975,No,Not found,Not found
Nathaniel Clyne,https://www.transfermarkt.com/nathaniel-clyne/profil/spieler/85177,No,Not found,Not found
Conor Coady,https://www.transfermarkt.com/conor-coady/profil/spieler/128901,No,Not found,Not found
Jack Cork,https://www.transfermarkt.com/jack-cork/profil/spieler/40613,No,Not found,Not found
Philippe Coutinho,https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444,No,Not found,Not found
Shaun Cummings,https://www.transfermarkt.com/shaun-cummings/profil/spieler/40614,No,Not found,Not found
Ben Davies,https://www.transfermarkt.com/ben-davies/profil/spieler/192765,No,Not found,Not found
Kelvin Davis,https://www.transfermarkt.com/kelvin-davis/profil/spieler/13640,No,Not found,Not found
Steven Davis,https://www.transfermarkt.com/steven-davis/profil/spieler/28973,No,Not found,Not found
Simon Dawkins,https://www.transfermarkt.com/simon-dawkins/profil/spieler/57488,No,Not found,Not found
Steve De Ridder,https://www.transfermarkt.com/steve-de-ridder/profil/spieler/41818,No,Not found,Not found
Mathieu Debuchy,https://www.transfermarkt.com/mathieu-debuchy/profil/spieler/27306,No,Not found,Not found
Ashkan Dejagah,https://www.transfermarkt.com/ashkan-dejagah/profil/spieler/13979,No,Not found,Not found
Guy Demel,https://www.transfermarkt.com/guy-demel/profil/spieler/1368,No,Not found,Not found
Alou Diarra,https://www.transfermarkt.com/alou-diarra/profil/spieler/1327,No,Not found,Not found
Maurice Edu,https://www.transfermarkt.com/maurice-edu/profil/spieler/50987,No,Not found,Not found
Rob Elliot,https://www.transfermarkt.com/rob-elliot/profil/spieler/39037,No,Not found,Not found
Urby Emanuelson,https://www.transfermarkt.com/urby-emanuelson/profil/spieler/20586,No,Not found,Not found
Eyong Enoh,https://www.transfermarkt.com/eyong-enoh/profil/spieler/47344,No,Not found,Not found
Roger Espinoza,https://www.transfermarkt.com/roger-espinoza/profil/spieler/71096,No,Not found,Not found
Iago Falque,https://www.transfermarkt.com/iago-falque/profil/spieler/59340,No,Not found,Not found
Adam Federici,https://www.transfermarkt.com/adam-federici/profil/spieler/4233,No,Not found,Not found
Chico Flores,https://www.transfermarkt.com/chico-flores/profil/spieler/51681,No,Not found,Not found
José Fonte,https://www.transfermarkt.com/jos-fonte/profil/spieler/33829,No,Not found,Not found
Danny Fox,https://www.transfermarkt.com/danny-fox/profil/spieler/31553,No,Not found,Not found
Fraser Fyvie,https://www.transfermarkt.com/fraser-fyvie/profil/spieler/107350,No,Not found,Not found
Javi García,https://www.transfermarkt.com/javi-garca/profil/spieler/36350,No,Not found,Not found
Javier Garrido,https://www.transfermarkt.com/javier-garrido/profil/spieler/23218,No,Not found,Not found
Paulo Gazzaniga,https://www.transfermarkt.com/paulo-gazzaniga/profil/spieler/195488,No,Not found,Not found
Olivier Giroud,https://www.transfermarkt.com/olivier-giroud/profil/spieler/82442,No,Not found,Not found
Serge Gnabry,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,No,Not found,Not found
Román Golobart,https://www.transfermarkt.com/romn-golobart/profil/spieler/90273,No,Not found,Not found
Kaspars Gorkšs,https://www.transfermarkt.com/kaspars-gorks/profil/spieler/30379,No,Not found,Not found
Yoan Gouffran,https://www.transfermarkt.com/yoan-gouffran/profil/spieler/23825,No,Not found,Not found
Esteban Granero,https://www.transfermarkt.com/esteban-granero/profil/spieler/44065,No,Not found,Not found
Chris Gunter,https://www.transfermarkt.com/chris-gunter/profil/spieler/43853,No,Not found,Not found
Jonathan de Guzmán,https://www.transfermarkt.com/jonathan-de-guzmn/profil/spieler/31067,No,Not found,Not found
Massadio Haïdara,https://www.transfermarkt.com/massadio-hadara/profil/spieler/170929,No,Not found,Not found
Robert Hall,https://www.transfermarkt.com/robert-hall/profil/spieler/121236,No,Not found,Not found
Ian Harte,https://www.transfermarkt.com/ian-harte/profil/spieler/3634,No,Not found,Not found
Eden Hazard,https://www.transfermarkt.com/eden-hazard/profil/spieler/50202,No,Not found,Not found
Ángelo Henríquez,https://www.transfermarkt.com/ngelo-henrquez/profil/spieler/189740,No,Not found,Not found
Pablo Hernández,https://www.transfermarkt.com/pablo-hernndez/profil/spieler/46220,No,Not found,Not found
Brett Holman,https://www.transfermarkt.com/brett-holman/profil/spieler/21496,No,Not found,Not found
Lewis Holtby,https://www.transfermarkt.com/lewis-holtby/profil/spieler/55508,No,Not found,Not found
Jos Hooiveld,https://www.transfermarkt.com/jos-hooiveld/profil/spieler/4624,No,Not found,Not found
Noel Hunt,https://www.transfermarkt.com/noel-hunt/profil/spieler/12628,No,Not found,Not found
Jordon Ibe,https://www.transfermarkt.com/jordon-ibe/profil/spieler/195652,No,Not found,Not found
Shinji Kagawa,https://www.transfermarkt.com/shinji-kagawa/profil/spieler/81785,No,Not found,Not found
Kei Kamara,https://www.transfermarkt.com/kei-kamara/profil/spieler/39049,No,Not found,Not found
Harry Kane,https://www.transfermarkt.com/harry-kane/profil/spieler/132098,No,Not found,Not found
Jem Karacan,https://www.transfermarkt.com/jem-karacan/profil/spieler/61447,No,Not found,Not found
Giorgos Karagounis,https://www.transfermarkt.com/georgios-karagounis/profil/spieler/6106,No,Not found,Not found
Jimmy Kébé,https://www.transfermarkt.com/jimmy-kb/profil/spieler/33822,No,Not found,Not found
Billy Knott,https://www.transfermarkt.com/billy-knott/profil/spieler/133392,No,Not found,Not found
Arouna Koné,https://www.transfermarkt.com/arouna-kon/profil/spieler/8552,No,Not found,Not found
Adam Lallana,https://www.transfermarkt.com/adam-lallana/profil/spieler/43530,No,Not found,Not found
Roland Lamah,https://www.transfermarkt.com/roland-lamah/profil/spieler/35035,No,Not found,Not found
Rickie Lambert,https://www.transfermarkt.com/rickie-lambert/profil/spieler/49655,No,Not found,Not found
Adam le Fondre,https://www.transfermarkt.com/adam-le-fondre/profil/spieler/46106,No,Not found,Not found
Mikele Leigertwood,https://www.transfermarkt.com/mikele-leigertwood/profil/spieler/14041,No,Not found,Not found
Hugo Lloris,https://www.transfermarkt.com/hugo-lloris/profil/spieler/17965,No,Not found,Not found
Matthew Lowton,https://www.transfermarkt.com/matthew-lowton/profil/spieler/102258,No,Not found,Not found
Modibo Maïga,https://www.transfermarkt.com/modibo-maga/profil/spieler/46831,No,Not found,Not found
Mikael Mandron,https://www.transfermarkt.com/mikael-mandron/profil/spieler/218144,No,Not found,Not found
Kader Mangane,https://www.transfermarkt.com/kader-mangane/profil/spieler/4796,No,Not found,Not found
Vito Mannone,https://www.transfermarkt.com/vito-mannone/profil/spieler/33781,No,Not found,Not found
Stanislav Manolev,https://www.transfermarkt.com/stanislav-manolev/profil/spieler/36233,No,Not found,Not found
Adrian Mariappa,https://www.transfermarkt.com/adrian-mariappa/profil/spieler/38145,No,Not found,Not found
Marko Marin,https://www.transfermarkt.com/marko-marin/profil/spieler/35251,No,Not found,Not found
Emmanuel Mayuka,https://www.transfermarkt.com/emmanuel-mayuka/profil/spieler/55709,No,Not found,Not found
Stéphane Mbia,https://www.transfermarkt.com/stphane-mbia/profil/spieler/27470,No,Not found,Not found
Jobi McAnuff,https://www.transfermarkt.com/jobi-mcanuff/profil/spieler/14047,No,Not found,Not found
Alex McCarthy,https://www.transfermarkt.com/alex-mccarthy/profil/spieler/95976,No,Not found,Not found
George McCartney,https://www.transfermarkt.com/george-mccartney/profil/spieler/3775,No,Not found,Not found
Garath McCleary,https://www.transfermarkt.com/garath-mccleary/profil/spieler/69653,No,Not found,Not found
Michu,https://www.transfermarkt.com/michu/profil/spieler/70789,No,Not found,Not found
Kevin Mirallas,https://www.transfermarkt.com/kevin-mirallas/profil/spieler/33639,No,Not found,Not found
Adam Mitchell,https://www.transfermarkt.com/adam-mitchell/profil/spieler/196316,No,Not found,Not found
Nacho Monreal,https://www.transfermarkt.com/nacho-monreal/profil/spieler/43003,No,Not found,Not found
Sean Morrison,https://www.transfermarkt.com/sean-morrison/profil/spieler/79723,No,Not found,Not found
Ján Mucha,https://www.transfermarkt.com/jn-mucha/profil/spieler/33195,No,Not found,Not found
Alfred N'Diaye,https://www.transfermarkt.com/alfred-ndiaye/profil/spieler/77737,No,Not found,Not found
Steven Naismith,https://www.transfermarkt.com/steven-naismith/profil/spieler/12763,No,Not found,Not found
Matija Nastasić,https://www.transfermarkt.com/matija-nastasi/profil/spieler/143559,No,Not found,Not found
Joey O'Brien,https://www.transfermarkt.com/joey-obrien/profil/spieler/34672,No,Not found,Not found
Oscar,https://www.transfermarkt.com/oscar/profil/spieler/85314,No,Not found,Not found
Bryan Oviedo,https://www.transfermarkt.com/bryan-oviedo/profil/spieler/124983,No,Not found,Not found
Alex Pearce,https://www.transfermarkt.com/alex-pearce/profil/spieler/47768,No,Not found,Not found
Mladen Petrić,https://www.transfermarkt.com/mladen-petri/profil/spieler/2874,No,Not found,Not found
Lucas Piazon,https://www.transfermarkt.com/lucas-piazon/profil/spieler/176485,No,Not found,Not found
Lukas Podolski,https://www.transfermarkt.com/lukas-podolski/profil/spieler/15185,No,Not found,Not found
Emanuel Pogatetz,https://www.transfermarkt.com/emanuel-pogatetz/profil/spieler/1094,No,Not found,Not found
Goran Popov,https://www.transfermarkt.com/goran-popov/profil/spieler/19721,No,Not found,Not found
Dan Potts,https://www.transfermarkt.com/dan-potts/profil/spieler/207037,No,Not found,Not found
Nick Powell,https://www.transfermarkt.com/nick-powell/profil/spieler/134424,No,Not found,Not found
Guly do Prado,https://www.transfermarkt.com/guly-do-prado/profil/spieler/22801,No,Not found,Not found
Gastón Ramírez,https://www.transfermarkt.com/gastn-ramrez/profil/spieler/123742,No,Not found,Not found
Iván Ramis,https://www.transfermarkt.com/ivn-ramis/profil/spieler/26066,No,Not found,Not found
Ben Reeves,https://www.transfermarkt.com/ben-reeves/profil/spieler/171234,No,Not found,Not found
Karim Rekik,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579,No,Not found,Not found
