player_name,player_id,slug,transfermarkt_url
Jérémy Mathieu,5404,jeremy-mathieu,https://www.transfermarkt.com/jeremy-mathieu/profil/spieler/5404
Jérémy Perbet,23966,jeremy-perbet,https://www.transfermarkt.com/jeremy-perbet/profil/spieler/23966
Jérémy Toulalan,5513,jeremy-toulalan,https://www.transfermarkt.com/jeremy-toulalan/profil/spieler/5513
Jaime,51504,jaime-jimenez,https://www.transfermarkt.com/jaime-jimenez/profil/spieler/51504
Jaime Gavilán,15461,jaime-gavilan,https://www.transfermarkt.com/jaime-gavilan/profil/spieler/15461
Jaime Isuardi,225627,jaime-isuardi,https://www.transfermarkt.com/jaime-isuardi/profil/spieler/225627
Jaime Romero,81998,jaime-romero,https://www.transfermarkt.com/jaime-romero/profil/spieler/81998
Jairo Morillas,126741,jairo-morillas,https://www.transfermarkt.com/jairo-morillas/profil/spieler/126741
Jairo Samperio,171167,jairo-samperio,https://www.transfermarkt.com/jairo-samperio/profil/spieler/171167
James Rodríguez,88103,james-rodriguez,https://www.transfermarkt.com/james-rodriguez/profil/spieler/88103
Jan Oblak,121483,jan-oblak,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483
Júlio Baptista,15952,julio-baptista,https://www.transfermarkt.com/julio-baptista/profil/spieler/15952
Júlio César,52647,julio-cesar,https://www.transfermarkt.com/julio-cesar/profil/spieler/52647
Jason,263860,jason-remeseiro,https://www.transfermarkt.com/jason-remeseiro/profil/spieler/263860
Jaume Costa,65318,jaume-costa,https://www.transfermarkt.com/jaume-costa/profil/spieler/65318
Javad Nekounam,24619,javad-nekounam,https://www.transfermarkt.com/javad-nekounam/profil/spieler/24619
Javi Álamo,164816,javi-alamo,https://www.transfermarkt.com/javi-alamo/profil/spieler/164816
Javi Flores,58009,javi-flores,https://www.transfermarkt.com/javi-flores/profil/spieler/58009
Javi Fuego,56134,javi-fuego,https://www.transfermarkt.com/javi-fuego/profil/spieler/56134
Javi Guerra,46215,javi-guerra,https://www.transfermarkt.com/javi-guerra/profil/spieler/46215
Javi Jiménez,69611,javi-jimenez,https://www.transfermarkt.com/javi-jimenez/profil/spieler/69611
Javi López,72310,javi-lopez,https://www.transfermarkt.com/javi-lopez/profil/spieler/72310
Javi Lara,119622,javi-lara,https://www.transfermarkt.com/javi-lara/profil/spieler/119622
Javi Márquez,72315,javi-marquez,https://www.transfermarkt.com/javi-marquez/profil/spieler/72315
Javi Martínez,44017,javi-martinez,https://www.transfermarkt.com/javi-martinez/profil/spieler/44017
Javi Poves,89515,javi-poves,https://www.transfermarkt.com/javi-poves/profil/spieler/89515
Javi Varas,58341,javi-varas,https://www.transfermarkt.com/javi-varas/profil/spieler/58341
Javi Venta,7831,javi-venta,https://www.transfermarkt.com/javi-venta/profil/spieler/7831
Javier Acuña,35532,javi-acuna,https://www.transfermarkt.com/javi-acuna/profil/spieler/35532
Javier Aquino,111082,javier-aquino,https://www.transfermarkt.com/javier-aquino/profil/spieler/111082
Javier Arizmendi,25411,javier-arizmendi,https://www.transfermarkt.com/javier-arizmendi/profil/spieler/25411
Javier Baraja,29061,javi-baraja,https://www.transfermarkt.com/javi-baraja/profil/spieler/29061
Javier Calleja,7842,javier-calleja,https://www.transfermarkt.com/javier-calleja/profil/spieler/7842
Javier Camuñas,29170,javier-camunas,https://www.transfermarkt.com/javier-camunas/profil/spieler/29170
Javier Casquero,7705,javi-casquero,https://www.transfermarkt.com/javi-casquero/profil/spieler/7705
Javier Chica,44860,javi-chica,https://www.transfermarkt.com/javi-chica/profil/spieler/44860
Javier Espinosa,128219,javier-espinosa,https://www.transfermarkt.com/javier-espinosa/profil/spieler/128219
Javier Farinós,5785,javier-farinos,https://www.transfermarkt.com/javier-farinos/profil/spieler/5785
Javier Hernández,50935,chicharito,https://www.transfermarkt.com/chicharito/profil/spieler/50935
Javier Hervás,184218,javi-hervas,https://www.transfermarkt.com/javi-hervas/profil/spieler/184218
Javier Manquillo,162029,javier-manquillo,https://www.transfermarkt.com/javier-manquillo/profil/spieler/162029
Javier Mascherano,19981,javier-mascherano,https://www.transfermarkt.com/javier-mascherano/profil/spieler/19981
Javier Matilla,73269,javier-matilla,https://www.transfermarkt.com/javier-matilla/profil/spieler/73269
Javier Paredes,35512,javier-paredes,https://www.transfermarkt.com/javier-paredes/profil/spieler/35512
Javier Portillo,7532,javier-portillo,https://www.transfermarkt.com/javier-portillo/profil/spieler/7532
Javier Ros,89330,javi-ros,https://www.transfermarkt.com/javi-ros/profil/spieler/89330
Javier Saviola,7611,javier-saviola,https://www.transfermarkt.com/javier-saviola/profil/spieler/7611
Jean Marie Dongou,166666,jean-marie-dongou,https://www.transfermarkt.com/jean-marie-dongou/profil/spieler/166666
Jean-Sylvain Babin,45256,jean-sylvain-babin,https://www.transfermarkt.com/jean-sylvain-babin/profil/spieler/45256
Jefferson Montero,77932,jefferson-montero,https://www.transfermarkt.com/jefferson-montero/profil/spieler/77932
Jeffrén Suárez,53309,jeffren,https://www.transfermarkt.com/jeffren/profil/spieler/53309
Jeffrey Sarpong,35529,jeffrey-sarpong,https://www.transfermarkt.com/jeffrey-sarpong/profil/spieler/35529
Jeison Murillo,131102,jeison-murillo,https://www.transfermarkt.com/jeison-murillo/profil/spieler/131102
Jerzy Dudek,3209,jerzy-dudek,https://www.transfermarkt.com/jerzy-dudek/profil/spieler/3209
Jesé,134936,jese,https://www.transfermarkt.com/jese/profil/spieler/134936
Jesús,91885,jesus-fernandez,https://www.transfermarkt.com/jesus-fernandez/profil/spieler/91885
Jesús Dátolo,30759,jesus-datolo,https://www.transfermarkt.com/jesus-datolo/profil/spieler/30759
Jesús Gámez,29055,jesus-gamez,https://www.transfermarkt.com/jesus-gamez/profil/spieler/29055
Jesús Navas,15956,jesus-navas,https://www.transfermarkt.com/jesus-navas/profil/spieler/15956
Jesús Rueda,56543,jesus-rueda,https://www.transfermarkt.com/jesus-rueda/profil/spieler/56543
Jesús Vázquez,27683,jesus-vazquez,https://www.transfermarkt.com/jesus-vazquez/profil/spieler/27683
Jhon Córdoba,185245,jhon-cordoba,https://www.transfermarkt.com/jhon-cordoba/profil/spieler/185245
Jiří Jarošík,15581,jiri-jarosik,https://www.transfermarkt.com/jiri-jarosik/profil/spieler/15581
João Cancelo,182712,joao-cancelo,https://www.transfermarkt.com/joao-cancelo/profil/spieler/182712
João Pereira,13217,joao-pereira,https://www.transfermarkt.com/joao-pereira/profil/spieler/13217
João Victor,54996,joao-victor,https://www.transfermarkt.com/joao-victor/profil/spieler/54996
Joan Àngel Román,121411,joan-roman,https://www.transfermarkt.com/joan-roman/profil/spieler/121411
Joan Capdevila,7486,joan-capdevila,https://www.transfermarkt.com/joan-capdevila/profil/spieler/7486
Joan Jordán,263727,joan-jordan,https://www.transfermarkt.com/joan-jordan/profil/spieler/263727
Joan Oriol,73215,joan-oriol,https://www.transfermarkt.com/joan-oriol/profil/spieler/73215
Joan Tomàs,64419,joan-tomas,https://www.transfermarkt.com/joan-tomas/profil/spieler/64419
Joan Verdú,28005,joan-verdu,https://www.transfermarkt.com/joan-verdu/profil/spieler/28005
Joaquín,7663,joaquin,https://www.transfermarkt.com/joaquin/profil/spieler/7663
Joaquín Larrivey,52428,joaquin-larrivey,https://www.transfermarkt.com/joaquin-larrivey/profil/spieler/52428
Joel Campbell,131248,joel-campbell,https://www.transfermarkt.com/joel-campbell/profil/spieler/131248
Joel Robles,101118,joel-robles,https://www.transfermarkt.com/joel-robles/profil/spieler/101118
Joel Valencia,175451,joel-valencia,https://www.transfermarkt.com/joel-valencia/profil/spieler/175451
Johan Mojica,262939,johan-mojica,https://www.transfermarkt.com/johan-mojica/profil/spieler/262939
Jon Aurtenetxe,89726,jon-aurtenetxe,https://www.transfermarkt.com/jon-aurtenetxe/profil/spieler/89726
Jon Errasti,158849,jon-errasti,https://www.transfermarkt.com/jon-errasti/profil/spieler/158849
Jon Gaztañaga,66110,jon-gaztanaga,https://www.transfermarkt.com/jon-gaztanaga/profil/spieler/66110
Jonás Ramalho,69660,jonas-ramalho,https://www.transfermarkt.com/jonas-ramalho/profil/spieler/69660
Jonas,50143,jonas,https://www.transfermarkt.com/jonas/profil/spieler/50143
Jonathan de Guzmán,31067,jonathan-de-guzman,https://www.transfermarkt.com/jonathan-de-guzman/profil/spieler/31067
Jonathan dos Santos,60445,jonathan-dos-santos,https://www.transfermarkt.com/jonathan-dos-santos/profil/spieler/60445
Jonathan López,58064,jonathan-lopez,https://www.transfermarkt.com/jonathan-lopez/profil/spieler/58064
Jonathan Pereira,53239,jonathan-pereira,https://www.transfermarkt.com/jonathan-pereira/profil/spieler/53239
Jonathan Urretaviscaya,74621,jonathan-urretaviscaya,https://www.transfermarkt.com/jonathan-urretaviscaya/profil/spieler/74621
Jonathan Viera,153238,jonathan-viera,https://www.transfermarkt.com/jonathan-viera/profil/spieler/153238
Jonathan Vila,44859,jonathan-vila,https://www.transfermarkt.com/jonathan-vila/profil/spieler/44859
Jonathan Zongo,174706,jonathan-zongo,https://www.transfermarkt.com/jonathan-zongo/profil/spieler/174706
Jonathas,58345,jonathas,https://www.transfermarkt.com/jonathas/profil/spieler/58345
Jonny Castro,175446,jonny-otto,https://www.transfermarkt.com/jonny-otto/profil/spieler/175446
Jordan Lotiès,49804,jordan-loties,https://www.transfermarkt.com/jordan-loties/profil/spieler/49804
Jordi,62941,jordi-figueras,https://www.transfermarkt.com/jordi-figueras/profil/spieler/62941
Jordi Alba,69751,jordi-alba,https://www.transfermarkt.com/jordi-alba/profil/spieler/69751
Jordi Amat,85289,jordi-amat,https://www.transfermarkt.com/jordi-amat/profil/spieler/85289
Jordi Codina,35462,jordi-codina,https://www.transfermarkt.com/jordi-codina/profil/spieler/35462
Jordi Masip,65263,jordi-masip,https://www.transfermarkt.com/jordi-masip/profil/spieler/65263
Jordi Xumetra,73314,jordi-xumetra,https://www.transfermarkt.com/jordi-xumetra/profil/spieler/73314
Jorge García,57804,jorge-garcia,https://www.transfermarkt.com/jorge-garcia/profil/spieler/57804
Jorge López,7844,jorge-lopez,https://www.transfermarkt.com/jorge-lopez/profil/spieler/7844
Jorge Molina,57825,jorge-molina,https://www.transfermarkt.com/jorge-molina/profil/spieler/57825
Jorge Morcillo,65239,jorge-morcillo,https://www.transfermarkt.com/jorge-morcillo/profil/spieler/65239
Jorge Ortí,129495,jorge-orti,https://www.transfermarkt.com/jorge-orti/profil/spieler/129495
Jorge Pulido,67546,jorge-pulido,https://www.transfermarkt.com/jorge-pulido/profil/spieler/67546
Joris Mathijsen,4563,joris-mathijsen,https://www.transfermarkt.com/joris-mathijsen/profil/spieler/4563
José Ángel,87469,cote,https://www.transfermarkt.com/cote/profil/spieler/87469
José Ángel Alonso,160182,jose-angel,https://www.transfermarkt.com/jose-angel/profil/spieler/160182
José Ángel Crespo,37397,jose-crespo,https://www.transfermarkt.com/jose-crespo/profil/spieler/37397
José Antonio Caro,254039,jose-antonio-caro,https://www.transfermarkt.com/jose-antonio-caro/profil/spieler/254039
José Antonio Reyes,7717,jose-antonio-reyes,https://www.transfermarkt.com/jose-antonio-reyes/profil/spieler/7717
José Ariel Núñez,139440,jose-nunez,https://www.transfermarkt.com/jose-nunez/profil/spieler/139440
José Barkero,7468,jose-javier-barkero,https://www.transfermarkt.com/jose-javier-barkero/profil/spieler/7468
José Cañas,69609,jose-alberto-canas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609
José Callejón,61253,jose-callejon,https://www.transfermarkt.com/jose-callejon/profil/spieler/61253
José Campaña,120095,jose-campana,https://www.transfermarkt.com/jose-campana/profil/spieler/120095
José Carlos,73244,jose-carlos,https://www.transfermarkt.com/jose-carlos/profil/spieler/73244
José Catalá,64385,jose-manuel-catala,https://www.transfermarkt.com/jose-manuel-catala/profil/spieler/64385
José García,298276,jose-garcia,https://www.transfermarkt.com/jose-garcia/profil/spieler/298276
José Higón,169004,jose-higon,https://www.transfermarkt.com/jose-higon/profil/spieler/169004
José Isidoro,48291,isidoro,https://www.transfermarkt.com/isidoro/profil/spieler/48291
José López Silva,73076,jose-maria-lopez-silva,https://www.transfermarkt.com/jose-maria-lopez-silva/profil/spieler/73076
José Luis Gayà,221322,jose-gaya,https://www.transfermarkt.com/jose-gaya/profil/spieler/221322
José Luis Martí,15955,josep-lluis-marti,https://www.transfermarkt.com/josep-lluis-marti/profil/spieler/15955
José Luis Morales,252677,jose-luis-morales,https://www.transfermarkt.com/jose-luis-morales/profil/spieler/252677
José Manuel Casado,58774,jose-manuel-casado,https://www.transfermarkt.com/jose-manuel-casado/profil/spieler/58774
José Manuel Fernández,172128,jose-manuel-fernandez,https://www.transfermarkt.com/jose-manuel-fernandez/profil/spieler/172128
José Manuel Jurado,28261,jose-manuel-jurado,https://www.transfermarkt.com/jose-manuel-jurado/profil/spieler/28261
José Manuel Pinto,7537,jose-manuel-pinto,https://www.transfermarkt.com/jose-manuel-pinto/profil/spieler/7537
José María Giménez,250845,jose-maria-gimenez,https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845
José María Movilla,7763,jose-maria-movilla,https://www.transfermarkt.com/jose-maria-movilla/profil/spieler/7763
José Mari,225462,jose-mari,https://www.transfermarkt.com/jose-mari/profil/spieler/225462
José Nunes,14342,jose-nunes,https://www.transfermarkt.com/jose-nunes/profil/spieler/14342
José Ortiz Bernal,51527,jose-ortiz,https://www.transfermarkt.com/jose-ortiz/profil/spieler/51527
José Picón,89379,jose-picon,https://www.transfermarkt.com/jose-picon/profil/spieler/89379
José Rodríguez,165012,jose-rodriguez,https://www.transfermarkt.com/jose-rodriguez/profil/spieler/165012
José Sand,26269,jose-sand,https://www.transfermarkt.com/jose-sand/profil/spieler/26269
José Sosa,20137,jose-sosa,https://www.transfermarkt.com/jose-sosa/profil/spieler/20137
Joseba Llorente,7480,joseba-llorente,https://www.transfermarkt.com/joseba-llorente/profil/spieler/7480
Joseba Zaldúa,197135,joseba-zaldua,https://www.transfermarkt.com/joseba-zaldua/profil/spieler/197135
Joselu,81999,joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999
Josetxo,7726,josetxo,https://www.transfermarkt.com/josetxo/profil/spieler/7726
Josuha Guilavogui,93704,josuha-guilavogui,https://www.transfermarkt.com/josuha-guilavogui/profil/spieler/93704
Jozabed,207924,jozabed-sanchez,https://www.transfermarkt.com/jozabed-sanchez/profil/spieler/207924
Jozy Altidore,39378,jozy-altidore,https://www.transfermarkt.com/jozy-altidore/profil/spieler/39378
Juan Ángel Albín,44139,juan-albin,https://www.transfermarkt.com/juan-albin/profil/spieler/44139
Juan Bernat,126719,juan-bernat,https://www.transfermarkt.com/juan-bernat/profil/spieler/126719
Juan Calatayud,15980,juan-calatayud,https://www.transfermarkt.com/juan-calatayud/profil/spieler/15980
Juan Carlos,120705,juan-carlos,https://www.transfermarkt.com/juan-carlos/profil/spieler/120705
Juan Carlos,201861,juan-carlos-real,https://www.transfermarkt.com/juan-carlos-real/profil/spieler/201861
Juan Carlos,248084,juan-carlos,https://www.transfermarkt.com/juan-carlos/profil/spieler/39004
Juan Carlos Valerón,7501,juan-carlos-valeron,https://www.transfermarkt.com/juan-carlos-valeron/profil/spieler/7501
Juan Domínguez,72195,juan-dominguez,https://www.transfermarkt.com/juan-dominguez/profil/spieler/72195
Juan Forlín,53332,juan-forlin,https://www.transfermarkt.com/juan-forlin/profil/spieler/53332
Juan Manuel Ortiz,7353,juanma-ortiz,https://www.transfermarkt.com/juanma-ortiz/profil/spieler/7353
Juan Mata,44068,juan-mata,https://www.transfermarkt.com/juan-mata/profil/spieler/44068
Juan Muñiz,85357,juan-muniz,https://www.transfermarkt.com/juan-muniz/profil/spieler/85357
Juan Muñoz,268958,juan-munoz,https://www.transfermarkt.com/juan-munoz/profil/spieler/268958
Juan Neira,56831,juan-neira,https://www.transfermarkt.com/juan-neira/profil/spieler/56831
Juan Pablo Colinas,27685,juan-pablo-colinas,https://www.transfermarkt.com/juan-pablo-colinas/profil/spieler/27685
Juan Rafael Fuentes,126252,juan-rafael-fuentes,https://www.transfermarkt.com/juan-rafael-fuentes/profil/spieler/126252
Juan Rodríguez,15983,juan-rodriguez,https://www.transfermarkt.com/juan-rodriguez/profil/spieler/15983
Juan Valera Espín,16595,juan-valera,https://www.transfermarkt.com/juan-valera/profil/spieler/16595
Juanfran,64411,juanfran-moreno,https://www.transfermarkt.com/juanfran-moreno/profil/spieler/64411
Juanfran,16635,juanfran-torres,https://www.transfermarkt.com/juanfran-torres/profil/spieler/16635
Juanfran,7542,juanfran,https://www.transfermarkt.com/juanfran/profil/spieler/7542
Juanito,7795,juanito,https://www.transfermarkt.com/juanito/profil/spieler/7795
Juankar,126625,juankar,https://www.transfermarkt.com/juankar/profil/spieler/126625
Juanlu,22568,juanlu,https://www.transfermarkt.com/juanlu/profil/spieler/22568
Juanma,315312,juanma-garcia,https://www.transfermarkt.com/juanma-garcia/profil/spieler/315312
Juanma,23220,juanma-ortiz,https://www.transfermarkt.com/juanma/profil/spieler/23220
Juanmi,126737,juanmi,https://www.transfermarkt.com/juanmi/profil/spieler/126737
Juanpi,256680,juanpi,https://www.transfermarkt.com/juanpi/profil/spieler/256680
Juanra,51560,juanra,https://www.transfermarkt.com/juanra/profil/spieler/51560
Juca,51675,juca,https://www.transfermarkt.com/juca/profil/spieler/51675
Jukka Raitala,47785,jukka-raitala,https://www.transfermarkt.com/jukka-raitala/profil/spieler/47785
Julián Cuesta,176936,julian-cuesta,https://www.transfermarkt.com/julian-cuesta/profil/spieler/176936
Julián Luque Conde,99349,julian-luque,https://www.transfermarkt.com/julian-luque/profil/spieler/99349
Julien Escudé,3573,julien-escude,https://www.transfermarkt.com/julien-escude/profil/spieler/3573
Kévin Gameiro,27389,kevin-gameiro,https://www.transfermarkt.com/kevin-gameiro/profil/spieler/27389
Kaká,41234,kaka,https://www.transfermarkt.com/kaka/profil/spieler/41234
Kaká,3366,kaka,https://www.transfermarkt.com/kaka/profil/spieler/3366
Kalu Uche,6585,kalu-uche,https://www.transfermarkt.com/kalu-uche/profil/spieler/6585
Karim Benzema,18922,karim-benzema,https://www.transfermarkt.com/karim-benzema/profil/spieler/18922
Karim Yoda,61464,karim-yoda,https://www.transfermarkt.com/karim-yoda/profil/spieler/61464
Kennedy Bakircioglü,17221,kennedy,https://www.transfermarkt.com/kennedy/profil/spieler/17221
Kevin,163654,kevin-garcia,https://www.transfermarkt.com/kevin-garcia/profil/spieler/163654
Kevin Lacruz,89743,kevin-lacruz,https://www.transfermarkt.com/kevin-lacruz/profil/spieler/89743
Keylor Navas,79422,keylor-navas,https://www.transfermarkt.com/keylor-navas/profil/spieler/79422
Khouma Babacar,124902,khouma-babacar,https://www.transfermarkt.com/khouma-babacar/profil/spieler/124902
Kiko Casilla,27486,kiko-casilla,https://www.transfermarkt.com/kiko-casilla/profil/spieler/27486
Kiko Femenía,76467,kiko-femenia,https://www.transfermarkt.com/kiko-femenia/profil/spieler/76467
Kiko Olivas,51667,kiko-olivas,https://www.transfermarkt.com/kiko-olivas/profil/spieler/51667
Kiu,271446,kiutm,https://www.transfermarkt.com/kiutm/profil/spieler/271446
Knut Olav Rindarøy,37190,knut-olav-rindaroy,https://www.transfermarkt.com/knut-olav-rindaroy/profil/spieler/37190
Koikili Lertxundi,57024,koikili,https://www.transfermarkt.com/koikili/profil/spieler/57024
Koke,74229,koke,https://www.transfermarkt.com/koke/profil/spieler/74229
Koke,16132,koke,https://www.transfermarkt.com/koke/profil/spieler/16132
Kris Stadsgaard,22931,kris-stadsgaard,https://www.transfermarkt.com/kris-stadsgaard/profil/spieler/22931
Krisztián Vadócz,34116,krisztian-vadocz,https://www.transfermarkt.com/krisztian-vadocz/profil/spieler/34116
Léo Baptistão,221899,leo-baptistao,https://www.transfermarkt.com/leo-baptistao/profil/spieler/221899
Lévy Madinda,21297,levy-madinda,https://www.transfermarkt.com/levy-madinda/profil/spieler/21297
Lass Bangoura,182963,lass-bangoura,https://www.transfermarkt.com/lass-bangoura/profil/spieler/182963
Lassad Nouioui,101015,lassad-nouioui,https://www.transfermarkt.com/lassad-nouioui/profil/spieler/101015
Lassana Diarra,23914,lassana-diarra,https://www.transfermarkt.com/lassana-diarra/profil/spieler/23914
Laure,57876,laure,https://www.transfermarkt.com/laure/profil/spieler/57876
Lautaro Acosta,45307,lautaro-acosta,https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307
Leo Franco,7669,leo-franco,https://www.transfermarkt.com/leo-franco/profil/spieler/7669
Leonardo Ponzio,7987,leonardo-ponzio,https://www.transfermarkt.com/leonardo-ponzio/profil/spieler/7987
Leonardo Ulloa,54890,leonardo-ulloa,https://www.transfermarkt.com/leonardo-ulloa/profil/spieler/54890
Leonel Galeano,124244,leonel-galeano,https://www.transfermarkt.com/leonel-galeano/profil/spieler/124244
Liassine Cadamuro,89325,liassine-cadamuro,https://www.transfermarkt.com/liassine-cadamuro/profil/spieler/89325
Licá,51058,lica,https://www.transfermarkt.com/lica/profil/spieler/51058
Lillo,62913,lillo-castellano,https://www.transfermarkt.com/lillo-castellano/profil/spieler/62913
Lionel Messi,28003,lionel-messi,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003
Lisandro López,125019,lisandro-lopez,https://www.transfermarkt.com/lisandro-lopez/profil/spieler/125019
Lluís Sastre,8108,lluis-sastre,https://www.transfermarkt.com/lluis-sastre/profil/spieler/8108
Lolo,58789,lolo,https://www.transfermarkt.com/lolo/profil/spieler/58789
Lolo,230210,lolo-pla,https://www.transfermarkt.com/lolo-pla/profil/spieler/230210
Lorenzo Reyes,119537,lorenzo-reyes,https://www.transfermarkt.com/lorenzo-reyes/profil/spieler/119537
Loukas Vyntra,16458,loukas-vyntra,https://www.transfermarkt.com/loukas-vyntra/profil/spieler/16458
Luís Fabiano,19082,luis-fabiano,https://www.transfermarkt.com/luis-fabiano/profil/spieler/19082
Luís Martins,187896,luis-martins,https://www.transfermarkt.com/luis-martins/profil/spieler/187896
Luca Cigarini,33218,luca-cigarini,https://www.transfermarkt.com/luca-cigarini/profil/spieler/33218
Lucas Hernández,281963,lucas-hernandez,https://www.transfermarkt.com/lucas-hernandez/profil/spieler/281963
Lucas Orbán,110309,lucas-orban,https://www.transfermarkt.com/lucas-orban/profil/spieler/110309
Lucas Pérez,73185,lucas-perez,https://www.transfermarkt.com/lucas-perez/profil/spieler/73185
Lucas Piazon,176485,lucas-piazon,https://www.transfermarkt.com/lucas-piazon/profil/spieler/176485
Lucas Silva,218118,lucas-silva,https://www.transfermarkt.com/lucas-silva/profil/spieler/218118
Lucas Vázquez,221316,lucas-vazquez,https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316
Lucas Wilchez,56059,lucas-wilchez,https://www.transfermarkt.com/lucas-wilchez/profil/spieler/56059
Luciano Vietto,214316,luciano-vietto,https://www.transfermarkt.com/luciano-vietto/profil/spieler/214316
Luis Alberto,128220,luis-alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220
Luis Amaranto Perea,27489,luis-amaranto-perea,https://www.transfermarkt.com/luis-amaranto-perea/profil/spieler/27489
Luis Carlos Martín,186889,luis-carlos-martin,https://www.transfermarkt.com/luis-carlos-martin/profil/spieler/186889
Luis Fariña,125735,luis-farina,https://www.transfermarkt.com/luis-farina/profil/spieler/125735
Luis García,8006,luis-garcia,https://www.transfermarkt.com/luis-garcia/profil/spieler/8006
Luis Morán,57826,luis-moran,https://www.transfermarkt.com/luis-moran/profil/spieler/57826
Luis Suárez,44352,luis-suarez,https://www.transfermarkt.com/luis-suarez/profil/spieler/44352
Luisinho,56777,luisinho,https://www.transfermarkt.com/luisinho/profil/spieler/56777
Luismi,207922,luismi-sanchez,https://www.transfermarkt.com/luismi-sanchez/profil/spieler/207922
Luka Modrić,27992,luka-modric,https://www.transfermarkt.com/luka-modric/profil/spieler/27992
Luso,95480,luso-delgado,https://www.transfermarkt.com/luso-delgado/profil/spieler/95480
Míchel,8324,michel,https://www.transfermarkt.com/michel/profil/spieler/8324
Míchel,65331,michel-herrero,https://www.transfermarkt.com/michel-herrero/profil/spieler/65331
Míchel,57818,michel-madera,https://www.transfermarkt.com/michel-madera/profil/spieler/57818
Mahamadou Diarra,5352,mahamadou-diarra,https://www.transfermarkt.com/mahamadou-diarra/profil/spieler/5352
Maikel Mesa,197576,maikel-mesa,https://www.transfermarkt.com/maikel-mesa/profil/spieler/197576
Mamadou Koné,171165,mamadou-kone,https://www.transfermarkt.com/mamadou-kone/profil/spieler/171165
Mané,51547,mane,https://www.transfermarkt.com/mane/profil/spieler/51547
Manolo Gaspar,44037,manolo-gaspar,https://www.transfermarkt.com/manolo-gaspar/profil/spieler/44037
Manolo Reina,29051,manolo-reina,https://www.transfermarkt.com/manolo-reina/profil/spieler/29051
Manu,53293,manu-fernandez,https://www.transfermarkt.com/manu-fernandez/profil/spieler/53293
Manu del Moral,37399,manu-del-moral,https://www.transfermarkt.com/manu-del-moral/profil/spieler/37399
Manu Herrera,59343,manu-herrera,https://www.transfermarkt.com/manu-herrera/profil/spieler/59343
Manu Molina,160671,manu-molina,https://www.transfermarkt.com/manu-molina/profil/spieler/160671
Manu Torres,99727,manu-torres,https://www.transfermarkt.com/manu-torres/profil/spieler/99727
Manu Trigueros,188854,manu-trigueros,https://www.transfermarkt.com/manu-trigueros/profil/spieler/188854
Manucho,64484,manucho,https://www.transfermarkt.com/manucho/profil/spieler/64484
Manuel Arana,51383,manuel-arana,https://www.transfermarkt.com/manuel-arana/profil/spieler/51383
Manuel Fernandes,16791,manuel-fernandes,https://www.transfermarkt.com/manuel-fernandes/profil/spieler/16791
Manuel Iturra,40428,manuel-iturra,https://www.transfermarkt.com/manuel-iturra/profil/spieler/40428
Manuel Lanzarote,8730,manu-lanzarote,https://www.transfermarkt.com/manu-lanzarote/profil/spieler/8730
Manuel Lucena,72415,manuel-lucena,https://www.transfermarkt.com/manuel-lucena/profil/spieler/72415
Manuel Onwu,94570,manu-onwu,https://www.transfermarkt.com/manu-onwu/profil/spieler/94570
Manuel Pablo,7492,manuel-pablo,https://www.transfermarkt.com/manuel-pablo/profil/spieler/7492
Marc Bartra,99922,marc-bartra,https://www.transfermarkt.com/marc-bartra/profil/spieler/99922
Marc Bertrán,15761,marc-bertran,https://www.transfermarkt.com/marc-bertran/profil/spieler/15761
Marc Fernández,176298,marc-fernandez,https://www.transfermarkt.com/marc-fernandez/profil/spieler/176298
Marc Muniesa,74228,marc-muniesa,https://www.transfermarkt.com/marc-muniesa/profil/spieler/74228
Marc Torrejón,38266,marc-torrejon,https://www.transfermarkt.com/marc-torrejon/profil/spieler/38266
Marc Valiente,53301,marc-valiente,https://www.transfermarkt.com/marc-valiente/profil/spieler/53301
Marcelo,44501,marcelo,https://www.transfermarkt.com/marcelo/profil/spieler/44501
Marcelo Silva,76743,marcelo-silva,https://www.transfermarkt.com/marcelo-silva/profil/spieler/76743
Marco Pérez,76648,marco-perez,https://www.transfermarkt.com/marco-perez/profil/spieler/76648
Marco Ruben,30825,marco-ruben,https://www.transfermarkt.com/marco-ruben/profil/spieler/30825
Marco Sangalli,197131,marco-sangalli,https://www.transfermarkt.com/marco-sangalli/profil/spieler/197131
Marco Torsiglieri,53523,marco-torsiglieri,https://www.transfermarkt.com/marco-torsiglieri/profil/spieler/53523
Marcos,58110,marcos-perez,https://www.transfermarkt.com/marcos-perez/profil/spieler/58110
Marcos Angeleri,27448,marcos-angeleri,https://www.transfermarkt.com/marcos-angeleri/profil/spieler/27448
Marcos Gullón,73254,marcos-gullon,https://www.transfermarkt.com/marcos-gullon/profil/spieler/73254
Marcos Landeira,57812,marcos-landeira,https://www.transfermarkt.com/marcos-landeira/profil/spieler/57812
