player_name,transfermarkt_id,transfermarkt_url
David Luiz,46741,https://www.transfermarkt.com/david-luiz/profil/spieler/46741
Craig Lynch,121334,https://www.transfermarkt.com/craig-lynch/profil/spieler/121334
Peter Løvenkrands,9620,https://www.transfermarkt.com/peter-lvenkrands/profil/spieler/9620
Federico Macheda,61887,https://www.transfermarkt.com/federico-macheda/profil/spieler/61887
Jean Makoun,5648,https://www.transfermarkt.com/jean-makoun/profil/spieler/5648
Steed Malbranque,3569,https://www.transfermarkt.com/steed-malbranque/profil/spieler/3569
Florent Malouda,5461,https://www.transfermarkt.com/florent-malouda/profil/spieler/5461
Michael Mancienne,38100,https://www.transfermarkt.com/michael-mancienne/profil/spieler/38100
Obafemi Martins,5794,https://www.transfermarkt.com/obafemi-martins/profil/spieler/5794
Javier Mascherano,19981,https://www.transfermarkt.com/javier-mascherano/profil/spieler/19981
James McArthur,41416,https://www.transfermarkt.com/james-mcarthur/profil/spieler/41416
Benni McCarthy,3091,https://www.transfermarkt.com/benni-mccarthy/profil/spieler/3091
James McCarthy,45333,https://www.transfermarkt.com/james-mccarthy/profil/spieler/45333
Josh McEachran,128905,https://www.transfermarkt.com/josh-mceachran/profil/spieler/128905
James McFadden,9956,https://www.transfermarkt.com/james-mcfadden/profil/spieler/9956
Ryan McGivern,61632,https://www.transfermarkt.com/ryan-mcgivern/profil/spieler/61632
Callum McManaman,61711,https://www.transfermarkt.com/callum-mcmanaman/profil/spieler/61711
Raul Meireles,13168,https://www.transfermarkt.com/raul-meireles/profil/spieler/13168
Abdoulaye Méïté,5315,https://www.transfermarkt.com/abdoulaye-mt/profil/spieler/5315
John Mensah,5917,https://www.transfermarkt.com/john-mensah/profil/spieler/5917
David Meyler,68183,https://www.transfermarkt.com/david-meyler/profil/spieler/68183
Simon Mignolet,50219,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219
Nenad Milijaš,36123,https://www.transfermarkt.com/nenad-milija/profil/spieler/36123
Ishmael Miller,38776,https://www.transfermarkt.com/ishmael-miller/profil/spieler/38776
James Milner,3333,https://www.transfermarkt.com/james-milner/profil/spieler/3333
Luka Modrić,27992,https://www.transfermarkt.com/luka-modri/profil/spieler/27992
Josh Morris,121391,https://www.transfermarkt.com/josh-morris/profil/spieler/121391
James Morrison,27614,https://www.transfermarkt.com/james-morrison/profil/spieler/27614
Victor Moses,59866,https://www.transfermarkt.com/victor-moses/profil/spieler/59866
Steven Mouyokolo,58188,https://www.transfermarkt.com/steven-mouyokolo/profil/spieler/58188
Fabrice Muamba,35586,https://www.transfermarkt.com/fabrice-muamba/profil/spieler/35586
Geoffrey Mujangi Bia,45455,https://www.transfermarkt.com/geoffrey-mujangi-bia/profil/spieler/45455
Youssouf Mulumbu,45272,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272
Sulley Muntari,17129,https://www.transfermarkt.com/sulley-muntari/profil/spieler/17129
Danny Murphy,3221,https://www.transfermarkt.com/danny-murphy/profil/spieler/3221
David Murphy,3868,https://www.transfermarkt.com/david-murphy/profil/spieler/3868
Jordon Mutch,57207,https://www.transfermarkt.com/jordon-mutch/profil/spieler/57207
Boaz Myhill,3838,https://www.transfermarkt.com/boaz-myhill/profil/spieler/3838
David N'Gog,41242,https://www.transfermarkt.com/david-ngog/profil/spieler/41242
Charles N'Zogbia,22165,https://www.transfermarkt.com/charles-nzogbia/profil/spieler/22165
Nani,33706,https://www.transfermarkt.com/nani/profil/spieler/33706
Samir Nasri,18935,https://www.transfermarkt.com/samir-nasri/profil/spieler/18935
Ryan Nelsen,28878,https://www.transfermarkt.com/ryan-nelsen/profil/spieler/28878
Gary Neville,3403,https://www.transfermarkt.com/gary-neville/profil/spieler/3403
Phil Neville,3404,https://www.transfermarkt.com/phil-neville/profil/spieler/3404
Mark Noble,31835,https://www.transfermarkt.com/mark-noble/profil/spieler/31835
Ryan Noble,121340,https://www.transfermarkt.com/ryan-noble/profil/spieler/121340
Kevin Nolan,3950,https://www.transfermarkt.com/kevin-nolan/profil/spieler/3950
Frank Nouble,119123,https://www.transfermarkt.com/frank-nouble/profil/spieler/119123
Steven Nzonzi,73734,https://www.transfermarkt.com/steven-nzonzi/profil/spieler/73734
Andy O'Brien,869490,https://www.transfermarkt.com/andy-obrien/profil/spieler/869490
Garry O'Connor,15708,https://www.transfermarkt.com/garry-oconnor/profil/spieler/15708
Jamie O'Hara,38090,https://www.transfermarkt.com/jamie-ohara/profil/spieler/38090
Gary O'Neil,3995,https://www.transfermarkt.com/gary-oneil/profil/spieler/3995
John O'Shea,3540,https://www.transfermarkt.com/john-oshea/profil/spieler/3540
Gabriel Obertan,43261,https://www.transfermarkt.com/gabriel-obertan/profil/spieler/43261
John Obi Mikel,30739,https://www.transfermarkt.com/john-obi-mikel/profil/spieler/30739
Victor Obinna,35852,https://www.transfermarkt.com/victor-obinna/profil/spieler/35852
Peter Odemwingie,12516,https://www.transfermarkt.com/peter-odemwingie/profil/spieler/12516
Jonas Olsson,25248,https://www.transfermarkt.com/jonas-olsson/profil/spieler/25248
Martin Olsson,38073,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073
Nedum Onuoha,28810,https://www.transfermarkt.com/nedum-onuoha/profil/spieler/28810
Brett Ormerod,4113,https://www.transfermarkt.com/brett-ormerod/profil/spieler/4113
Leon Osman,3620,https://www.transfermarkt.com/leon-osman/profil/spieler/3620
Michael Owen,1397,https://www.transfermarkt.com/michael-owen/profil/spieler/1397
Daniel Pacheco,28285,https://www.transfermarkt.com/daniel-pacheco/profil/spieler/28285
John Paintsil,35235,https://www.transfermarkt.com/john-paintsil/profil/spieler/35235
Wilson Palacios,58361,https://www.transfermarkt.com/wilson-palacios/profil/spieler/58361
Scott Parker,3785,https://www.transfermarkt.com/scott-parker/profil/spieler/3785
Stuart Parnaby,3866,https://www.transfermarkt.com/stuart-parnaby/profil/spieler/3866
Roman Pavlyuchenko,15072,https://www.transfermarkt.com/roman-pavlyuchenko/profil/spieler/15072
Jermaine Pennant,3195,https://www.transfermarkt.com/jermaine-pennant/profil/spieler/3195
James Perch,49409,https://www.transfermarkt.com/james-perch/profil/spieler/49409
Robin van Persie,4380,https://www.transfermarkt.com/robin-van-persie/profil/spieler/4380
Martin Petrov,670,https://www.transfermarkt.com/martin-petrov/profil/spieler/670
Stiliyan Petrov,3252,https://www.transfermarkt.com/stiliyan-petrov/profil/spieler/3252
Kevin Phillips,3131,https://www.transfermarkt.com/kevin-phillips/profil/spieler/3131
Matt Phillips,77274,https://www.transfermarkt.com/matt-phillips/profil/spieler/77274
Steven Pienaar,4321,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321
Frédéric Piquionne,5683,https://www.transfermarkt.com/frdric-piquionne/profil/spieler/5683
Robert Pirès,3185,https://www.transfermarkt.com/robert-pirs/profil/spieler/3185
Mike Pollitt,32217,https://www.transfermarkt.com/mike-pollitt/profil/spieler/32217
Christian Poulsen,1443,https://www.transfermarkt.com/christian-poulsen/profil/spieler/1443
Danny Pugh,3546,https://www.transfermarkt.com/danny-pugh/profil/spieler/3546
Jason Puncheon,47995,https://www.transfermarkt.com/jason-puncheon/profil/spieler/47995
Paul Rachubka,4098,https://www.transfermarkt.com/paul-rachubka/profil/spieler/4098
Rafael,357164,https://www.transfermarkt.com/rafael/profil/spieler/357164
Ramires,54170,https://www.transfermarkt.com/ramires/profil/spieler/54170
Aaron Ramsey,50057,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057
Nile Ranger,88750,https://www.transfermarkt.com/nile-ranger/profil/spieler/88750
Abdul Razak,224090,https://www.transfermarkt.com/abdul-razak/profil/spieler/224090
Andy Reid,10008,https://www.transfermarkt.com/andy-reid/profil/spieler/10008
Steven Reid,7330,https://www.transfermarkt.com/steven-reid/profil/spieler/7330
Winston Reid,37526,https://www.transfermarkt.com/winston-reid/profil/spieler/37526
Pepe Reina,7825,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825
Nigel Reo-Coker,14060,https://www.transfermarkt.com/nigel-reo-coker/profil/spieler/14060
Micah Richards,32617,https://www.transfermarkt.com/micah-richards/profil/spieler/32617
Kieran Richardson,3548,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548
Sam Ricketts,30434,https://www.transfermarkt.com/sam-ricketts/profil/spieler/30434
Liam Ridgewell,4070,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070
Cristian Riveros,37713,https://www.transfermarkt.com/cristian-riveros/profil/spieler/37713
Jason Roberts,3666,https://www.transfermarkt.com/jason-roberts/profil/spieler/3666
Jack Robinson,183299,https://www.transfermarkt.com/jack-robinson/profil/spieler/183299
Paul Robinson,3630,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630
Rubén Rochina,67548,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548
Hugo Rodallega,37934,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934
Rodrigo,357565,https://www.transfermarkt.com/rodrigo/profil/spieler/357565
Maxi Rodríguez,7895,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895
Jack Rodwell,57079,https://www.transfermarkt.com/jack-rodwell/profil/spieler/57079
Wayne Rooney,3332,https://www.transfermarkt.com/wayne-rooney/profil/spieler/3332
Danny Rose,50174,https://www.transfermarkt.com/danny-rose/profil/spieler/50174
Tomáš Rosický,132,https://www.transfermarkt.com/tom-rosick/profil/spieler/132
Wayne Routledge,14066,https://www.transfermarkt.com/wayne-routledge/profil/spieler/14066
Bacary Sagna,26764,https://www.transfermarkt.com/bacary-sagna/profil/spieler/26764
Louis Saha,4015,https://www.transfermarkt.com/louis-saha/profil/spieler/4015
Carlos Salcido,31434,https://www.transfermarkt.com/carlos-salcido/profil/spieler/31434
Míchel Salgado,7515,https://www.transfermarkt.com/mchel-salgado/profil/spieler/7515
Christopher Samba,29016,https://www.transfermarkt.com/christopher-samba/profil/spieler/29016
Conor Sammon,68331,https://www.transfermarkt.com/conor-sammon/profil/spieler/68331
Sandro,315853,https://www.transfermarkt.com/sandro/profil/spieler/315853
Tuncay Şanlı,6934,https://www.transfermarkt.com/tuncay-anl/profil/spieler/6934
Roque Santa Cruz,215,https://www.transfermarkt.com/roque-santa-cruz/profil/spieler/215
Paul Scharner,2953,https://www.transfermarkt.com/paul-scharner/profil/spieler/2953
Paul Scholes,3397,https://www.transfermarkt.com/paul-scholes/profil/spieler/3397
Mark Schwarzer,3357,https://www.transfermarkt.com/mark-schwarzer/profil/spieler/3357
Freddie Sears,70714,https://www.transfermarkt.com/freddie-sears/profil/spieler/70714
Philippe Senderos,4277,https://www.transfermarkt.com/philippe-senderos/profil/spieler/4277
Stéphane Sessègnon,37157,https://www.transfermarkt.com/stphane-sessgnon/profil/spieler/37157
Ryan Shawcross,45861,https://www.transfermarkt.com/ryan-shawcross/profil/spieler/45861
Jonjo Shelvey,71292,https://www.transfermarkt.com/jonjo-shelvey/profil/spieler/71292
Nicky Shorey,13426,https://www.transfermarkt.com/nicky-shorey/profil/spieler/13426
Ryan Shotton,92109,https://www.transfermarkt.com/ryan-shotton/profil/spieler/92109
Mamady Sidibé,14069,https://www.transfermarkt.com/mamady-sidib/profil/spieler/14069
Steve Sidwell,13427,https://www.transfermarkt.com/steve-sidwell/profil/spieler/13427
David Silva,35518,https://www.transfermarkt.com/david-silva/profil/spieler/35518
Paulo da Silva,14244,https://www.transfermarkt.com/paulo-da-silva/profil/spieler/14244
Danny Simpson,37442,https://www.transfermarkt.com/danny-simpson/profil/spieler/37442
Martin Škrtel,24180,https://www.transfermarkt.com/martin-krtel/profil/spieler/24180
Chris Smalling,103427,https://www.transfermarkt.com/chris-smalling/profil/spieler/103427
Alan Smith,101327,https://www.transfermarkt.com/alan-smith/profil/spieler/101327
Alexandre Song,27394,https://www.transfermarkt.com/alexandre-song/profil/spieler/27394
Keith Southern,44986,https://www.transfermarkt.com/keith-southern/profil/spieler/44986
Jay Spearing,52111,https://www.transfermarkt.com/jay-spearing/profil/spieler/52111
Jonathan Spector,24637,https://www.transfermarkt.com/jonathan-spector/profil/spieler/24637
Jordan Spence,61588,https://www.transfermarkt.com/jordan-spence/profil/spieler/61588
Sébastien Squillaci,5293,https://www.transfermarkt.com/sbastien-squillaci/profil/spieler/5293
Ronnie Stam,24877,https://www.transfermarkt.com/ronnie-stam/profil/spieler/24877
Junior Stanislas,87672,https://www.transfermarkt.com/junior-stanislas/profil/spieler/87672
Richard Stearman,34349,https://www.transfermarkt.com/richard-stearman/profil/spieler/34349
Grétar Steinsson,30304,https://www.transfermarkt.com/grtar-steinsson/profil/spieler/30304
David Stockdale,67339,https://www.transfermarkt.com/david-stockdale/profil/spieler/67339
Daniel Sturridge,47082,https://www.transfermarkt.com/daniel-sturridge/profil/spieler/47082
Luis Suárez,44352,https://www.transfermarkt.com/luis-surez/profil/spieler/44352
Ludovic Sylvestre,43248,https://www.transfermarkt.com/ludovic-sylvestre/profil/spieler/43248
Wojciech Szczęsny,44058,https://www.transfermarkt.com/wojciech-szczsny/profil/spieler/44058
Thomas Sørensen,3473,https://www.transfermarkt.com/thomas-srensen/profil/spieler/3473
Gabriel Tamaș,6893,https://www.transfermarkt.com/gabriel-tama/profil/spieler/6893
Matthew Taylor,9218,https://www.transfermarkt.com/matthew-taylor/profil/spieler/9218
Ryan Taylor,33785,https://www.transfermarkt.com/ryan-taylor/profil/spieler/33785
Steven Taylor,17273,https://www.transfermarkt.com/steven-taylor/profil/spieler/17273
Gary Taylor-Fletcher,49101,https://www.transfermarkt.com/gary-taylor-fletcher/profil/spieler/49101
Somen Tchoyi,37058,https://www.transfermarkt.com/somen-tchoyi/profil/spieler/37058
John Terry,3160,https://www.transfermarkt.com/john-terry/profil/spieler/3160
Carlos Tevez,4276,https://www.transfermarkt.com/carlos-tevez/profil/spieler/4276
Hendry Thomas,62275,https://www.transfermarkt.com/hendry-thomas/profil/spieler/62275
Jerome Thomas,3560,https://www.transfermarkt.com/jerome-thomas/profil/spieler/3560
George Thorne,128910,https://www.transfermarkt.com/george-thorne/profil/spieler/128910
Cheick Tioté,33478,https://www.transfermarkt.com/cheick-tiot/profil/spieler/33478
James Tomkins,61592,https://www.transfermarkt.com/james-tomkins/profil/spieler/61592
Michael Tonge,13544,https://www.transfermarkt.com/michael-tonge/profil/spieler/13544
Fernando Torres,7767,https://www.transfermarkt.com/fernando-torres/profil/spieler/7767
Kolo Touré,3202,https://www.transfermarkt.com/kolo-tour/profil/spieler/3202
Yaya Touré,13091,https://www.transfermarkt.com/yaya-tour/profil/spieler/13091
Michael Turner,12127,https://www.transfermarkt.com/michael-turner/profil/spieler/12127
Matt Upson,3273,https://www.transfermarkt.com/matt-upson/profil/spieler/3273
Antonio Valencia,33544,https://www.transfermarkt.com/antonio-valencia/profil/spieler/33544
Jelle Van Damme,4323,https://www.transfermarkt.com/jelle-van-damme/profil/spieler/4323
Luke Varney,14177,https://www.transfermarkt.com/luke-varney/profil/spieler/14177
David Vaughan,14178,https://www.transfermarkt.com/david-vaughan/profil/spieler/14178
James Vaughan,30471,https://www.transfermarkt.com/james-vaughan/profil/spieler/30471
Carlos Vela,35773,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773
Apostolos Vellios,124495,https://www.transfermarkt.com/apostolos-vellios/profil/spieler/124495
Thomas Vermaelen,15904,https://www.transfermarkt.com/thomas-vermaelen/profil/spieler/15904
Nemanja Vidić,19726,https://www.transfermarkt.com/nemanja-vidi/profil/spieler/19726
Patrick Vieira,3183,https://www.transfermarkt.com/patrick-vieira/profil/spieler/3183
Sam Vokes,48078,https://www.transfermarkt.com/sam-vokes/profil/spieler/48078
Reece Wabara,121416,https://www.transfermarkt.com/reece-wabara/profil/spieler/121416
Martyn Waghorn,61674,https://www.transfermarkt.com/martyn-waghorn/profil/spieler/61674
Theo Walcott,33713,https://www.transfermarkt.com/theo-walcott/profil/spieler/33713
Kyle Walker,95424,https://www.transfermarkt.com/kyle-walker/profil/spieler/95424
Jonathan Walters,3306,https://www.transfermarkt.com/jonathan-walters/profil/spieler/3306
Stephen Ward,34691,https://www.transfermarkt.com/stephen-ward/profil/spieler/34691
Stephen Warnock,3308,https://www.transfermarkt.com/stephen-warnock/profil/spieler/3308
Ben Watson,14081,https://www.transfermarkt.com/ben-watson/profil/spieler/14081
Andreas Weimann,49693,https://www.transfermarkt.com/andreas-weimann/profil/spieler/49693
Danny Welbeck,67063,https://www.transfermarkt.com/danny-welbeck/profil/spieler/67063
David Wheater,29199,https://www.transfermarkt.com/david-wheater/profil/spieler/29199
Glenn Whelan,12124,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124
Dean Whitehead,13683,https://www.transfermarkt.com/dean-whitehead/profil/spieler/13683
Andy Wilkinson,13616,https://www.transfermarkt.com/andy-wilkinson/profil/spieler/13616
Mike Williamson,10642,https://www.transfermarkt.com/mike-williamson/profil/spieler/10642
Jack Wilshere,74223,https://www.transfermarkt.com/jack-wilshere/profil/spieler/74223
Danny Wilson,103819,https://www.transfermarkt.com/danny-wilson/profil/spieler/103819
Marc Wilson,30456,https://www.transfermarkt.com/marc-wilson/profil/spieler/30456
Chris Wood,108725,https://www.transfermarkt.com/chris-wood/profil/spieler/108725
Shaun Wright-Phillips,3467,https://www.transfermarkt.com/shaun-wright-phillips/profil/spieler/3467
Xisco,15465,https://www.transfermarkt.com/xisco/profil/spieler/15465
Ashley Young,14086,https://www.transfermarkt.com/ashley-young/profil/spieler/14086
Luke Young,3271,https://www.transfermarkt.com/luke-young/profil/spieler/3271
Pablo Zabaleta,20007,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007
Bobby Zamora,4205,https://www.transfermarkt.com/bobby-zamora/profil/spieler/4205
Boudewijn Zenden,3173,https://www.transfermarkt.com/boudewijn-zenden/profil/spieler/3173
Yuri Zhirkov,16760,https://www.transfermarkt.com/yuri-zhirkov/profil/spieler/16760
Nikola Žigić,19729,https://www.transfermarkt.com/nikola-igi/profil/spieler/19729
Ronald Zubar,22645,https://www.transfermarkt.com/ronald-zubar/profil/spieler/22645
Gianni Zuiverloon,27304,https://www.transfermarkt.com/gianni-zuiverloon/profil/spieler/27304
Patrick van Aanholt,52119,https://www.transfermarkt.com/patrick-van-aanholt/profil/spieler/52119
Sergio Agüero,26399,https://www.transfermarkt.com/sergio-agero/profil/spieler/26399
Kemy Agustien,24862,https://www.transfermarkt.com/kemy-agustien/profil/spieler/24862
Patrick Agyemang,1089574,https://www.transfermarkt.com/patrick-agyemang/profil/spieler/1089574
Joe Allen,51452,https://www.transfermarkt.com/joe-allen/profil/spieler/51452
Ben Amos,73472,https://www.transfermarkt.com/ben-amos/profil/spieler/73472
Bruno Andrade,159570,https://www.transfermarkt.com/bruno-andrade/profil/spieler/159570
John Arne Riise,3220,https://www.transfermarkt.com/john-arne-riise/profil/spieler/3220
Daniel Ayala,78966,https://www.transfermarkt.com/daniel-ayala/profil/spieler/78966
Ross Barkley,131978,https://www.transfermarkt.com/ross-barkley/profil/spieler/131978
Leon Barnett,33484,https://www.transfermarkt.com/leon-barnett/profil/spieler/33484
Craig Bellamy,3297,https://www.transfermarkt.com/craig-bellamy/profil/spieler/3297
Elliott Bennett,43193,https://www.transfermarkt.com/elliott-bennett/profil/spieler/43193
Ryan Bennett,67252,https://www.transfermarkt.com/ryan-bennett/profil/spieler/67252
Federico Bessone,57973,https://www.transfermarkt.com/federico-bessone/profil/spieler/57973
Nick Blackman,67369,https://www.transfermarkt.com/nick-blackman/profil/spieler/67369
Jay Bothroyd,8188,https://www.transfermarkt.com/jay-bothroyd/profil/spieler/8188
Leon Britton,40043,https://www.transfermarkt.com/leon-britton/profil/spieler/40043
Ákos Buzsáky,13878,https://www.transfermarkt.com/kos-buzsky/profil/spieler/13878
Yohan Cabaye,29434,https://www.transfermarkt.com/yohan-cabaye/profil/spieler/29434
Samir Carruthers,146488,https://www.transfermarkt.com/samir-carruthers/profil/spieler/146488
Steven Caulker,121280,https://www.transfermarkt.com/steven-caulker/profil/spieler/121280
Radek Černý,21010,https://www.transfermarkt.com/radek-ern/profil/spieler/21010
Park Chu-young,30982,https://www.transfermarkt.com/park-chu-young/profil/spieler/30982
Djibril Cissé,3966,https://www.transfermarkt.com/djibril-ciss/profil/spieler/3966
Papiss Cissé,33952,https://www.transfermarkt.com/papiss-ciss/profil/spieler/33952
Sebastián Coates,102427,https://www.transfermarkt.com/sebastin-coates/profil/spieler/102427
Matthew Connolly,34559,https://www.transfermarkt.com/matthew-connolly/profil/spieler/34559
Francis Coquelin,74869,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869
Andrew Crofts,14003,https://www.transfermarkt.com/andrew-crofts/profil/spieler/14003
Albert Crusat,51536,https://www.transfermarkt.com/albert-crusat/profil/spieler/51536
David Davis,129054,https://www.transfermarkt.com/david-davis/profil/spieler/129054
Craig Dawson,121477,https://www.transfermarkt.com/craig-dawson/profil/spieler/121477
Ritchie De Laet,55687,https://www.transfermarkt.com/ritchie-de-laet/profil/spieler/55687
Shaun Derry,14007,https://www.transfermarkt.com/shaun-derry/profil/spieler/14007
Samba Diakité,136589,https://www.transfermarkt.com/samba-diakit/profil/spieler/136589
Mahamadou Diarra,5352,https://www.transfermarkt.com/mahamadou-diarra/profil/spieler/5352
Stephen Dobbie,12693,https://www.transfermarkt.com/stephen-dobbie/profil/spieler/12693
Matt Doherty,171679,https://www.transfermarkt.com/matt-doherty/profil/spieler/171679
Ji Dong-won,164265,https://www.transfermarkt.com/ji-dong-won/profil/spieler/164265
Doni,102584,https://www.transfermarkt.com/doni/profil/spieler/102584
Landon Donovan,68,https://www.transfermarkt.com/landon-donovan/profil/spieler/68
Royston Drenthe,35631,https://www.transfermarkt.com/royston-drenthe/profil/spieler/35631
Adam Drury,11663,https://www.transfermarkt.com/adam-drury/profil/spieler/11663
Shane Duffy,119269,https://www.transfermarkt.com/shane-duffy/profil/spieler/119269
Nathan Dyer,37011,https://www.transfermarkt.com/nathan-dyer/profil/spieler/37011
Chris Eagles,24635,https://www.transfermarkt.com/chris-eagles/profil/spieler/24635
Hogan Ephraim,31883,https://www.transfermarkt.com/hogan-ephraim/profil/spieler/31883
Alejandro Faurlín,88067,https://www.transfermarkt.com/alejandro-faurln/profil/spieler/88067
Anthony Forde,146494,https://www.transfermarkt.com/anthony-forde/profil/spieler/146494
Mauro Formica,55870,https://www.transfermarkt.com/mauro-formica/profil/spieler/55870
David Fox,4219,https://www.transfermarkt.com/david-fox/profil/spieler/4219
Kerim Frei,146844,https://www.transfermarkt.com/kerim-frei/profil/spieler/146844
Emmanuel Frimpong,93056,https://www.transfermarkt.com/emmanuel-frimpong/profil/spieler/93056
Zeki Fryers,141655,https://www.transfermarkt.com/zeki-fryers/profil/spieler/141655
Márton Fülöp,17879,https://www.transfermarkt.com/mrton-flp/profil/spieler/17879
Gary Gardner,110861,https://www.transfermarkt.com/gary-gardner/profil/spieler/110861
David de Gea,59377,https://www.transfermarkt.com/david-de-gea/profil/spieler/59377
Marcel Gecov,34534,https://www.transfermarkt.com/marcel-gecov/profil/spieler/34534
Gervinho,33481,https://www.transfermarkt.com/gervinho/profil/spieler/33481
Shay Given,3146,https://www.transfermarkt.com/shay-given/profil/spieler/3146
David Goodwillie,37677,https://www.transfermarkt.com/david-goodwillie/profil/spieler/37677
Johnny Gorman,145488,https://www.transfermarkt.com/johnny-gorman/profil/spieler/145488
Mark Gower,39700,https://www.transfermarkt.com/mark-gower/profil/spieler/39700
Danny Graham,29152,https://www.transfermarkt.com/danny-graham/profil/spieler/29152
Zdeněk Grygera,6833,https://www.transfermarkt.com/zdenk-grygera/profil/spieler/6833
Brad Guzan,39471,https://www.transfermarkt.com/brad-guzan/profil/spieler/39471
Fitz Hall,6580,https://www.transfermarkt.com/fitz-hall/profil/spieler/6580
Michael Harriman,155233,https://www.transfermarkt.com/michael-harriman/profil/spieler/155233
Heiðar Helguson,9886,https://www.transfermarkt.com/heiar-helguson/profil/spieler/9886
Adam Henley,173585,https://www.transfermarkt.com/adam-henley/profil/spieler/173585
Thierry Henry,3207,https://www.transfermarkt.com/thierry-henry/profil/spieler/3207
Henrique Hilário,13886,https://www.transfermarkt.com/henrique-hilrio/profil/spieler/13886
Clint Hill,13583,https://www.transfermarkt.com/clint-hill/profil/spieler/13583
Grant Holt,13412,https://www.transfermarkt.com/grant-holt/profil/spieler/13412
Wes Hoolahan,24589,https://www.transfermarkt.com/wes-hoolahan/profil/spieler/24589
Jonny Howson,45395,https://www.transfermarkt.com/jonny-howson/profil/spieler/45395
Robert Hulse,9980,https://www.transfermarkt.com/robert-hulse/profil/spieler/9980
Sam Hutchinson,40617,https://www.transfermarkt.com/sam-hutchinson/profil/spieler/40617
Carl Ikeme,26412,https://www.transfermarkt.com/carl-ikeme/profil/spieler/26412
Simeon Jackson,44913,https://www.transfermarkt.com/simeon-jackson/profil/spieler/44913
Nikica Jelavić,25742,https://www.transfermarkt.com/nikica-jelavi/profil/spieler/25742
Carl Jenkinson,126321,https://www.transfermarkt.com/carl-jenkinson/profil/spieler/126321
Bradley Johnson,49327,https://www.transfermarkt.com/bradley-johnson/profil/spieler/49327
Billy Jones,36866,https://www.transfermarkt.com/billy-jones/profil/spieler/36866
Brad Jones,4042,https://www.transfermarkt.com/brad-jones/profil/spieler/4042
Eggert Jónsson,45298,https://www.transfermarkt.com/eggert-jnsson/profil/spieler/45298
Alexander Kačaniklić,51040,https://www.transfermarkt.com/alexander-kaanikli/profil/spieler/51040
Pajtim Kasami,130108,https://www.transfermarkt.com/pajtim-kasami/profil/spieler/130108
Jake Kean,121388,https://www.transfermarkt.com/jake-kean/profil/spieler/121388
Will Keane,118535,https://www.transfermarkt.com/will-keane/profil/spieler/118535
Paddy Kenny,13524,https://www.transfermarkt.com/paddy-kenny/profil/spieler/13524
Matthew Kilgallon,4095,https://www.transfermarkt.com/matthew-kilgallon/profil/spieler/4095
Cameron Lancaster,182660,https://www.transfermarkt.com/cameron-lancaster/profil/spieler/182660
Henri Lansbury,44794,https://www.transfermarkt.com/henri-lansbury/profil/spieler/44794
Simon Lappin,14792,https://www.transfermarkt.com/simon-lappin/profil/spieler/14792
Anders Lindegaard,22491,https://www.transfermarkt.com/anders-lindegaard/profil/spieler/22491
Leroy Lita,20975,https://www.transfermarkt.com/leroy-lita/profil/spieler/20975
Jake Livermore,61832,https://www.transfermarkt.com/jake-livermore/profil/spieler/61832
Shane Long,37304,https://www.transfermarkt.com/shane-long/profil/spieler/37304
Romelu Lukaku,96341,https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341
Jamie Mackie,15929,https://www.transfermarkt.com/jamie-mackie/profil/spieler/15929
Stefan Maierhofer,32660,https://www.transfermarkt.com/stefan-maierhofer/profil/spieler/32660
Shaun Maloney,9508,https://www.transfermarkt.com/shaun-maloney/profil/spieler/9508
Chris Martin,248054,https://www.transfermarkt.com/chris-martin/profil/spieler/248054
Russell Martin,67303,https://www.transfermarkt.com/russell-martin/profil/spieler/67303
Sylvain Marveaux,39909,https://www.transfermarkt.com/sylvain-marveaux/profil/spieler/39909
Juan Mata,44068,https://www.transfermarkt.com/juan-mata/profil/spieler/44068
Conor McAleny,121260,https://www.transfermarkt.com/conor-mcaleny/profil/spieler/121260
Gareth McAuley,40567,https://www.transfermarkt.com/gareth-mcauley/profil/spieler/40567
James McClean,85935,https://www.transfermarkt.com/james-mcclean/profil/spieler/85935
Tyrone Mears,14050,https://www.transfermarkt.com/tyrone-mears/profil/spieler/14050
Per Mertesacker,6710,https://www.transfermarkt.com/per-mertesacker/profil/spieler/6710
Ignasi Miquel,70245,https://www.transfermarkt.com/ignasi-miquel/profil/spieler/70245
Ryo Miyaichi,129688,https://www.transfermarkt.com/ryo-miyaichi/profil/spieler/129688
