player_name,season,squad,position,age,nation,minutes,rank,player_url_fbref,current age_fbref,dob_age_fbref,place_birth_fbref,height_fbref,citizenship_fbref,position_fbref,foot_fbref,current_club_fbref,debut_season_fbref,debut_age_fbref,first_club_fbref,debut_year_fbref,player_url_tra,slug,player_id_fbref,home_name_fbref,dob_age_tra,fecha americana,YEAR_tra,place_birth_tra,height_tra,citizenship_tra,position_tra,foot_tra,current_club_tra,joined_tra,contract_expires_tra,outfitter_tra,first_tier_debut_date,first_tier_debut_age,first_tier_debut_competition,second_tier_debut_date,second_tier_debut_age,second_tier_debut_competition,debut_age_transfermarket,injury_count_total_tra,days_missed_total_tra,games_missed_total_tra,injury_seasons_tra,Deceased_tra,death_date,death_age,retired_tra,retirement_date_tra,year_retirement,career_lenght,career_lenght_w_actives_and_dead,shirt_number_tra,National_team,total_seasons_national,matches_national,minutes_national,goals_national,CAREER Sum of matches_played,CAREER Sum of minutes,CAREER Sum of goals
Cristhian Stuani,2011-2012,Racing Sant,"FW,MF",24,uy URU,2166,515,https://fbref.com/en/players/220c11f1/Cristhian-Stuani,38,"October 12, 1986 (Age: 39-014d)",Uruguay,186cm,Uruguay,FW-MF,Right,Girona,2007-2008,20,Reggina,2007,https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,cristhian-stuani,59323,Cristhian Stuani,12/10/1986,31697,1986,Tala,"1,84",Uruguay  Italy,Attack - Centre-Forward,right,Girona,21/07/2017,30/06/2026,NA,26/05/2007,20,0,29/08/2009,22,Segunda División,20,21,267,44,8,No,NA,NA,No,NA,NA,NA,18,7,Yes,10,34,1496,2,583,35181,223
Cristhian Stuani,2012-2013,Espanyol,"FW,MF",25,uy URU,2143,518,https://fbref.com/en/players/220c11f1/Cristhian-Stuani,38,"October 12, 1986 (Age: 39-014d)",Uruguay,186cm,Uruguay,FW-MF,Right,Girona,2007-2008,20,Reggina,2007,https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,cristhian-stuani,59323,Cristhian Stuani,12/10/1986,31697,1986,Tala,"1,84",Uruguay  Italy,Attack - Centre-Forward,right,Girona,21/07/2017,30/06/2026,NA,26/05/2007,20,0,29/08/2009,22,Segunda División,20,21,267,44,8,No,NA,NA,No,NA,NA,NA,18,7,Yes,10,34,1496,2,583,35181,223
Cristhian Stuani,2013-2014,Espanyol,"FW,MF",26,uy URU,2574,501,https://fbref.com/en/players/220c11f1/Cristhian-Stuani,38,"October 12, 1986 (Age: 39-014d)",Uruguay,186cm,Uruguay,FW-MF,Right,Girona,2007-2008,20,Reggina,2007,https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,cristhian-stuani,59323,Cristhian Stuani,12/10/1986,31697,1986,Tala,"1,84",Uruguay  Italy,Attack - Centre-Forward,right,Girona,21/07/2017,30/06/2026,NA,26/05/2007,20,0,29/08/2009,22,Segunda División,20,21,267,44,8,No,NA,NA,No,NA,NA,NA,18,7,Yes,10,34,1496,2,583,35181,223
Cristhian Stuani,2014-2015,Espanyol,"FW,MF",27,uy URU,1769,543,https://fbref.com/en/players/220c11f1/Cristhian-Stuani,38,"October 12, 1986 (Age: 39-014d)",Uruguay,186cm,Uruguay,FW-MF,Right,Girona,2007-2008,20,Reggina,2007,https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,cristhian-stuani,59323,Cristhian Stuani,12/10/1986,31697,1986,Tala,"1,84",Uruguay  Italy,Attack - Centre-Forward,right,Girona,21/07/2017,30/06/2026,NA,26/05/2007,20,0,29/08/2009,22,Segunda División,20,21,267,44,8,No,NA,NA,No,NA,NA,NA,18,7,Yes,10,34,1496,2,583,35181,223
Cristián Zapata,2011-2012,Villarreal,DF,24,co COL,2492,567,https://fbref.com/en/players/b1deecf8/Cristian-Zapata,38,"September 30, 1986 (Age: 39-026d)","Padilla, Colombia",186cm,Colombia,DF (CB),Right,Atletico Bucaramanga,2005-2006,18,Udinese,2005,https://www.transfermarkt.com/cristian-zapata/profil/spieler/34344,cristian-zapata,34344,Cristian Zapata,30/09/1986,31685,1986,Padilla,"1,87",Colombia,Defender - Centre-Back,right,Without Club,45664,-,NA,19/11/2005,19,Serie A,No second tier career,NA,No second tier career,19,17,594,97,11,No,NA,NA,No,NA,NA,NA,20,NA,Yes,10,28,2346,1,495,42263,15
Cristian Álvarez,2010-2011,Espanyol,GK,24,ar ARG,450,27,https://fbref.com/en/players/87e89eb4/Cristian-Alvarez,39,31364,NA,185cm,NA,GK,Right,NA,2008-2009,22,Espanyol,2008,https://www.transfermarkt.com/cristian-alvarez/profil/spieler/55135,cristian-alvarez,55135,Cristian Álvarez,13/11/1985,31364,1985,Rosario,"1,86",Argentina  Spain,Goalkeeper,right,Real Zaragoza,45718,-,NA,29/03/2006,20,Torneo Final,15/09/2017,31,Segunda División,20,3,98,18,3,No,NA,NA,Yes,45718,2025,17,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,306,27212,0
Cristian Álvarez,2011-2012,Espanyol,GK,25,ar ARG,2059,22,https://fbref.com/en/players/87e89eb4/Cristian-Alvarez,2/8/1900,31364,NA,185cm,NA,GK,Right,NA,2008-2009,22,Espanyol,2008,https://www.transfermarkt.com/cristian-alvarez/profil/spieler/55135,cristian-alvarez,55135,Cristian Álvarez,13/11/1985,31364,1985,Rosario,"1,86",Argentina  Spain,Goalkeeper,right,Real Zaragoza,45718,-,NA,29/03/2006,20,Torneo Final,15/09/2017,1/31/1900,Segunda División,20,3,98,18,3,No,NA,NA,Yes,45718,2025,17,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,306,27212,0
Cristian Álvarez,2012-2013,Espanyol,GK,26,ar ARG,1597,25,https://fbref.com/en/players/87e89eb4/Cristian-Alvarez,2/8/1900,31364,NA,185cm,NA,GK,Right,NA,2008-2009,22,Espanyol,2008,https://www.transfermarkt.com/cristian-alvarez/profil/spieler/55135,cristian-alvarez,55135,Cristian Álvarez,13/11/1985,31364,1985,Rosario,"1,86",Argentina  Spain,Goalkeeper,right,Real Zaragoza,45718,-,NA,29/03/2006,20,Torneo Final,15/09/2017,1/31/1900,Segunda División,20,3,98,18,3,No,NA,NA,Yes,45718,2025,17,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,306,27212,0
Cristian Álvarez,2014-2015,Rayo Vallecano,GK,28,ar ARG,1440,15,https://fbref.com/en/players/87e89eb4/Cristian-Alvarez,2/8/1900,31364,NA,185cm,NA,GK,Right,NA,2008-2009,22,Espanyol,2008,https://www.transfermarkt.com/cristian-alvarez/profil/spieler/55135,cristian-alvarez,55135,Cristian Álvarez,13/11/1985,31364,1985,Rosario,"1,86",Argentina  Spain,Goalkeeper,right,Real Zaragoza,45718,-,NA,29/03/2006,20,Torneo Final,15/09/2017,1/31/1900,Segunda División,20,3,98,18,3,No,NA,NA,Yes,45718,2025,17,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,306,27212,0
Cristian Ansaldi,2014-2015,Atlético Madrid,"DF,MF",27,ar ARG,578,30,https://fbref.com/en/players/bbafc0c4/Cristian-Ansaldi,2/7/1900,31675,NA,181cm,Argentina,"DF-MF (FB-WM, left)",Both,NA,2008,21,Rubin Kazan,2008,https://www.transfermarkt.com/cristian-ansaldi/profil/spieler/55854,cristian-ansaldi,55854,Cristian Ansaldi,20/09/1986,31675,1986,Rosario,"1,81",Argentina  Italy,Defender - Left-Back,both,Parma,45298,-,NA,2006,19,Torneo Final,2022,2/4/1900,0,19,24,677,102,10,No,NA,NA,Yes,45298,2024,16,17,NA,Yes,5,2,148,1,402,29190,14
Cristian Bustos,2012-2013,Celta Vigo,MF,29,es ESP,218,98,https://fbref.com/en/players/ccb6ae73/Cristian-Bustos,2/11/1900,30465,NA,175cm,NA,MF (DM),Right,NA,2007-2008,24,Salamanca,2007,https://www.transfermarkt.com/cristian-bustos/profil/spieler/57922,cristian-bustos,57922,Cristian Bustos,29/05/1983,30465,1983,Alicante,"1,76",Spain,Midfield - Central Midfield,right,UCAM Murcia,1/7/2018,-,NA,18/08/2012,29,LaLiga,26/08/2007,1/24/1900,Segunda División,24,NA,NA,NA,0,No,NA,NA,Yes,43107,2018,11,11,NA,No,0,Not_national_team,Not_national_team,Not_national_team,245,18560,1
Cristian Gómez,2011-2012,Espanyol,MF,22,es ESP,916,221,https://fbref.com/en/players/d9b41da8/Cristian-Gomez,2/5/1900,32716,NA,186cm,NA,MF,Left,NA,2011-2012,22,Espanyol,2011,https://www.transfermarkt.com/cristian-gomez/profil/spieler/198047,cristian-gomez,198047,Cristian Gómez,27/07/1989,32716,1989,L'Hospitalet de Llobregat,"1,86",Spain,Midfield - Central Midfield,left,CE L'Hospitalet,1/7/2023,-,NA,"20/11/2011	",22,LaLiga,"24/08/2013	",1/24/1900,Segunda División,22,NA,NA,NA,0,No,NA,NA,Yes,44933,2023,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,59,2719,1
Cristian Gómez,2012-2013,Espanyol,MF,23,es ESP,727,217,https://fbref.com/en/players/d9b41da8/Cristian-Gomez,2/5/1900,32716,NA,186cm,NA,MF,Left,NA,2011-2012,22,Espanyol,2011,https://www.transfermarkt.com/cristian-gomez/profil/spieler/198047,cristian-gomez,198047,Cristian Gómez,27/07/1989,32716,1989,L'Hospitalet de Llobregat,"1,86",Spain,Midfield - Central Midfield,left,CE L'Hospitalet,44933,-,NA,"20/11/2011	",22,LaLiga,"24/08/2013	",1/24/1900,Segunda División,22,NA,NA,NA,0,No,NA,NA,Yes,44933,2023,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,59,2719,1
Cristian Herrera,2013-2014,Elche,"FW,MF",22,es ESP,1078,221,https://fbref.com/en/players/f814e5d3/Cristian-Herrera,2/3/1900,"March 13, 1991 (Age: 34-227d)","Las Palmas de Gran Canaria, Spain",186cm,NA,FW-MF (AM),Both,Deportivo La Coruña,2013-2014,22,Elche,2013,https://www.transfermarkt.com/cristian-herrera/profil/spieler/237617,cristian-herrera,237617,Cristian Herrera,13/03/1991,33310,1991,Las Palmas de Gran Canaria,"1,82",Spain,Attack - Centre-Forward,both,Dep. La Coruña,31/08/2024,30/06/2026,NA,"24/11/2013	",22,LaLiga,"06/09/2015	",1/24/1900,Segunda División,22,1,7,1,1,No,NA,NA,No,NA,NA,NA,12,17,No,0,Not_national_team,Not_national_team,Not_national_team,389,21893,70
Cristian Herrera,2014-2015,Elche,"FW,MF",23,es ESP,884,253,https://fbref.com/en/players/f814e5d3/Cristian-Herrera,34,"March 13, 1991 (Age: 34-227d)","Las Palmas de Gran Canaria, Spain",186cm,NA,FW-MF (AM),Both,Deportivo La Coruña,2013-2014,22,Elche,2013,https://www.transfermarkt.com/cristian-herrera/profil/spieler/237617,cristian-herrera,237617,Cristian Herrera,13/03/1991,33310,1991,Las Palmas de Gran Canaria,"1,82",Spain,Attack - Centre-Forward,both,Dep. La Coruña,31/08/2024,30/06/2026,NA,"24/11/2013	",22,LaLiga,"06/09/2015	",24,Segunda División,22,1,7,1,1,No,NA,NA,No,NA,NA,NA,12,17,No,0,Not_national_team,Not_national_team,Not_national_team,389,21893,70
Cristian Hidalgo,2010-2011,Hércules,"FW,MF",26,es ESP,613,247,https://fbref.com/en/players/262b9f04/Cristian-Hidalgo,41,30580,NA,171cm,NA,"FW-MF (AM-WM, right)",NA,NA,2006-2007,22,La Coruña,2006,https://www.transfermarkt.com/cristian-hidalgo/profil/spieler/8155,cristian-hidalgo,8155,Cristian Hidalgo,21/09/1983,30580,1983,Barcelona,"1,71",Spain,Attack - Left Winger,right,Gramenet,44203,-,NA,2006,22,LaLiga,2009,25,0,22,NA,NA,NA,0,No,NA,NA,Yes,44203,2021,15,15,NA,No,0,Not_national_team,Not_national_team,Not_national_team,123,5592,6
Cristian Lobato,2013-2014,Osasuna,"FW,MF",24,es ESP,332,278,https://fbref.com/en/players/a7ac9c6d/Cristian-Lobato,2/5/1900,32574,NA,180cm,NA,FW-MF (WM),NA,NA,2011-2012,22,Barcelona B,2011,https://www.transfermarkt.com/cristian-lobato/profil/spieler/175787,cristian-lobato,175787,Cristian Lobato,32692,32574,1989,Esparreguera,"1,74",Spain,Attack - Left Winger,left,CF Igualada,8/7/2024,30/06/2025,NA,41700,24,LaLiga,27/08/2011,1/22/1900,Segunda División,22,4,370,51,3,No,NA,NA,No,NA,NA,NA,14,NA,No,0,Not_national_team,Not_national_team,Not_national_team,138,8397,13
Cristian Portilla,2010-2011,Sporting Gijón,MF,21,es ESP,2,437,https://fbref.com/en/players/2f09542a/Cristian-Portilla,2/5/1900,32383,NA,180cm,Spain,MF (AM),Left,NA,2005-2006,16,Racing Sant,2005,https://www.transfermarkt.com/cristian-portilla/profil/spieler/35538,cristian-portilla,35538,Cristian Portilla,28/08/1988,32383,1988,Santander,"1,80",Spain,Midfield - Central Midfield,left,CD Tropezón,1/7/2022,-,NA,27/10/2005,17,LaLiga,13/01/2008,19,Segunda División,17,1,213,26,1,No,NA,NA,Yes,44568,2022,17,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,89,5765,6
Cristian Pulhac,2010-2011,Hércules,DF,25,ro ROU,759,443,https://fbref.com/en/players/b68a705d/Cristian-Pulhac,2/9/1900,30911,NA,176cm,Romania,"DF (FB, left)",NA,NA,2006-2007,21,Dinamo,2006,https://www.transfermarkt.com/cristian-pulhac/profil/spieler/34781,cristian-pulhac,34781,Cristian Pulhac,17/08/1984,30911,1984,Iaşi,"1,76",Romania,Defender - Left-Back,left,Academica Clince,1/1/2018,-,NA,31/10/2004,20,SuperLiga,25/02/2017,2/1/1900,Liga 2,20,1,183,15,1,No,NA,NA,Yes,43101,2018,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,177,14588,1
Cristian Rodríguez,2012-2013,Atlético Madrid,MF,26,uy URU,1350,474,https://fbref.com/en/players/dcd67568/Cristian-Rodriguez,2/8/1900,31320,NA,178cm,Uruguay,"MF (AM-WM, left)",Left,NA,2005-2006,19,Paris S-G,2005,https://www.transfermarkt.com/cristian-rodriguez/profil/spieler/33448,cristian-rodriguez,33448,Cristian Rodríguez,30/09/1985,31320,1985,Juan Lacaze,"1,76",Uruguay  Italy,Midfield - Left Midfield,left,Plaza Colonia,1/1/2023,-,Puma,2005,20,Ligue 1,NA,NA,NA,20,28,471,77,12,No,NA,NA,Yes,44927,2023,18,18,NA,Yes,10,43,2528,3,445,23753,66
Cristian Rodríguez,2013-2014,Atlético Madrid,MF,27,uy URU,348,453,https://fbref.com/en/players/dcd67568/Cristian-Rodriguez,2/8/1900,31320,NA,178cm,Uruguay,"MF (AM-WM, left)",Left,NA,2005-2006,19,Paris S-G,2005,https://www.transfermarkt.com/cristian-rodriguez/profil/spieler/33448,cristian-rodriguez,33448,Cristian Rodríguez,30/09/1985,31320,1985,Juan Lacaze,"1,76",Uruguay  Italy,Midfield - Left Midfield,left,Plaza Colonia,44927,-,Puma,2005,20,Ligue 1,NA,NA,NA,20,28,471,77,12,No,NA,NA,Yes,44927,2023,18,18,NA,Yes,10,43,2528,3,445,23753,66
Cristian Rodríguez,2014-2015,Atlético Madrid,MF,28,uy URU,75,501,https://fbref.com/en/players/dcd67568/Cristian-Rodriguez,2/8/1900,31320,NA,178cm,Uruguay,"MF (AM-WM, left)",Left,NA,2005-2006,19,Paris S-G,2005,https://www.transfermarkt.com/cristian-rodriguez/profil/spieler/33448,cristian-rodriguez,33448,Cristian Rodríguez,30/09/1985,31320,1985,Juan Lacaze,"1,76",Uruguay  Italy,Midfield - Left Midfield,left,Plaza Colonia,44927,-,Puma,2005,20,Ligue 1,NA,NA,NA,20,28,471,77,12,No,NA,NA,Yes,44927,2023,18,18,NA,Yes,10,43,2528,3,445,23753,66
Cristian Săpunaru,2012-2013,Zaragoza,DF,28,ro ROU,2550,500,https://fbref.com/en/players/906d58bc/Cristian-Sapunaru,2/10/1900,30777,NA,187cm,Romania,DF (CB-FB),Right,NA,2006-2007,22,Rapid București,2006,https://www.transfermarkt.com/cristian-sapunaru/profil/spieler/25942,cristian-sapunaru,25942,Cristian Săpunaru,30806,30777,1984,Bukarest,"1,87",Romania,Defender - Centre-Back,right,FC Rapid 1923,45664,-,NA,26/09/2003,19,SuperLiga,No second tier career,NA,No second tier career,19,9,122,26,5,No,NA,NA,Yes,45664,2025,19,19,NA,Yes,12,33,2886,0,487,40632,38
Cristian Săpunaru,2013-2014,Elche,DF,29,ro ROU,656,481,https://fbref.com/en/players/906d58bc/Cristian-Sapunaru,2/10/1900,30777,NA,187cm,Romania,DF (CB-FB),Right,NA,2006-2007,22,Rapid București,2006,https://www.transfermarkt.com/cristian-sapunaru/profil/spieler/25942,cristian-sapunaru,25942,Cristian Săpunaru,5/4/1984,30777,1984,Bukarest,"1,87",Romania,Defender - Centre-Back,right,FC Rapid 1923,45664,-,NA,26/09/2003,19,SuperLiga,No second tier career,NA,No second tier career,19,9,122,26,5,No,NA,NA,Yes,45664,2025,19,19,NA,Yes,12,33,2886,0,487,40632,38
Cristian Tello,2011-2012,Barcelona,"FW,MF",19,es ESP,456,524,https://fbref.com/en/players/72a99e38/Cristian-Tello,2/2/1900,"August 11, 1991 (Age: 34-076d)","Sabadell, Spain",178cm,Spain,"FW-MF (AM-WM, left)",Right,Al Oruba,2010-2011,18,Barcelona B,2010,https://www.transfermarkt.com/cristian-tello/profil/spieler/141834,cristian-tello,141834,Cristian Tello,11/8/1991,33461,1991,Sabadell,"1,78",Spain,Attack - Left Winger,both,Palm City,45664,-,adidas,28/01/2012,20,LaLiga,40247,1/19/1900,Segunda División,19,11,227,42,7,No,NA,NA,No,NA,NA,NA,15,NA,No,0,Not_national_team,Not_national_team,Not_national_team,455,23795,82
Cristian Tello,2012-2013,Barcelona,"FW,MF",20,es ESP,1178,524,https://fbref.com/en/players/72a99e38/Cristian-Tello,33,"August 11, 1991 (Age: 34-076d)","Sabadell, Spain",178cm,Spain,"FW-MF (AM-WM, left)",Right,Al Oruba,2010-2011,18,Barcelona B,2010,https://www.transfermarkt.com/cristian-tello/profil/spieler/141834,cristian-tello,141834,Cristian Tello,11/8/1991,33461,1991,Sabadell,"1,78",Spain,Attack - Left Winger,both,Palm City,1/7/2025,-,adidas,28/01/2012,20,LaLiga,40247,19,Segunda División,19,11,227,42,7,No,NA,NA,No,NA,NA,NA,15,NA,No,0,Not_national_team,Not_national_team,Not_national_team,455,23795,82
Cristian Tello,2013-2014,Barcelona,"FW,MF",21,es ESP,431,509,https://fbref.com/en/players/72a99e38/Cristian-Tello,33,"August 11, 1991 (Age: 34-076d)","Sabadell, Spain",178cm,Spain,"FW-MF (AM-WM, left)",Right,Al Oruba,2010-2011,18,Barcelona B,2010,https://www.transfermarkt.com/cristian-tello/profil/spieler/141834,cristian-tello,141834,Cristian Tello,11/8/1991,33461,1991,Sabadell,"1,78",Spain,Attack - Left Winger,both,Palm City,1/7/2025,-,adidas,28/01/2012,20,LaLiga,40247,19,Segunda División,19,11,227,42,7,No,NA,NA,No,NA,NA,NA,15,NA,No,0,Not_national_team,Not_national_team,Not_national_team,455,23795,82
Cristiano Ronaldo,2010-2011,Real Madrid,"FW,MF",25,pt POR,2914,475,https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo,40,"February 5, 1985 (Age: 40-263d)","Funchal, Portugal",187cm,Portugal,FW-MF (WM),Right,Al Nasr (KSA),2002-2003,17,Sporting CP,2002,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,cristiano-ronaldo,8198,Cristiano Ronaldo,5/2/1985,31083,1985,Funchal,"1,88",Portugal,Attack - Centre-Forward,right,Al-Nassr,1/1/2023,30/06/2027,Nike,29/09/2002,17,Liga Portugal,No second tier career,NA,No second tier career,17,29,482,85,16,No,NA,NA,No,NA,NA,NA,23,7,Yes,35,190,15733,134,946,77548,731
Cristiano Ronaldo,2011-2012,Real Madrid,"FW,MF",26,pt POR,3350,478,https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo,40,"February 5, 1985 (Age: 40-263d)","Funchal, Portugal",187cm,Portugal,FW-MF (WM),Right,Al Nasr (KSA),2002-2003,17,Sporting CP,2002,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,cristiano-ronaldo,8198,Cristiano Ronaldo,5/2/1985,31083,1985,Funchal,"1,88",Portugal,Attack - Centre-Forward,right,Al-Nassr,1/1/2023,30/06/2027,Nike,29/09/2002,17,Liga Portugal,No second tier career,NA,No second tier career,17,29,482,85,16,No,NA,NA,No,NA,NA,NA,23,7,Yes,35,190,15733,134,946,77548,731
Cristiano Ronaldo,2012-2013,Real Madrid,"FW,MF",27,pt POR,2716,481,https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo,40,"February 5, 1985 (Age: 40-263d)","Funchal, Portugal",187cm,Portugal,FW-MF (WM),Right,Al Nasr (KSA),2002-2003,17,Sporting CP,2002,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,cristiano-ronaldo,8198,Cristiano Ronaldo,5/2/1985,31083,1985,Funchal,"1,88",Portugal,Attack - Centre-Forward,right,Al-Nassr,1/1/2023,30/06/2027,Nike,29/09/2002,17,Liga Portugal,No second tier career,NA,No second tier career,17,29,482,85,16,No,NA,NA,No,NA,NA,NA,23,7,Yes,35,190,15733,134,946,77548,731
Cristiano Ronaldo,2013-2014,Real Madrid,"FW,MF",28,pt POR,2534,459,https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo,40,"February 5, 1985 (Age: 40-263d)","Funchal, Portugal",187cm,Portugal,FW-MF (WM),Right,Al Nasr (KSA),2002-2003,17,Sporting CP,2002,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,cristiano-ronaldo,8198,Cristiano Ronaldo,5/2/1985,31083,1985,Funchal,"1,88",Portugal,Attack - Centre-Forward,right,Al-Nassr,1/1/2023,30/06/2027,Nike,29/09/2002,17,Liga Portugal,No second tier career,NA,No second tier career,17,29,482,85,16,No,NA,NA,No,NA,NA,NA,23,7,Yes,35,190,15733,134,946,77548,731
Cristiano Ronaldo,2014-2015,Real Madrid,"FW,MF",29,pt POR,3100,508,https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo,40,"February 5, 1985 (Age: 40-263d)","Funchal, Portugal",187cm,Portugal,FW-MF (WM),Right,Al Nasr (KSA),2002-2003,17,Sporting CP,2002,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,cristiano-ronaldo,8198,Cristiano Ronaldo,5/2/1985,31083,1985,Funchal,"1,88",Portugal,Attack - Centre-Forward,right,Al-Nassr,1/1/2023,30/06/2027,Nike,29/09/2002,17,Liga Portugal,No second tier career,NA,No second tier career,17,29,482,85,16,No,NA,NA,No,NA,NA,NA,23,7,Yes,35,190,15733,134,946,77548,731
Dídac Vilà,2010-2011,Espanyol,DF,21,es ESP,1114,568,https://fbref.com/en/players/bad38a94/Didac-Vila,36,32668,NA,184cm,Spain,"DF (FB, left)",Left,NA,2009-2010,20,Espanyol,2009,https://www.transfermarkt.com/didac-vila/profil/spieler/67090,didac-vila,67090,Dídac Vilà,9/6/1989,32668,1989,Barcelona,"1,85",Spain,Defender - Left-Back,left,Espanyol,1/7/2022,-,NA,30/01/2010,20,LaLiga,44174,31,Segunda División,20,8,486,51,6,No,NA,NA,Yes,44568,2022,13,13,NA,No,0,Not_national_team,Not_national_team,Not_national_team,259,20632,5
Dídac Vilà,2011-2012,Espanyol,DF,22,es ESP,3330,561,https://fbref.com/en/players/bad38a94/Didac-Vila,2/5/1900,32668,NA,184cm,Spain,"DF (FB, left)",Left,NA,2009-2010,20,Espanyol,2009,https://www.transfermarkt.com/didac-vila/profil/spieler/67090,didac-vila,67090,Dídac Vilà,9/6/1989,32668,1989,Barcelona,"1,85",Spain,Defender - Left-Back,left,Espanyol,44568,-,NA,30/01/2010,20,LaLiga,44174,1/31/1900,Segunda División,20,8,486,51,6,No,NA,NA,Yes,44568,2022,13,13,NA,No,0,Not_national_team,Not_national_team,Not_national_team,259,20632,5
Dídac Vilà,2013-2014,Betis,DF,24,es ESP,917,547,https://fbref.com/en/players/bad38a94/Didac-Vila,2/5/1900,32668,NA,184cm,Spain,"DF (FB, left)",Left,NA,2009-2010,20,Espanyol,2009,https://www.transfermarkt.com/didac-vila/profil/spieler/67090,didac-vila,67090,Dídac Vilà,9/6/1989,32668,1989,Barcelona,"1,85",Spain,Defender - Left-Back,left,Espanyol,44568,-,NA,30/01/2010,20,LaLiga,44174,1/31/1900,Segunda División,20,8,486,51,6,No,NA,NA,Yes,44568,2022,13,13,NA,No,0,Not_national_team,Not_national_team,Not_national_team,259,20632,5
Dídac Vilà,2014-2015,Eibar,DF,25,es ESP,1113,589,https://fbref.com/en/players/bad38a94/Didac-Vila,2/5/1900,32668,NA,184cm,Spain,"DF (FB, left)",Left,NA,2009-2010,20,Espanyol,2009,https://www.transfermarkt.com/didac-vila/profil/spieler/67090,didac-vila,67090,Dídac Vilà,9/6/1989,32668,1989,Barcelona,"1,85",Spain,Defender - Left-Back,left,Espanyol,44568,-,NA,30/01/2010,20,LaLiga,44174,1/31/1900,Segunda División,20,8,486,51,6,No,NA,NA,Yes,44568,2022,13,13,NA,No,0,Not_national_team,Not_national_team,Not_national_team,259,20632,5
Damià Abella,2010-2011,Osasuna,"DF,MF",28,es ESP,1934,2,https://fbref.com/en/players/e35b4a15/Damia-Abella,2/12/1900,30056,NA,188cm,NA,"DF-MF (FB-WM, right)",NA,NA,2004-2005,22,Barcelona,2004,https://www.transfermarkt.com/damia-abella/profil/spieler/28002,damia-abella,28002,Damià Abella,15/04/1982,30056,1982,Olot,"1,88",Spain,Defender - Right-Back,both,Middlesbrough,42376,-,NA,30/10/2004,22,LaLiga,29/08/2009,1/27/1900,Segunda División,22,2,502,80,2,No,NA,NA,Yes,42376,2016,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,233,17730,5
Damià Abella,2011-2012,Osasuna,"DF,MF",29,es ESP,2255,1,https://fbref.com/en/players/e35b4a15/Damia-Abella,2/12/1900,30056,NA,188cm,NA,"DF-MF (FB-WM, right)",NA,NA,2004-2005,22,Barcelona,2004,https://www.transfermarkt.com/damia-abella/profil/spieler/28002,damia-abella,28002,Damià Abella,15/04/1982,30056,1982,Olot,"1,88",Spain,Defender - Right-Back,both,Middlesbrough,42376,-,NA,30/10/2004,22,LaLiga,29/08/2009,1/27/1900,Segunda División,22,2,502,80,2,No,NA,NA,Yes,42376,2016,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,233,17730,5
Damià Abella,2012-2013,Osasuna,"DF,MF",30,es ESP,2471,1,https://fbref.com/en/players/e35b4a15/Damia-Abella,2/12/1900,30056,NA,188cm,NA,"DF-MF (FB-WM, right)",NA,NA,2004-2005,22,Barcelona,2004,https://www.transfermarkt.com/damia-abella/profil/spieler/28002,damia-abella,28002,Damià Abella,15/04/1982,30056,1982,Olot,"1,88",Spain,Defender - Right-Back,both,Middlesbrough,42376,-,NA,30/10/2004,22,LaLiga,29/08/2009,1/27/1900,Segunda División,22,2,502,80,2,No,NA,NA,Yes,42376,2016,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,233,17730,5
Damià Abella,2013-2014,Osasuna,"DF,MF",31,es ESP,2821,1,https://fbref.com/en/players/e35b4a15/Damia-Abella,2/12/1900,30056,NA,188cm,NA,"DF-MF (FB-WM, right)",NA,NA,2004-2005,22,Barcelona,2004,https://www.transfermarkt.com/damia-abella/profil/spieler/28002,damia-abella,28002,Damià Abella,15/04/1982,30056,1982,Olot,"1,88",Spain,Defender - Right-Back,both,Middlesbrough,42376,-,NA,30/10/2004,22,LaLiga,29/08/2009,1/27/1900,Segunda División,22,2,502,80,2,No,NA,NA,Yes,42376,2016,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,233,17730,5
