player_name,player_url,season_simple,squad,National_team,squad_url,age,matches_played,minutes,goals,assists,retired
Edmílson,https://fbref.com/en/players/13853c88/Edmilson,2007,Barcelona,0,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131,31,12,471,0,0,Yes
Edmílson,https://fbref.com/en/players/13853c88/Edmilson,2008,Villarreal,0,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,32,6,244,0,0,Yes
Edmílson,https://fbref.com/en/players/13853c88/Edmilson,2009,Zaragoza,0,https://www.transfermarkt.mx/real-zaragoza/startseite/verein/142,33,17,1226,0,0,Yes
Edmílson,https://fbref.com/en/players/13853c88/Edmilson,2010,Zaragoza,0,https://www.transfermarkt.mx/real-zaragoza/startseite/verein/142,34,12,620,1,0,Yes
Edson Ratinho,https://fbref.com/en/players/1f59bef7/Edson-Ratinho,2007,AEK Athens,0,https://www.transfermarkt.com/aek-athen/startseite/verein/2441,21,29,2392,1,1,Yes
Edson Ratinho,https://fbref.com/en/players/1f59bef7/Edson-Ratinho,2008,AEK Athens,0,https://www.transfermarkt.com/aek-athen/startseite/verein/2441,22,3,235,0,0,Yes
Edson Ratinho,https://fbref.com/en/players/1f59bef7/Edson-Ratinho,2010,Mallorca,0,https://www.transfermarkt.com/rcd-mallorca/startseite/verein/237,24,7,573,0,0,Yes
Edson Ratinho,https://fbref.com/en/players/1f59bef7/Edson-Ratinho,2015,Joinville,0,https://www.transfermarkt.com/joinville-ec-sc-/startseite/verein/3330,28,14,1205,0,0,Yes
Edson Ratinho,https://fbref.com/en/players/1f59bef7/Edson-Ratinho,2016,Paysandu,0,https://www.transfermarkt.com/paysandu-futbol-club/startseite/verein/92668,29,21,1567,0,1,Yes
Edson Ratinho,https://fbref.com/en/players/1f59bef7/Edson-Ratinho,2017,CRB,0,https://www.transfermarkt.com/vasco-da-gama-rio-de-janeiro/startseite/verein/978,30,30,2493,1,4,Yes
Edson Ratinho,https://fbref.com/en/players/1f59bef7/Edson-Ratinho,2018,CRB,0,https://www.transfermarkt.com/vasco-da-gama-rio-de-janeiro/startseite/verein/978,31,27,2084,0,3,Yes
Edson Ratinho,https://fbref.com/en/players/1f59bef7/Edson-Ratinho,2019,São Bento,0,https://www.transfermarkt.com/esporte-clube-sao-bento-sp-/startseite/verein/8433,32,1,90,0,0,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2006,Hércules,0,https://www.transfermarkt.com/hercules-alicante/startseite/verein/7971,26,22,1854,0,5,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2007,Hércules,0,https://www.transfermarkt.com/hercules-alicante/startseite/verein/7971,27,30,2372,0,4,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2008,Alavés,0,https://www.transfermarkt.com/deportivo-alaves/startseite/verein/1108,28,28,2350,3,0,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2009,Rayo Vallecano,0,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367,29,30,2485,2,7,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2010,Elche,0,https://www.transfermarkt.com/fc-elche/startseite/verein/1531,30,30,2327,3,0,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2011,Elche,0,https://www.transfermarkt.com/fc-elche/startseite/verein/1531,31,33,2831,5,4,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2012,Elche,0,https://www.transfermarkt.com/fc-elche/startseite/verein/1531,32,38,3405,8,6,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2013,Elche,0,https://www.transfermarkt.com/fc-elche/startseite/verein/1531,33,18,1586,3,1,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2014,Elche,0,https://www.transfermarkt.com/fc-elche/startseite/verein/1531,34,22,1796,3,3,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2016,Elche,0,https://www.transfermarkt.com/fc-elche/startseite/verein/1531,36,20,1649,0,3,Yes
Edu Albácar,https://fbref.com/en/players/fc8a84b8/Edu-Albacar,2017,Elche,0,https://www.transfermarkt.com/fc-elche/startseite/verein/1531,37,3,270,0,1,Yes
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2008,Racing Sant,0,https://www.transfermarkt.com/racing-santander/startseite/verein/630,19,15,625,1,0,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2009,Racing Sant,0,https://www.transfermarkt.com/racing-santander/startseite/verein/630,20,5,77,0,0,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2010,Racing Sant,0,https://www.transfermarkt.com/racing-santander/startseite/verein/630,21,6,80,0,0,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2010,Salamanca,0,https://www.transfermarkt.com/salamanca-cf-uds/startseite/verein/42039,21,19,1117,2,5,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2011,Racing Sant,0,https://www.transfermarkt.com/racing-santander/startseite/verein/630,22,11,701,0,1,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2012,Hércules,0,https://www.transfermarkt.com/hercules-alicante/startseite/verein/7971,23,33,2527,5,8,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2013,Barcelona B,0,https://www.transfermarkt.com/fc-barcelona-b/startseite/verein/2464,24,39,3014,7,3,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2014,1860 Munich,0,https://www.transfermarkt.com/tsv-1860-munchen/startseite/verein/72,25,10,807,0,0,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2015,Oviedo,0,https://www.transfermarkt.com/real-oviedo/startseite/verein/2497,26,26,1116,0,0,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2016,Oviedo,0,https://www.transfermarkt.com/real-oviedo/startseite/verein/2497,27,8,392,0,0,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2016,Zaragoza,0,https://www.transfermarkt.mx/real-zaragoza/startseite/verein/142,27,14,862,1,0,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2017,Goa,0,https://www.transfermarkt.com/fcgoa/startseite/verein/45321,28,17,1398,1,2,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2018,Goa,0,https://www.transfermarkt.com/fcgoa/startseite/verein/45321,29,17,1264,7,5,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2019,Goa,0,https://www.transfermarkt.com/fcgoa/startseite/verein/45321,30,12,467,0,2,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2020,Goa,0,https://www.transfermarkt.com/fcgoa/startseite/verein/45321,31,18,1510,0,3,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2021,Goa,0,https://www.transfermarkt.com/fcgoa/startseite/verein/45321,32,16,1360,1,1,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2022,Goa,0,https://www.transfermarkt.com/fcgoa/startseite/verein/45321,33,18,1503,3,4,No
Edu Bedia,https://fbref.com/en/players/2dc8077c/Edu-Bedia,2023,Gokulam Kerala,0,https://www.transfermarkt.com/gokulam-kerala-fc/startseite/verein/63432,34,10,831,0,4,No
Edu Caballer,https://fbref.com/en/players/2e7586bb/Edu-Caballer,2009,Villarreal B,0,https://www.transfermarkt.com/fc-villarreal-b/startseite/verein/11972,27,3,24,0,0,Yes
Edu Caballer,https://fbref.com/en/players/2e7586bb/Edu-Caballer,2013,Córdoba,0,https://www.transfermarkt.es/fc-cordoba/startseite/verein/993,31,16,1168,0,0,Yes
Edu Caballer,https://fbref.com/en/players/2e7586bb/Edu-Caballer,2014,Córdoba,0,https://www.transfermarkt.es/fc-cordoba/startseite/verein/993,32,14,1085,0,0,Yes
Edu Oriol,https://fbref.com/en/players/94c9f17a/Edu-Oriol,2010,Barcelona B,0,https://www.transfermarkt.com/fc-barcelona-b/startseite/verein/2464,23,31,2063,6,2,Yes
Edu Oriol,https://fbref.com/en/players/94c9f17a/Edu-Oriol,2011,Zaragoza,0,https://www.transfermarkt.mx/real-zaragoza/startseite/verein/142,24,20,916,2,0,Yes
Edu Oriol,https://fbref.com/en/players/94c9f17a/Edu-Oriol,2012,Zaragoza,0,https://www.transfermarkt.mx/real-zaragoza/startseite/verein/142,25,19,779,0,0,Yes
Edu Oriol,https://fbref.com/en/players/94c9f17a/Edu-Oriol,2014,Blackpool,0,https://www.transfermarkt.com/fc-blackpool/startseite/verein/1181,27,10,691,0,0,Yes
Edu Oriol,https://fbref.com/en/players/94c9f17a/Edu-Oriol,2014,Rapid București,0,https://www.transfermarkt.com/fc-rapid-1923/startseite/verein/455,27,14,1000,2,0,Yes
Edu Oriol,https://fbref.com/en/players/94c9f17a/Edu-Oriol,2015,Llagostera,0,https://www.transfermarkt.es/ue-costa-brava/startseite/verein/26132,28,13,852,0,2,Yes
Edu Oriol,https://fbref.com/en/players/94c9f17a/Edu-Oriol,2016,Tenerife,0,https://www.transfermarkt.com/cd-teneriffa/startseite/verein/648,29,5,256,0,0,Yes
Edu Oriol,https://fbref.com/en/players/94c9f17a/Edu-Oriol,2021,Atl Sanluqueño,0,https://www.transfermarkt.mx/atletico-sanluqueno/startseite/verein/21322,34,2,135,0,0,Yes
Edu Oriol,https://fbref.com/en/players/94c9f17a/Edu-Oriol,2022,Club Deportivo Utrera,0,https://www.transfermarkt.com/cd-utrera/startseite/verein/6685,35,1,88,0,0,Yes
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2009,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,17,3,133,0,0,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2010,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,18,5,106,0,0,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2011,Villarreal B,0,https://www.transfermarkt.com/fc-villarreal-b/startseite/verein/11972,19,13,639,1,0,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2013,Villarreal,0,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,21,3,132,0,0,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2014,Albacete,0,https://www.transfermarkt.com/albacete-balompie/startseite/verein/1532,22,34,2770,0,1,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2015,Albacete,0,https://www.transfermarkt.com/albacete-balompie/startseite/verein/1532,23,27,2197,1,0,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2016,Córdoba,0,https://www.transfermarkt.es/fc-cordoba/startseite/verein/993,24,37,2442,0,0,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2017,Córdoba,0,https://www.transfermarkt.es/fc-cordoba/startseite/verein/993,25,37,3161,1,1,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2018,Cádiz,0,https://www.transfermarkt.mx/cadiz-cf/startseite/verein/2687,26,28,1771,1,1,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2019,Cádiz,0,https://www.transfermarkt.mx/cadiz-cf/startseite/verein/2687,27,17,1199,0,0,No
Edu Ramos,https://fbref.com/en/players/e6793b40/Edu-Ramos,2020,Marbella,0,https://www.transfermarkt.com/marbella-fc/startseite/verein/12361,28,2,89,0,0,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2009,Atlético Madrid,0,https://www.transfermarkt.es/club-atletico-de-madrid/startseite/verein/13,19,21,696,2,1,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2010,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,20,30,1821,7,4,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2011,Atlético Madrid,0,https://www.transfermarkt.es/club-atletico-de-madrid/startseite/verein/13,21,43,2008,7,3,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2012,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,22,42,3442,11,9,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2013,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,23,18,839,1,4,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2014,ar Argentina,1,,23,1,12,0,0,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2014,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,24,34,2902,10,8,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2015,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,25,11,310,0,0,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2016,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,26,37,2618,7,9,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2017,ar Argentina,1,,26,2,167,0,0,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2017,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,27,31,1993,9,4,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2018,ar Argentina,1,,27,5,369,0,1,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2018,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,28,20,964,3,3,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2019,Boca Juniors,0,https://www.transfermarkt.com/club-atletico-boca-juniors/startseite/verein/189,28,5,245,1,0,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2019,Boca Juniors,0,https://www.transfermarkt.com/club-atletico-boca-juniors/startseite/verein/189,29,17,1112,6,3,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2020,Boca Juniors,0,https://www.transfermarkt.com/club-atletico-boca-juniors/startseite/verein/189,29,17,1237,6,1,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2021,Boca Juniors,0,https://www.transfermarkt.com/club-atletico-boca-juniors/startseite/verein/189,30,9,396,1,1,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2022,ar Argentina,1,,31,1,25,0,0,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2022,Boca Juniors,0,https://www.transfermarkt.com/club-atletico-boca-juniors/startseite/verein/189,31,18,1072,4,0,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2022,UNAM,0,https://www.transfermarkt.com/unam-pumas/startseite/verein/7633,32,27,2182,9,3,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2023,UNAM,0,https://www.transfermarkt.com/unam-pumas/startseite/verein/7633,32,3,260,0,0,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2023,UNAM,0,https://www.transfermarkt.com/unam-pumas/startseite/verein/7633,33,33,2595,6,6,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2024,Lanús,0,https://www.transfermarkt.com/club-atletico-lanus/startseite/verein/333,33,22,1672,4,1,No
Eduardo Salvio,https://fbref.com/en/players/5f424f35/Eduardo-Salvio,2025,Lanús,0,https://www.transfermarkt.com/club-atletico-lanus/startseite/verein/333,34,44,3248,7,3,No
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2008,UNAM,0,https://www.transfermarkt.com/unam-pumas/startseite/verein/7633,20,34,2972,0,0,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2009,UNAM,0,https://www.transfermarkt.com/unam-pumas/startseite/verein/7633,21,25,2221,0,1,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2010,Celtic,0,https://www.transfermarkt.com/celtic-glasgow/startseite/verein/371,22,13,610,0,0,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2010,mx Mexico,1,,21,4,360,0,0,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2010,mx Mexico,1,,22,3,234,0,0,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2011,Zaragoza,0,https://www.transfermarkt.mx/real-zaragoza/startseite/verein/142,23,15,1301,1,0,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2012,América,0,https://www.transfermarkt.com/cf-america/startseite/verein/3631,24,6,173,0,0,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2013,Monterrey,0,https://www.transfermarkt.com/cf-monterrey/startseite/verein/2407,25,22,1769,1,0,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2014,Monterrey,0,https://www.transfermarkt.com/cf-monterrey/startseite/verein/2407,26,14,1168,0,1,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2015,Monterrey,0,https://www.transfermarkt.com/cf-monterrey/startseite/verein/2407,27,21,1780,1,0,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2016,Monterrey,0,https://www.transfermarkt.com/cf-monterrey/startseite/verein/2407,28,18,958,1,1,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2017,Monterrey,0,https://www.transfermarkt.com/cf-monterrey/startseite/verein/2407,29,8,606,0,0,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2018,Vancouver W'caps,0,https://www.transfermarkt.com/vancouver-whitecaps-fc/startseite/verein/6321,29,16,1157,0,1,Yes
Efraín Juárez,https://fbref.com/en/players/8c1b4056/Efrain-Juarez,2019,Vålerenga,0,https://www.transfermarkt.com/valerenga-fotball/startseite/verein/76,30,19,1532,0,3,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2010,Atlético Madrid,0,https://www.transfermarkt.es/club-atletico-de-madrid/startseite/verein/13,25,15,644,2,0,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2011,Sporting CP,0,https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336,26,25,2141,2,3,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2012,Sporting CP,0,https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336,27,9,666,0,0,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2014,br Brazil,1,,28,3,142,0,0,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2014,Corinthians,0,https://www.transfermarkt.com/corinthians-sao-paulo/startseite/verein/199,28,24,2091,3,1,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2015,br Brazil,1,,29,6,314,0,1,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2015,Corinthians,0,https://www.transfermarkt.com/corinthians-sao-paulo/startseite/verein/199,29,34,2837,9,8,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2016,br Brazil,1,,30,1,90,0,0,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2016,Corinthians,0,https://www.transfermarkt.com/corinthians-sao-paulo/startseite/verein/199,30,15,1054,3,1,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2016,Sporting CP,0,https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336,31,10,293,1,0,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2017,Atlético Mineiro,0,https://www.transfermarkt.com/cde-atletico-mineros/startseite/verein/91308,31,39,3288,6,2,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2018,Atlético Mineiro,0,https://www.transfermarkt.com/cde-atletico-mineros/startseite/verein/91308,32,35,2494,5,4,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2018,br Brazil,1,,32,4,360,0,0,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2019,Atlético Mineiro,0,https://www.transfermarkt.com/cde-atletico-mineros/startseite/verein/91308,33,37,3049,3,3,Yes
Elías,https://fbref.com/en/players/97ce8f24/Elias,2020,Bahia,0,https://www.transfermarkt.com/esporte-clube-bahia/startseite/verein/10010,34,16,1078,0,0,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2002,Belenenses,0,https://www.transfermarkt.com/cf-os-belenenses/startseite/verein/68608,18,1,15,1,0,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2003,Belenenses,0,https://www.transfermarkt.com/cf-os-belenenses/startseite/verein/68608,19,24,1266,1,2,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2004,Belenenses,0,https://www.transfermarkt.com/cf-os-belenenses/startseite/verein/68608,20,10,281,0,0,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2006,Belenenses,0,https://www.transfermarkt.com/cf-os-belenenses/startseite/verein/68608,22,17,829,1,1,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2007,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,23,37,1848,3,7,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2008,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,24,36,2715,7,4,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2009,Lazio,0,https://www.transfermarkt.com/lazio-rom/startseite/verein/398,25,7,352,0,1,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2009,Zaragoza,0,https://www.transfermarkt.mx/real-zaragoza/startseite/verein/142,25,21,1529,2,0,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2010,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,26,35,2937,4,5,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2011,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,27,25,1635,2,2,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2012,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,28,35,2672,5,4,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2012,pt Portugal,1,,28,2,154,1,0,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2013,Málaga,0,https://www.transfermarkt.mx/malaga-cf/startseite/verein/1084,29,28,1650,2,2,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2014,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,30,29,2553,4,1,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2014,pt Portugal,1,,30,1,90,0,0,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2015,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,31,41,3531,0,3,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2015,pt Portugal,1,,31,3,247,0,0,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2016,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,32,16,1264,0,2,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2016,pt Portugal,1,,32,11,870,0,1,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2017,Benfica,0,https://www.transfermarkt.com/benfica-lissabon/startseite/verein/294,33,9,720,0,0,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2017,pt Portugal,1,,33,6,491,0,1,Yes
Eliseu,https://fbref.com/en/players/981869fc/Eliseu,2018,pt Portugal,1,,34,4,310,0,0,Yes
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2014,Boca Juniors,0,https://www.transfermarkt.com/club-atletico-boca-juniors/startseite/verein/189,22,15,870,1,0,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2014,Granada,0,https://www.transfermarkt.com/fc-granada/startseite/verein/16795,23,12,1020,0,1,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2015,Udinese,0,https://www.transfermarkt.com/udinese-calcio/startseite/verein/410,24,1,90,0,0,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2016,Newell's OB,0,https://www.transfermarkt.mx/ca-newells-old-boys/startseite/verein/1286,24,15,1336,2,0,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2016,Racing Club,0,https://www.transfermarkt.com/racing-club/startseite/verein/1444,25,20,1698,0,1,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2017,Panathinaikos,0,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265,26,15,1216,1,0,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2017,Racing Club,0,https://www.transfermarkt.com/racing-club/startseite/verein/1444,25,1,90,0,0,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2018,Panathinaikos,0,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265,27,25,2126,2,1,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2019,Panathinaikos,0,https://www.transfermarkt.com/panathinaikos-athen/startseite/verein/265,28,20,1733,1,1,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2020,AEK Athens,0,https://www.transfermarkt.com/aek-athen/startseite/verein/2441,29,17,896,0,0,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2021,Aldosivi,0,https://www.transfermarkt.com/club-atletico-aldosivi/startseite/verein/12301,29,27,2125,0,3,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2022,Vélez Sarsfield,0,https://www.transfermarkt.com/club-atletico-velez-sarsfield/startseite/verein/1029,30,18,1027,0,2,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2023,Banfield,0,https://www.transfermarkt.com/club-atletico-banfield/startseite/verein/830,31,35,2954,2,1,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2024,Banfield,0,https://www.transfermarkt.com/club-atletico-banfield/startseite/verein/830,32,27,2248,0,0,No
Emanuel Insúa,https://fbref.com/en/players/792c7b94/Emanuel-Insua,2024,Racing Ferrol,0,https://www.transfermarkt.com/racing-ferrol/startseite/verein/1176,33,11,489,0,0,No
Emi Buendía,https://fbref.com/en/players/66b76d44/Emi-Buendia,2014,Getafe,0,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709,17,11,421,0,0,No
Emi Buendía,https://fbref.com/en/players/66b76d44/Emi-Buendia,2015,Getafe,0,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709,18,17,745,1,1,No
Emi Buendía,https://fbref.com/en/players/66b76d44/Emi-Buendia,2016,Getafe,0,https://www.transfermarkt.com/fc-getafe/startseite/verein/3709,19,0,0,0,0,No
Emi Buendía,https://fbref.com/en/players/66b76d44/Emi-Buendia,2017,Leonesa,0,https://www.transfermarkt.com/cultural-leonesa/startseite/verein/4542,20,42,3265,7,14,No
